n1,n2,Z,"WL,  ̊A","E, keV",A,G,K,QD,,Transition,,,No
2,1,23,2.3077,5.37E+00,3.58E-01,1.71E+00,1.89E-02,9.67E-02,C,333,S,111,23
2,1,23,2.3082,5.37E+00,4.43E-01,2.84E-01,1.33E-02,3.79E-03,F,331,P,133,24
2,1,23,2.3091,5.37E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,23,2.3097,5.37E+00,0.00E+00,3.08E+01,0.00E+00,0.00E+00,E,111,P,331,26
2,1,23,2.3104,5.37E+00,1.95E+00,3.08E+01,5.22E-02,1.61E+00,E,111,P,333,27
2,1,23,2.3211,5.34E+00,4.61E+00,3.08E+01,1.23E-01,3.80E+00,E,111,P,133,28
2,1,24,2.0858,5.94E+00,0.00E+00,2.93E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,24,2.0864,5.94E+00,1.77E-02,2.93E+00,4.62E-04,1.35E-03,F,111,P,333,2
2,1,24,2.0901,5.93E+00,2.14E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,24,2.0913,5.93E+00,5.38E-01,1.83E+01,1.37E-02,7.52E-01,C,133,S,313,4
2,1,24,2.0956,5.92E+00,2.12E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,5
2,1,24,2.096,5.92E+00,3.54E+01,2.93E+00,9.23E-01,2.70E+00,F,111,P,133,6
2,1,24,2.0981,5.91E+00,3.34E-02,2.55E+01,5.00E-04,6.37E-02,F,155,P,333,7
2,1,24,2.1014,5.90E+00,2.04E+01,1.83E+01,5.20E-01,2.85E+01,C,133,S,111,8
2,1,24,2.1017,5.90E+00,7.87E+00,2.55E+01,1.18E-01,1.50E+01,F,155,P,335,9
2,1,24,2.103,5.90E+00,2.07E+01,1.35E+00,9.39E-01,6.33E+00,C,335,S,313,10
2,1,24,2.1038,5.89E+00,1.22E+01,8.63E+00,2.46E-01,1.06E+01,F,335,P,333,11
2,1,24,2.1051,5.89E+00,1.38E+01,0.00E+00,3.34E-01,0.00E+00,F,333,P,331,12
2,1,24,2.1057,5.89E+00,9.68E+00,0.00E+00,2.35E-01,0.00E+00,F,333,P,333,13
2,1,24,2.1069,5.88E+00,2.00E+01,1.79E+00,8.96E-01,4.82E+00,C,333,S,313,14
2,1,24,2.1075,5.88E+00,2.31E+01,8.63E+00,4.63E-01,2.00E+01,F,335,P,335,15
2,1,24,2.1076,5.88E+00,0.00E+00,3.15E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,24,2.1078,5.88E+00,3.34E+01,2.55E+01,5.01E-01,6.38E+01,F,155,P,133,17
2,1,24,2.1082,5.88E+00,3.83E+01,3.15E-01,9.77E-01,3.08E-01,F,331,P,333,18
2,1,24,2.1083,5.88E+00,2.05E+01,1.35E+00,9.38E-01,1.27E+00,C,331,S,313,19
2,1,24,2.1094,5.88E+00,1.71E+01,0.00E+00,4.15E-01,0.00E+00,F,333,P,335,20
2,1,24,2.1136,5.87E+00,5.92E+00,8.63E+00,1.19E-01,5.13E+00,F,335,P,133,21
2,1,24,2.1155,5.86E+00,6.28E-01,0.00E+00,1.53E-02,0.00E+00,F,333,P,133,22
2,1,24,2.1172,5.86E+00,5.24E-01,1.79E+00,2.35E-02,1.26E-01,C,333,S,111,23
2,1,24,2.118,5.85E+00,5.72E-01,3.15E-01,1.46E-02,4.60E-03,F,331,P,133,24
2,1,24,2.1185,5.85E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,24,2.119,5.85E+00,0.00E+00,3.07E+01,0.00E+00,0.00E+00,E,111,P,331,26
2,1,24,2.1196,5.85E+00,2.71E+00,3.07E+01,7.05E-02,2.16E+00,E,111,P,333,27
2,1,24,2.1296,5.82E+00,5.07E+00,3.07E+01,1.32E-01,4.05E+00,E,111,P,133,28
2,1,25,1.9206,6.46E+00,0.00E+00,3.15E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,25,1.9212,6.45E+00,2.07E-02,3.15E+00,4.55E-04,1.43E-03,F,111,P,333,2
2,1,25,1.9247,6.44E+00,2.52E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,25,1.9258,6.44E+00,7.71E-01,1.82E+01,1.80E-02,9.81E-01,C,133,S,313,4
2,1,25,1.9301,6.42E+00,4.22E+01,3.15E+00,9.30E-01,2.93E+00,F,111,P,133,5
2,1,25,1.9301,6.42E+00,2.50E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,6
2,1,25,1.9314,6.42E+00,4.83E-02,2.43E+01,6.60E-04,8.03E-02,F,155,P,333,7
2,1,25,1.9348,6.41E+00,2.39E+01,1.82E+01,5.58E-01,3.05E+01,C,133,S,111,8
2,1,25,1.9351,6.41E+00,1.06E+01,2.43E+01,1.45E-01,1.77E+01,F,155,P,335,9
2,1,25,1.9361,6.40E+00,2.44E+01,1.35E+00,9.48E-01,6.40E+00,C,335,S,313,10
2,1,25,1.9368,6.40E+00,1.49E+01,9.90E+00,2.53E-01,1.26E+01,F,335,P,333,11
2,1,25,1.9381,6.40E+00,1.63E+01,0.00E+00,3.34E-01,0.00E+00,F,333,P,331,12
2,1,25,1.9386,6.40E+00,1.13E+01,0.00E+00,2.32E-01,0.00E+00,F,333,P,333,13
2,1,25,1.9401,6.39E+00,2.35E+01,1.89E+00,8.99E-01,5.10E+00,C,333,S,313,14
2,1,25,1.9404,6.39E+00,3.82E+01,2.43E+01,5.22E-01,6.35E+01,F,155,P,133,15
2,1,25,1.9406,6.39E+00,2.59E+01,9.90E+00,4.42E-01,2.19E+01,F,335,P,335,16
2,1,25,1.9406,6.39E+00,0.00E+00,3.43E-01,0.00E+00,0.00E+00,F,331,P,331,17
2,1,25,1.9412,6.39E+00,4.48E+01,3.43E-01,9.77E-01,3.35E-01,F,331,P,333,18
2,1,25,1.9414,6.39E+00,2.42E+01,1.35E+00,9.47E-01,1.28E+00,C,331,S,313,19
2,1,25,1.9424,6.38E+00,2.02E+01,0.00E+00,4.15E-01,0.00E+00,F,333,P,335,20
2,1,25,1.9459,6.37E+00,7.93E+00,9.90E+00,1.35E-01,6.70E+00,F,335,P,133,21
2,1,25,1.9477,6.37E+00,8.72E-01,0.00E+00,1.79E-02,0.00E+00,F,333,P,133,22
2,1,25,1.9492,6.36E+00,7.51E-01,1.89E+00,2.87E-02,1.63E-01,C,333,S,111,23
2,1,25,1.9503,6.36E+00,7.16E-01,3.43E-01,1.56E-02,5.36E-03,F,331,P,133,24
2,1,25,1.9505,6.36E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,25,1.9509,6.36E+00,0.00E+00,3.05E+01,0.00E+00,0.00E+00,E,111,P,331,26
2,1,25,1.9515,6.35E+00,3.68E+00,3.05E+01,9.28E-02,2.83E+00,E,111,P,333,27
2,1,25,1.9607,6.32E+00,5.51E+00,3.05E+01,1.39E-01,4.23E+00,E,111,P,133,28
2,1,26,1.7741,6.99E+00,0.00E+00,3.39E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,26,1.7746,6.99E+00,2.32E-02,3.39E+00,4.33E-04,1.47E-03,F,111,P,333,2
2,1,26,1.778,6.97E+00,2.96E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,26,1.7791,6.97E+00,1.08E+00,1.82E+01,2.30E-02,1.25E+00,C,133,S,313,4
2,1,26,1.783,6.95E+00,5.02E+01,3.39E+00,9.36E-01,3.17E+00,F,111,P,133,5
2,1,26,1.7834,6.95E+00,2.93E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,6
2,1,26,1.7835,6.95E+00,6.50E-02,2.32E+01,8.06E-04,9.36E-02,F,155,P,333,7
2,1,26,1.7872,6.94E+00,2.79E+01,1.82E+01,5.92E-01,3.23E+01,C,133,S,111,8
2,1,26,1.7873,6.94E+00,1.40E+01,2.32E+01,1.73E-01,2.01E+01,F,155,P,335,9
2,1,26,1.7881,6.93E+00,2.87E+01,1.35E+00,9.55E-01,6.45E+00,C,335,S,313,10
2,1,26,1.7888,6.93E+00,1.79E+01,1.11E+01,2.63E-01,1.46E+01,F,335,P,333,11
2,1,26,1.7899,6.93E+00,1.91E+01,0.00E+00,3.35E-01,0.00E+00,F,333,P,331,12
2,1,26,1.7905,6.92E+00,1.31E+01,0.00E+00,2.30E-01,0.00E+00,F,333,P,333,13
2,1,26,1.792,6.92E+00,4.33E+01,2.32E+01,5.38E-01,6.24E+01,F,155,P,133,14
2,1,26,1.7922,6.92E+00,2.74E+01,2.00E+00,9.00E-01,5.40E+00,C,333,S,313,15
2,1,26,1.7926,6.92E+00,0.00E+00,3.66E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,26,1.7926,6.92E+00,2.89E+01,1.11E+01,4.24E-01,2.36E+01,F,335,P,335,17
2,1,26,1.7931,6.91E+00,5.19E+01,3.66E-01,9.77E-01,3.57E-01,F,331,P,333,18
2,1,26,1.7934,6.91E+00,2.84E+01,1.35E+00,9.55E-01,1.29E+00,C,331,S,313,19
2,1,26,1.7943,6.91E+00,2.37E+01,0.00E+00,4.15E-01,0.00E+00,F,333,P,335,20
2,1,26,1.7973,6.90E+00,1.03E+01,1.11E+01,1.51E-01,8.40E+00,F,335,P,133,21
2,1,26,1.799,6.89E+00,1.19E+00,0.00E+00,2.08E-02,0.00E+00,F,333,P,133,22
2,1,26,1.8004,6.89E+00,1.06E+00,2.00E+00,3.46E-02,2.08E-01,C,333,S,111,23
2,1,26,1.8016,6.88E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,24
2,1,26,1.8017,6.88E+00,8.70E-01,3.66E-01,1.64E-02,5.99E-03,F,331,P,133,25
2,1,26,1.8018,6.88E+00,0.00E+00,3.03E+01,0.00E+00,0.00E+00,E,111,P,331,26
2,1,26,1.8024,6.88E+00,4.90E+00,3.03E+01,1.19E-01,3.61E+00,E,111,P,333,27
2,1,26,1.811,6.85E+00,5.90E+00,3.03E+01,1.44E-01,4.35E+00,E,111,P,133,28
2,1,27,1.6435,7.54E+00,0.00E+00,3.63E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,27,1.644,7.54E+00,2.52E-02,3.63E+00,4.00E-04,1.45E-03,F,111,P,333,2
2,1,27,1.6473,7.53E+00,3.45E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,27,1.6484,7.52E+00,1.49E+00,1.81E+01,2.87E-02,1.56E+00,C,133,S,313,4
2,1,27,1.6518,7.51E+00,8.21E-02,2.22E+01,9.21E-04,1.02E-01,F,155,P,333,5
2,1,27,1.6519,7.51E+00,5.92E+01,3.63E+00,9.42E-01,3.42E+00,F,111,P,133,6
2,1,27,1.6527,7.50E+00,3.42E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,7
2,1,27,1.6556,7.49E+00,3.23E+01,1.81E+01,6.23E-01,3.38E+01,C,133,S,111,8
2,1,27,1.6556,7.49E+00,1.80E+01,2.22E+01,2.01E-01,2.23E+01,F,155,P,335,9
2,1,27,1.6563,7.49E+00,3.35E+01,1.35E+00,9.61E-01,6.49E+00,C,335,S,313,10
2,1,27,1.657,7.48E+00,2.15E+01,1.23E+01,2.72E-01,1.67E+01,F,335,P,333,11
2,1,27,1.658,7.48E+00,2.23E+01,0.00E+00,3.35E-01,0.00E+00,F,333,P,331,12
2,1,27,1.6585,7.48E+00,1.51E+01,0.00E+00,2.27E-01,0.00E+00,F,333,P,333,13
2,1,27,1.6598,7.47E+00,4.90E+01,2.22E+01,5.49E-01,6.09E+01,F,155,P,133,14
2,1,27,1.6604,7.47E+00,3.18E+01,2.12E+00,8.99E-01,5.72E+00,C,333,S,313,15
2,1,27,1.6607,7.47E+00,0.00E+00,3.84E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,27,1.6608,7.47E+00,3.21E+01,1.23E+01,4.07E-01,2.50E+01,F,335,P,335,17
2,1,27,1.6612,7.46E+00,5.99E+01,3.84E-01,9.77E-01,3.75E-01,F,331,P,333,18
2,1,27,1.6616,7.46E+00,3.31E+01,1.35E+00,9.61E-01,1.30E+00,C,331,S,313,19
2,1,27,1.6624,7.46E+00,2.76E+01,0.00E+00,4.15E-01,0.00E+00,F,333,P,335,20
2,1,27,1.665,7.45E+00,1.31E+01,1.23E+01,1.65E-01,1.01E+01,F,335,P,133,21
2,1,27,1.6666,7.44E+00,1.58E+00,0.00E+00,2.37E-02,0.00E+00,F,333,P,133,22
2,1,27,1.6678,7.43E+00,1.45E+00,2.12E+00,4.12E-02,2.62E-01,C,333,S,111,23
2,1,27,1.669,7.43E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,24
2,1,27,1.6692,7.43E+00,0.00E+00,3.02E+01,0.00E+00,0.00E+00,E,111,P,331,25
2,1,27,1.6693,7.43E+00,1.03E+00,3.84E-01,1.68E-02,6.45E-03,F,331,P,133,26
2,1,27,1.6697,7.43E+00,6.38E+00,3.02E+01,1.49E-01,4.50E+00,E,111,P,333,27
2,1,27,1.6778,7.39E+00,6.26E+00,3.02E+01,1.46E-01,4.41E+00,E,111,P,133,28
2,1,28,1.5267,8.12E+00,0.00E+00,3.88E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,28,1.5271,8.12E+00,2.64E-02,3.88E+00,3.60E-04,1.40E-03,F,111,P,333,2
2,1,28,1.5303,8.10E+00,4.00E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,28,1.5314,8.10E+00,2.02E+00,1.80E+01,3.53E-02,1.91E+00,C,133,S,313,4
2,1,28,1.5339,8.08E+00,9.86E-02,2.12E+01,9.96E-04,1.06E-01,F,155,P,333,5
2,1,28,1.5347,8.08E+00,6.95E+01,3.88E+00,9.47E-01,3.68E+00,F,111,P,133,6
2,1,28,1.5358,8.07E+00,3.96E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,7
2,1,28,1.5378,8.06E+00,2.26E+01,2.12E+01,2.28E-01,2.42E+01,F,155,P,335,8
2,1,28,1.5379,8.06E+00,3.72E+01,1.80E+01,6.50E-01,3.51E+01,C,133,S,111,9
2,1,28,1.5384,8.06E+00,3.88E+01,1.35E+00,9.66E-01,6.53E+00,C,335,S,313,10
2,1,28,1.539,8.06E+00,2.57E+01,1.33E+01,2.83E-01,1.89E+01,F,335,P,333,11
2,1,28,1.54,8.05E+00,2.59E+01,0.00E+00,3.35E-01,0.00E+00,F,333,P,331,12
2,1,28,1.5404,8.05E+00,1.73E+01,0.00E+00,2.24E-01,0.00E+00,F,333,P,333,13
2,1,28,1.5415,8.04E+00,5.51E+01,2.12E+01,5.57E-01,5.91E+01,F,155,P,133,14
2,1,28,1.5426,8.04E+00,3.66E+01,2.25E+00,8.96E-01,6.06E+00,C,333,S,313,15
2,1,28,1.5428,8.04E+00,0.00E+00,3.97E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,28,1.543,8.04E+00,3.55E+01,1.33E+01,3.92E-01,2.61E+01,F,335,P,335,17
2,1,28,1.5433,8.03E+00,6.87E+01,3.97E-01,9.77E-01,3.88E-01,F,331,P,333,18
2,1,28,1.5437,8.03E+00,3.84E+01,1.35E+00,9.66E-01,1.31E+00,C,331,S,313,19
2,1,28,1.5444,8.03E+00,3.21E+01,0.00E+00,4.15E-01,0.00E+00,F,333,P,335,20
2,1,28,1.5467,8.02E+00,1.62E+01,1.33E+01,1.78E-01,1.19E+01,F,335,P,133,21
2,1,28,1.5481,8.01E+00,2.06E+00,0.00E+00,2.67E-02,0.00E+00,F,333,P,133,22
2,1,28,1.5492,8.00E+00,1.97E+00,2.25E+00,4.83E-02,3.26E-01,C,333,S,111,23
2,1,28,1.5504,8.00E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,24
2,1,28,1.5505,8.00E+00,0.00E+00,3.00E+01,0.00E+00,0.00E+00,E,111,P,331,25
2,1,28,1.5509,7.99E+00,8.17E+00,3.00E+01,1.83E-01,5.48E+00,E,111,P,333,26
2,1,28,1.551,7.99E+00,1.19E+00,3.97E-01,1.69E-02,6.71E-03,F,331,P,133,27
2,1,28,1.5587,7.95E+00,6.56E+00,3.00E+01,1.47E-01,4.40E+00,E,111,P,133,28
2,1,29,1.4216,8.72E+00,0.00E+00,4.14E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,29,1.4221,8.72E+00,2.68E-02,4.14E+00,3.15E-04,1.30E-03,F,111,P,333,2
2,1,29,1.4252,8.70E+00,4.62E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,29,1.4263,8.69E+00,2.69E+00,1.79E+01,4.25E-02,2.29E+00,C,133,S,313,4
2,1,29,1.428,8.68E+00,1.14E-01,2.03E+01,1.03E-03,1.05E-01,F,155,P,333,5
2,1,29,1.4293,8.67E+00,8.11E+01,4.14E+00,9.51E-01,3.93E+00,F,111,P,133,6
2,1,29,1.4307,8.67E+00,4.57E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,7
2,1,29,1.432,8.66E+00,2.79E+01,2.03E+01,2.53E-01,2.57E+01,F,155,P,335,8
2,1,29,1.4322,8.66E+00,4.26E+01,1.79E+01,6.74E-01,3.62E+01,C,133,S,111,9
2,1,29,1.4326,8.65E+00,4.49E+01,1.35E+00,9.71E-01,6.56E+00,C,335,S,313,10
2,1,29,1.4331,8.65E+00,3.05E+01,1.43E+01,2.94E-01,2.10E+01,F,335,P,333,11
2,1,29,1.434,8.65E+00,2.99E+01,0.00E+00,3.35E-01,0.00E+00,F,333,P,331,12
2,1,29,1.4344,8.64E+00,1.97E+01,0.00E+00,2.21E-01,0.00E+00,F,333,P,333,13
2,1,29,1.4353,8.64E+00,6.18E+01,2.03E+01,5.61E-01,5.71E+01,F,155,P,133,14
2,1,29,1.4368,8.63E+00,4.18E+01,2.39E+00,8.93E-01,6.41E+00,C,333,S,313,15
2,1,29,1.4369,8.63E+00,0.00E+00,4.04E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,29,1.4371,8.63E+00,3.92E+01,1.43E+01,3.78E-01,2.71E+01,F,335,P,335,17
2,1,29,1.4373,8.63E+00,7.85E+01,4.04E-01,9.78E-01,3.95E-01,F,331,P,333,18
2,1,29,1.4379,8.62E+00,4.44E+01,1.35E+00,9.70E-01,1.31E+00,C,331,S,313,19
2,1,29,1.4385,8.62E+00,3.70E+01,0.00E+00,4.15E-01,0.00E+00,F,333,P,335,20
2,1,29,1.4404,8.61E+00,1.97E+01,1.43E+01,1.90E-01,1.36E+01,F,335,P,133,21
2,1,29,1.4418,8.60E+00,2.65E+00,0.00E+00,2.97E-02,0.00E+00,F,333,P,133,22
2,1,29,1.4428,8.59E+00,2.62E+00,2.39E+00,5.59E-02,4.02E-01,C,333,S,111,23
2,1,29,1.4439,8.59E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,24
2,1,29,1.4439,8.59E+00,0.00E+00,2.98E+01,0.00E+00,0.00E+00,E,111,P,331,25
2,1,29,1.4444,8.58E+00,1.03E+01,2.98E+01,2.19E-01,6.53E+00,E,111,P,333,26
2,1,29,1.4447,8.58E+00,1.35E+00,4.04E-01,1.68E-02,6.78E-03,F,331,P,133,27
2,1,29,1.4518,8.54E+00,6.82E+00,2.98E+01,1.45E-01,4.33E+00,E,111,P,133,28
2,1,30,1.3269,9.34E+00,0.00E+00,4.39E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,30,1.3273,9.34E+00,2.66E-02,4.39E+00,2.70E-04,1.19E-03,F,111,P,333,2
2,1,30,1.3305,9.32E+00,5.30E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,30,1.3315,9.31E+00,3.52E+00,1.78E+01,5.04E-02,2.69E+00,C,133,S,313,4
2,1,30,1.3326,9.30E+00,1.26E-01,1.96E+01,1.03E-03,1.00E-01,F,155,P,333,5
2,1,30,1.3343,9.29E+00,9.41E+01,4.39E+00,9.55E-01,4.20E+00,F,111,P,133,6
2,1,30,1.3359,9.28E+00,5.24E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,7
2,1,30,1.3367,9.28E+00,3.39E+01,1.96E+01,2.76E-01,2.70E+01,F,155,P,335,8
2,1,30,1.3368,9.27E+00,4.86E+01,1.78E+01,6.95E-01,3.71E+01,C,133,S,111,9
2,1,30,1.3371,9.27E+00,5.16E+01,1.35E+00,9.74E-01,6.59E+00,C,335,S,313,10
2,1,30,1.3376,9.27E+00,3.60E+01,1.52E+01,3.05E-01,2.32E+01,F,335,P,333,11
2,1,30,1.3384,9.26E+00,3.44E+01,0.00E+00,3.35E-01,0.00E+00,F,333,P,331,12
2,1,30,1.3388,9.26E+00,2.24E+01,0.00E+00,2.18E-01,0.00E+00,F,333,P,333,13
2,1,30,1.3396,9.26E+00,6.92E+01,1.96E+01,5.64E-01,5.51E+01,F,155,P,133,14
2,1,30,1.3414,9.24E+00,4.77E+01,2.54E+00,8.89E-01,6.78E+00,C,333,S,313,15
2,1,30,1.3415,9.24E+00,0.00E+00,4.07E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,30,1.3417,9.24E+00,4.32E+01,1.52E+01,3.67E-01,2.78E+01,F,335,P,335,17
2,1,30,1.3419,9.24E+00,8.92E+01,4.07E-01,9.79E-01,3.98E-01,F,331,P,333,18
2,1,30,1.3424,9.24E+00,5.10E+01,1.35E+00,9.74E-01,1.32E+00,C,331,S,313,19
2,1,30,1.3429,9.23E+00,4.25E+01,0.00E+00,4.15E-01,0.00E+00,F,333,P,335,20
2,1,30,1.3447,9.22E+00,2.35E+01,1.52E+01,1.99E-01,1.51E+01,F,335,P,133,21
2,1,30,1.3459,9.21E+00,3.35E+00,0.00E+00,3.26E-02,0.00E+00,F,333,P,133,22
2,1,30,1.3468,9.21E+00,3.43E+00,2.54E+00,6.40E-02,4.88E-01,C,333,S,111,23
2,1,30,1.3479,9.20E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,24
2,1,30,1.3479,9.20E+00,0.00E+00,2.96E+01,0.00E+00,0.00E+00,E,111,P,331,25
2,1,30,1.3483,9.20E+00,1.28E+01,2.96E+01,2.59E-01,7.65E+00,E,111,P,333,26
2,1,30,1.349,9.19E+00,1.49E+00,4.07E-01,1.64E-02,6.66E-03,F,331,P,133,27
2,1,30,1.3555,9.15E+00,7.02E+00,2.96E+01,1.42E-01,4.21E+00,E,111,P,133,28
2,1,31,1.2412,9.99E+00,0.00E+00,4.65E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,31,1.2416,9.99E+00,2.58E-02,4.65E+00,2.27E-04,1.06E-03,F,111,P,333,2
2,1,31,1.2448,9.96E+00,6.07E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,31,1.2457,9.95E+00,4.55E+00,1.77E+01,5.89E-02,3.13E+00,C,133,S,313,4
2,1,31,1.2462,9.95E+00,1.36E-01,1.89E+01,9.91E-04,9.34E-02,F,155,P,333,5
2,1,31,1.2483,9.93E+00,1.09E+02,4.65E+00,9.59E-01,4.46E+00,F,111,P,133,6
2,1,31,1.2502,9.92E+00,5.99E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,7
2,1,31,1.2504,9.92E+00,4.08E+01,1.89E+01,2.97E-01,2.80E+01,F,155,P,335,8
2,1,31,1.2506,9.91E+00,5.50E+01,1.77E+01,7.12E-01,3.78E+01,C,133,S,111,9
2,1,31,1.2508,9.91E+00,5.91E+01,1.35E+00,9.78E-01,6.61E+00,C,335,S,313,10
2,1,31,1.2512,9.91E+00,4.22E+01,1.60E+01,3.17E-01,2.53E+01,F,335,P,333,11
2,1,31,1.252,9.90E+00,3.93E+01,0.00E+00,3.35E-01,0.00E+00,F,333,P,331,12
2,1,31,1.2524,9.90E+00,2.52E+01,0.00E+00,2.15E-01,0.00E+00,F,333,P,333,13
2,1,31,1.253,9.90E+00,7.73E+01,1.89E+01,5.64E-01,5.32E+01,F,155,P,133,14
2,1,31,1.2551,9.88E+00,5.40E+01,2.70E+00,8.83E-01,7.15E+00,C,333,S,313,15
2,1,31,1.2552,9.88E+00,0.00E+00,4.05E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,31,1.2554,9.88E+00,4.75E+01,1.60E+01,3.56E-01,2.84E+01,F,335,P,335,17
2,1,31,1.2555,9.88E+00,1.01E+02,4.05E-01,9.80E-01,3.97E-01,F,331,P,333,18
2,1,31,1.2561,9.87E+00,5.83E+01,1.35E+00,9.77E-01,1.32E+00,C,331,S,313,19
2,1,31,1.2565,9.87E+00,4.86E+01,0.00E+00,4.14E-01,0.00E+00,F,333,P,335,20
2,1,31,1.2581,9.86E+00,2.77E+01,1.60E+01,2.08E-01,1.66E+01,F,335,P,133,21
2,1,31,1.2592,9.85E+00,4.17E+00,0.00E+00,3.55E-02,0.00E+00,F,333,P,133,22
2,1,31,1.26,9.84E+00,4.43E+00,2.70E+00,7.25E-02,5.87E-01,C,333,S,111,23
2,1,31,1.261,9.83E+00,0.00E+00,2.94E+01,0.00E+00,0.00E+00,E,111,P,331,24
2,1,31,1.2611,9.83E+00,0.00E+00,1.35E+00,0.00E+00,0.00E+00,C,331,S,111,25
2,1,31,1.2614,9.83E+00,1.56E+01,2.94E+01,2.99E-01,8.79E+00,E,111,P,333,26
2,1,31,1.2624,9.82E+00,1.63E+00,4.05E-01,1.58E-02,6.40E-03,F,331,P,133,27
2,1,31,1.2683,9.78E+00,7.17E+00,2.94E+01,1.37E-01,4.04E+00,E,111,P,133,28
2,1,32,1.1634,1.07E+01,0.00E+00,4.90E+00,0.00E+00,0.00E+00,F,111,P,331,1
2,1,32,1.1637,1.07E+01,2.45E-02,4.90E+00,1.88E-04,9.23E-04,F,111,P,333,2
2,1,32,1.1669,1.06E+01,6.91E+01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,3
2,1,32,1.1679,1.06E+01,1.43E-01,1.82E+01,9.33E-04,8.50E-02,F,155,P,333,4
2,1,32,1.1679,1.06E+01,5.79E+00,1.76E+01,6.78E-02,3.57E+00,C,133,S,313,5
2,1,32,1.1702,1.06E+01,1.25E+02,4.90E+00,9.62E-01,4.71E+00,F,111,P,133,6
2,1,32,1.172,1.06E+01,4.84E+01,1.82E+01,3.16E-01,2.88E+01,F,155,P,335,7
2,1,32,1.1723,1.06E+01,6.21E+01,1.76E+01,7.27E-01,3.83E+01,C,133,S,111,8
2,1,32,1.1724,1.06E+01,6.81E+01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,9
2,1,32,1.1724,1.06E+01,6.73E+01,1.35E+00,9.80E-01,6.63E+00,C,335,S,313,10
2,1,32,1.1729,1.06E+01,4.93E+01,1.67E+01,3.28E-01,2.73E+01,F,335,P,333,11
2,1,32,1.1736,1.06E+01,4.48E+01,0.00E+00,3.35E-01,0.00E+00,F,333,P,331,12
2,1,32,1.1739,1.06E+01,2.84E+01,0.00E+00,2.12E-01,0.00E+00,F,333,P,333,13
2,1,32,1.1744,1.06E+01,8.62E+01,1.82E+01,5.64E-01,5.14E+01,F,155,P,133,14
2,1,32,1.1768,1.05E+01,6.09E+01,2.86E+00,8.77E-01,7.53E+00,C,333,S,313,15
2,1,32,1.1768,1.05E+01,0.00E+00,4.00E-01,0.00E+00,0.00E+00,F,331,P,331,16
2,1,32,1.1771,1.05E+01,5.22E+01,1.67E+01,3.47E-01,2.89E+01,F,335,P,335,17
2,1,32,1.1771,1.05E+01,1.14E+02,4.00E-01,9.82E-01,3.93E-01,F,331,P,333,18
2,1,32,1.1777,1.05E+01,6.64E+01,1.35E+00,9.80E-01,1.33E+00,C,331,S,313,19
