3,1,7,21.984,5.64E-01,4.55E-03,5.45E-02,4.07E-02,6.65E-03,E',313,P,333,44
3,1,7,21.985,5.64E-01,7.47E-03,5.45E-02,6.68E-02,1.09E-02,E',313,P,335,45
3,1,7,22.036,5.63E-01,4.93E-02,2.81E-05,2.66E-01,2.24E-05,F',133,P,133,46
3,1,7,22.045,5.62E-01,1.41E-03,2.36E-04,9.57E-03,6.79E-06,F',353,P,133,47
3,1,7,22.072,5.62E-01,5.51E-03,1.45E+01,3.79E-04,5.49E-03,E',111,P,133,48
3,1,7,24.779,5.00E-01,1.51E-01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,49
3,1,7,24.785,5.00E-01,1.51E-01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,50
2,1,7,20.91,5.93E-01,4.03E-02,0.00E+00,1.00E+00,0.00E+00,R',234,Y,212,1
2,1,7,20.911,5.93E-01,4.02E-02,0.00E+00,1.00E+00,0.00E+00,R',232,Y,212,2
2,1,7,24.663,5.03E-01,1.17E-01,1.85E-01,3.71E-01,6.84E-02,F',111,P',133,3
2,1,7,24.672,5.03E-01,1.28E-01,4.43E-01,2.17E-01,2.88E-01,A',133,D',155,4
2,1,7,24.742,5.01E-01,1.45E-01,1.57E+00,8.32E-02,9.15E-01,A',177,D',155,5
2,1,7,24.752,5.01E-01,1.15E-01,1.19E-03,8.45E-01,1.00E-03,A',331,D',353,6
2,1,7,24.753,5.01E-01,8.06E-02,2.10E-03,5.91E-01,3.73E-03,A',333,D',355,7
2,1,7,24.753,5.01E-01,3.06E-02,2.10E-03,2.24E-01,1.41E-03,A',333,D',353,8
2,1,7,24.754,5.01E-01,9.32E-02,1.25E-03,6.90E-01,4.32E-03,A',335,D',357,9
2,1,7,24.776,5.00E-01,6.21E-02,5.43E+00,1.13E-02,3.07E-01,G',155,P',133,10
2,1,7,24.778,5.00E-01,7.79E-02,7.01E+00,1.09E-02,2.30E-01,B',133,S',111,11
2,1,7,24.779,5.00E-01,1.51E-01,0.00E+00,1.00E+00,0.00E+00,R,234,Y,212,12
2,1,7,24.785,5.00E-01,1.51E-01,0.00E+00,1.00E+00,0.00E+00,R,232,Y,212,13
2,1,7,24.805,5.00E-01,3.35E-02,2.81E-03,2.52E-01,2.13E-03,F',313,P',333,14
2,1,7,24.806,5.00E-01,4.92E-02,2.81E-03,3.69E-01,3.12E-03,F',313,P',335,15
2,1,7,24.82,5.00E-01,2.86E-02,1.67E-01,1.29E-01,1.51E-01,G',357,P',335,16
2,1,7,24.821,5.00E-01,2.18E-02,1.72E-01,9.71E-02,8.33E-02,G',355,P',333,17
2,1,7,24.827,4.99E-01,1.31E-01,6.02E-04,7.89E-01,3.33E-03,A',357,D',357,18
2,1,7,24.827,4.99E-01,9.62E-02,8.87E-05,5.84E-01,2.59E-04,A',355,D',355,19
2,1,7,24.828,4.99E-01,2.50E-02,8.87E-05,1.51E-01,6.71E-05,A',355,D',357,20
2,1,7,24.828,4.99E-01,3.83E-02,1.23E-01,1.33E-01,4.92E-02,A',353,D',355,21
2,1,7,24.828,4.99E-01,1.08E-01,1.23E-01,3.76E-01,1.39E-01,A',353,D',353,22
2,1,7,24.848,4.99E-01,3.46E-02,9.03E-01,3.20E-02,1.44E-01,F',335,P',333,23
2,1,7,24.849,4.99E-01,1.04E-01,9.03E-01,9.61E-02,4.34E-01,F',335,P',335,24
2,1,7,24.85,4.99E-01,5.09E-02,3.31E-05,2.76E-01,2.74E-05,F',333,P',331,25
2,1,7,24.85,4.99E-01,3.74E-02,3.31E-05,2.03E-01,2.01E-05,F',333,P',333,26
2,1,7,24.85,4.99E-01,6.84E-02,3.31E-05,3.71E-01,3.68E-05,F',333,P',335,27
2,1,7,24.851,4.99E-01,1.57E-01,1.02E-03,8.44E-01,8.62E-04,F',331,P',333,28
2,1,7,24.869,4.99E-01,8.40E-02,4.91E-03,6.57E-01,1.61E-02,B',335,S',313,29
2,1,7,24.87,4.99E-01,7.52E-02,1.51E-02,5.70E-01,2.58E-02,B',333,S',313,30
2,1,7,24.871,4.99E-01,7.08E-02,2.16E-02,5.23E-01,1.13E-02,B',331,S',313,31
2,1,7,24.891,4.98E-01,5.67E-02,6.34E-01,7.90E-02,2.51E-01,C',335,S',313,32
2,1,7,24.893,4.98E-01,6.56E-02,6.25E-01,9.19E-02,1.72E-01,C',333,S',313,33
2,1,7,24.894,4.98E-01,7.02E-02,6.18E-01,9.89E-02,6.11E-02,C',331,S',313,34
2,1,7,24.905,4.98E-01,8.95E-02,6.45E+00,1.36E-02,4.39E-01,F',155,P',133,35
2,1,7,24.907,4.98E-01,1.40E-01,1.12E-02,8.58E-01,4.82E-02,A',155,D',155,36
2,1,7,24.911,4.98E-01,1.45E-01,3.15E-01,3.15E-01,8.93E-01,A',379,D',357,37
2,1,7,24.913,4.98E-01,1.21E-01,3.15E-01,2.63E-01,5.80E-01,A',377,D',355,38
2,1,7,24.915,4.98E-01,1.16E-01,3.04E-01,2.58E-01,3.92E-01,A',375,D',353,39
2,1,7,24.977,4.96E-01,1.09E-01,4.57E-04,7.55E-01,2.42E-03,F',357,P',335,40
2,1,7,24.979,4.96E-01,8.15E-02,1.28E-03,5.57E-01,3.55E-03,F',355,P',333,41
2,1,7,24.98,4.96E-01,2.84E-02,1.28E-03,1.94E-01,1.24E-03,F',355,P',335,42
2,1,7,24.981,4.96E-01,5.91E-02,2.36E-04,4.01E-01,2.84E-04,F',353,P',331,43
2,1,7,24.981,4.96E-01,4.54E-02,2.36E-04,3.08E-01,2.18E-04,F',353,P',333,44
2,1,7,25.003,4.96E-01,2.27E-02,4.91E-03,1.78E-01,4.36E-03,B',335,D',357,45
2,1,7,25.004,4.96E-01,2.01E-02,1.51E-02,1.52E-01,6.89E-03,B',333,D',355,46
2,1,7,25.005,4.96E-01,2.83E-02,2.16E-02,2.09E-01,4.51E-03,B',331,D',353,47
2,1,7,25.032,4.95E-01,1.29E-01,2.81E-05,6.93E-01,5.84E-05,F',133,P',133,48
2,1,7,25.078,4.94E-01,6.77E-02,5.65E-02,4.43E-01,7.50E-02,C',133,S',111,49
2,1,7,25.117,4.94E-01,2.46E-02,5.45E-02,2.20E-01,3.59E-02,E',313,P',335,50
3,1,8,16.006,7.75E-01,6.87E-02,0.00E+00,1.00E+00,0.00E+00,R',234,Y,212,1
3,1,8,16.007,7.75E-01,6.87E-02,0.00E+00,1.00E+00,0.00E+00,R',232,Y,212,2
3,1,8,16.349,7.58E-01,1.08E-02,7.27E-04,4.67E-02,3.40E-05,A',331,S,313,3
3,1,8,16.35,7.58E-01,1.09E-02,2.88E-03,4.68E-02,4.05E-04,A',333,S,313,4
3,1,8,16.35,7.58E-01,1.12E-02,8.06E-04,4.84E-02,1.95E-04,A',335,S,313,5
3,1,8,16.475,7.53E-01,7.28E-03,4.58E-01,1.02E-02,1.41E-02,A',133,S,111,6
3,1,8,16.476,7.53E-01,1.30E-02,2.18E-03,5.96E-02,6.50E-04,B',335,S,313,7
3,1,8,16.477,7.52E-01,1.75E-02,1.55E-02,8.04E-02,3.74E-03,B',333,S,313,8
3,1,8,16.478,7.52E-01,1.98E-02,2.53E-02,9.04E-02,2.29E-03,B',331,S,313,9
3,1,8,16.487,7.52E-01,3.55E-02,6.44E-01,4.55E-02,1.46E-01,C',335,S,313,10
3,1,8,16.489,7.52E-01,3.13E-02,6.32E-01,4.00E-02,7.59E-02,C',333,S,313,11
3,1,8,16.489,7.52E-01,2.91E-02,6.21E-01,3.73E-02,2.32E-02,C',331,S,313,12
3,1,8,16.553,7.49E-01,2.23E-02,7.34E+00,2.97E-03,6.53E-02,B',133,S,111,13
3,1,8,16.566,7.48E-01,4.78E-03,3.46E-03,2.09E-02,2.17E-04,F',313,P,331,14
3,1,8,16.566,7.48E-01,1.54E-02,3.46E-03,6.71E-02,6.97E-04,F',313,P,333,15
3,1,8,16.567,7.48E-01,2.95E-02,3.46E-03,1.29E-01,1.34E-03,F',313,P,335,16
3,1,8,16.571,7.48E-01,2.70E-02,2.43E-01,5.73E-02,1.39E-02,F',111,P,133,17
3,1,8,16.574,7.48E-01,1.05E-02,1.88E-01,3.75E-02,3.52E-02,G',355,P,333,18
3,1,8,16.574,7.48E-01,7.53E-03,1.78E-01,2.81E-02,1.50E-02,G',353,P,331,19
3,1,8,16.574,7.48E-01,6.38E-03,1.78E-01,2.38E-02,1.27E-02,G',353,P,333,20
3,1,8,16.575,7.48E-01,1.56E-02,1.78E-01,5.71E-02,7.11E-02,G',357,P,335,21
3,1,8,16.575,7.48E-01,4.36E-03,1.88E-01,1.56E-02,1.46E-02,G',355,P,335,22
3,1,8,16.585,7.48E-01,2.44E-03,5.62E+00,4.18E-04,1.17E-02,F',155,P,333,23
3,1,8,16.587,7.48E-01,8.43E-03,5.62E+00,1.44E-03,4.04E-02,F',155,P,335,24
3,1,8,16.587,7.47E-01,8.79E-03,1.92E+00,3.97E-03,3.81E-02,F',335,P,333,25
3,1,8,16.588,7.47E-01,1.56E-02,8.39E-05,4.92E-02,1.24E-05,F',333,P,331,26
3,1,8,16.588,7.47E-01,1.21E-02,8.39E-05,3.83E-02,9.63E-06,F',333,P,333,27
3,1,8,16.589,7.47E-01,2.48E-02,1.92E+00,1.12E-02,1.08E-01,F',335,P,335,28
