n1,n2,Z,"WL,  ̊A","E, keV",A,G,K,QD,,Transition,,,No
2,1,25,2.0331,6.10E+00,3.47E-01,7.28E-03,9.79E-01,1.43E-02,K,432,S,212,22
2,1,25,2.0348,6.09E+00,8.61E-03,1.54E-02,6.11E-03,1.88E-04,M,432,P,234,23
2,1,25,2.0528,6.04E+00,7.35E-01,1.34E+01,4.91E-02,1.32E+00,E,212,P,232,24
2,1,25,2.0573,6.03E+00,8.14E-01,1.34E+01,5.44E-02,1.46E+00,E,212,P,234,25
2,1,26,1.8504,6.70E+00,4.75E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,1
2,1,26,1.8523,6.69E+00,1.09E+00,2.52E+00,3.92E-02,1.98E-01,F,212,P,232,2
2,1,26,1.8563,6.68E+00,7.78E-02,1.06E+01,7.28E-03,3.09E-01,C,234,S,212,3
2,1,26,1.8566,6.68E+00,2.43E+01,2.52E+00,8.71E-01,4.39E+00,F,212,P,234,4
2,1,26,1.8571,6.68E+00,1.79E+01,7.62E+00,7.01E-01,1.07E+01,C,232,S,212,5
2,1,26,1.8578,6.67E+00,8.63E-01,3.49E+00,1.30E-02,1.81E-01,M,234,P,232,6
2,1,26,1.8595,6.67E+00,4.31E+00,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,7
2,1,26,1.861,6.66E+00,4.87E+01,6.71E-03,1.00E+00,2.68E-02,K,234,S,212,8
2,1,26,1.8622,6.66E+00,6.21E+01,3.49E+00,9.34E-01,1.31E+01,M,234,P,234,9
2,1,26,1.8628,6.66E+00,5.44E+01,6.88E-02,7.67E-01,1.06E-01,M,232,P,232,10
2,1,26,1.863,6.66E+00,3.27E+01,1.21E+01,6.71E-01,3.25E+01,F,254,P,232,11
2,1,26,1.8635,6.65E+00,3.19E+01,3.05E+00,9.13E-01,5.58E+00,K,232,S,212,12
2,1,26,1.8659,6.64E+00,2.16E+01,1.35E+01,6.16E-01,4.97E+01,F,256,P,234,13
2,1,26,1.8672,6.64E+00,1.65E+01,6.88E-02,2.32E-01,3.19E-02,M,232,P,234,14
2,1,26,1.8674,6.64E+00,3.90E+00,1.21E+01,8.01E-02,3.88E+00,F,254,P,234,15
2,1,26,1.8683,6.64E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,16
2,1,26,1.8699,6.63E+00,2.40E-03,8.48E-02,2.19E-03,7.42E-04,M,434,P,232,17
2,1,26,1.8722,6.62E+00,2.10E+00,2.12E-02,9.86E-01,4.18E-02,M,432,P,232,18
2,1,26,1.8727,6.62E+00,3.51E+00,2.22E+00,6.13E-01,8.15E+00,M,436,P,234,19
2,1,26,1.8738,6.62E+00,1.59E+00,6.99E-02,9.58E-01,2.68E-01,K,434,S,212,20
2,1,26,1.8743,6.61E+00,1.01E+00,8.48E-02,9.21E-01,3.12E-01,M,434,P,234,21
2,1,26,1.8748,6.61E+00,4.92E-01,8.87E-03,9.82E-01,1.74E-02,K,432,S,212,22
2,1,26,1.8766,6.61E+00,9.30E-03,2.12E-02,4.37E-03,1.85E-04,M,432,P,234,23
2,1,26,1.8924,6.55E+00,8.75E-01,1.34E+01,5.76E-02,1.54E+00,E,212,P,232,24
2,1,26,1.8969,6.54E+00,9.07E-01,1.34E+01,5.97E-02,1.60E+00,E,212,P,234,25
2,1,27,1.712,7.24E+00,5.49E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,1
2,1,27,1.7133,7.24E+00,1.03E+00,2.59E+00,3.14E-02,1.63E-01,F,212,P,232,2
2,1,27,1.7172,7.22E+00,1.81E-02,1.06E+01,1.70E-03,7.21E-02,C,234,S,212,3
2,1,27,1.7177,7.22E+00,2.91E+01,2.59E+00,8.89E-01,4.61E+00,F,212,P,234,4
2,1,27,1.718,7.22E+00,2.25E+01,7.39E+00,7.53E-01,1.11E+01,C,232,S,212,5
2,1,27,1.718,7.22E+00,7.99E-01,3.74E+00,1.04E-02,1.56E-01,M,234,P,232,6
2,1,27,1.7205,7.21E+00,5.75E+00,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,7
2,1,27,1.7215,7.20E+00,5.67E+01,2.16E-02,1.00E+00,8.63E-02,K,234,S,212,8
2,1,27,1.7224,7.20E+00,7.19E+01,3.74E+00,9.41E-01,1.41E+01,M,234,P,234,9
2,1,27,1.7231,7.20E+00,6.33E+01,7.69E-02,7.71E-01,1.19E-01,M,232,P,232,10
2,1,27,1.7232,7.20E+00,3.86E+01,1.19E+01,6.92E-01,3.30E+01,F,254,P,232,11
2,1,27,1.7241,7.19E+00,3.58E+01,3.33E+00,9.15E-01,6.10E+00,K,232,S,212,12
2,1,27,1.7259,7.18E+00,2.44E+01,1.31E+01,6.51E-01,5.12E+01,F,256,P,234,13
2,1,27,1.7275,7.18E+00,1.87E+01,7.69E-02,2.28E-01,3.51E-02,M,232,P,234,14
2,1,27,1.7276,7.18E+00,5.25E+00,1.19E+01,9.41E-02,4.50E+00,F,254,P,234,15
2,1,27,1.7284,7.17E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,16
2,1,27,1.7293,7.17E+00,3.62E-03,9.78E-02,2.45E-03,9.59E-04,M,434,P,232,17
2,1,27,1.7317,7.16E+00,3.10E+00,2.86E-02,9.88E-01,5.65E-02,M,432,P,232,18
2,1,27,1.7322,7.16E+00,4.95E+00,2.68E+00,6.48E-01,1.04E+01,M,436,P,234,19
2,1,27,1.7332,7.15E+00,2.25E+00,8.75E-02,9.63E-01,3.37E-01,K,434,S,212,20
2,1,27,1.7338,7.15E+00,1.38E+00,9.78E-02,9.31E-01,3.64E-01,M,434,P,234,21
2,1,27,1.7342,7.15E+00,6.84E-01,1.06E-02,9.85E-01,2.09E-02,K,432,S,212,22
2,1,27,1.7362,7.14E+00,9.33E-03,2.86E-02,2.97E-03,1.70E-04,M,432,P,234,23
2,1,27,1.7499,7.09E+00,1.04E+00,1.34E+01,6.71E-02,1.80E+00,E,212,P,232,24
2,1,27,1.7545,7.07E+00,1.00E+00,1.34E+01,6.49E-02,1.74E+00,E,212,P,234,25
2,1,28,1.5884,7.81E+00,6.31E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,1
2,1,28,1.5892,7.80E+00,9.50E-01,2.66E+00,2.49E-02,1.32E-01,F,212,P,232,2
2,1,28,1.593,7.78E+00,1.09E-03,1.06E+01,1.03E-04,4.38E-03,C,234,S,212,3
2,1,28,1.5933,7.78E+00,7.35E-01,3.97E+00,8.39E-03,1.33E-01,M,234,P,232,4
2,1,28,1.5936,7.78E+00,3.46E+01,2.66E+00,9.05E-01,4.82E+00,F,212,P,234,5
2,1,28,1.5938,7.78E+00,2.79E+01,7.17E+00,7.96E-01,1.14E+01,C,232,S,212,6
2,1,28,1.5965,7.77E+00,7.54E+00,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,7
2,1,28,1.597,7.76E+00,6.56E+01,4.39E-02,9.99E-01,1.76E-01,K,234,S,212,8
2,1,28,1.5977,7.76E+00,8.29E+01,3.97E+00,9.46E-01,1.50E+01,M,234,P,234,9
2,1,28,1.5984,7.76E+00,4.52E+01,1.18E+01,7.08E-01,3.34E+01,F,254,P,232,10
2,1,28,1.5984,7.76E+00,7.32E+01,8.40E-02,7.74E-01,1.30E-01,M,232,P,232,11
2,1,28,1.5996,7.75E+00,3.99E+01,3.61E+00,9.17E-01,6.62E+00,K,232,S,212,12
2,1,28,1.6009,7.74E+00,2.74E+01,1.27E+01,6.84E-01,5.21E+01,F,256,P,234,13
2,1,28,1.6028,7.74E+00,6.86E+00,1.18E+01,1.07E-01,5.07E+00,F,254,P,234,14
2,1,28,1.6029,7.74E+00,2.13E+01,8.40E-02,2.25E-01,3.78E-02,M,232,P,234,15
2,1,28,1.6036,7.73E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,16
2,1,28,1.6038,7.73E+00,5.43E-03,1.11E-01,2.78E-03,1.24E-03,M,434,P,232,17
2,1,28,1.6063,7.72E+00,4.49E+00,3.77E-02,9.90E-01,7.45E-02,M,432,P,232,18
2,1,28,1.6068,7.72E+00,6.80E+00,3.18E+00,6.81E-01,1.30E+01,M,436,P,234,19
2,1,28,1.6077,7.71E+00,3.13E+00,1.08E-01,9.67E-01,4.17E-01,K,434,S,212,20
2,1,28,1.6083,7.71E+00,1.84E+00,1.11E-01,9.40E-01,4.18E-01,M,434,P,234,21
2,1,28,1.6087,7.71E+00,9.35E-01,1.25E-02,9.87E-01,2.48E-02,K,432,S,212,22
2,1,28,1.6108,7.70E+00,8.61E-03,3.77E-02,1.90E-03,1.43E-04,M,432,P,234,23
2,1,28,1.6229,7.64E+00,1.22E+00,1.34E+01,7.77E-02,2.08E+00,E,212,P,232,24
2,1,28,1.6275,7.62E+00,1.10E+00,1.34E+01,6.98E-02,1.87E+00,E,212,P,234,25
2,1,29,1.4776,8.39E+00,7.21E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,1
2,1,29,1.4779,8.39E+00,8.66E-01,2.73E+00,1.95E-02,1.07E-01,F,212,P,232,2
2,1,29,1.4815,8.37E+00,6.73E-01,4.18E+00,6.73E-03,1.12E-01,M,234,P,232,3
2,1,29,1.4817,8.37E+00,4.97E-02,1.06E+01,4.66E-03,1.98E-01,C,234,S,212,4
2,1,29,1.4823,8.36E+00,4.08E+01,2.73E+00,9.19E-01,5.02E+00,F,212,P,234,5
2,1,29,1.4825,8.36E+00,3.42E+01,6.94E+00,8.31E-01,1.15E+01,C,232,S,212,6
2,1,29,1.4853,8.35E+00,9.71E+00,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,7
2,1,29,1.4853,8.35E+00,7.54E+01,7.27E-02,9.99E-01,2.90E-01,K,234,S,212,8
2,1,29,1.4859,8.34E+00,9.51E+01,4.18E+00,9.51E-01,1.59E+01,M,234,P,234,9
2,1,29,1.4865,8.34E+00,5.26E+01,1.17E+01,7.20E-01,3.36E+01,F,254,P,232,10
2,1,29,1.4867,8.34E+00,8.39E+01,8.98E-02,7.76E-01,1.39E-01,M,232,P,232,11
2,1,29,1.4881,8.33E+00,4.42E+01,3.88E+00,9.19E-01,7.13E+00,K,232,S,212,12
2,1,29,1.4889,8.33E+00,3.06E+01,1.23E+01,7.14E-01,5.26E+01,F,256,P,234,13
2,1,29,1.491,8.32E+00,8.74E+00,1.17E+01,1.20E-01,5.59E+00,F,254,P,234,14
2,1,29,1.4911,8.31E+00,2.41E+01,8.98E-02,2.23E-01,4.01E-02,M,232,P,234,15
2,1,29,1.4914,8.31E+00,8.12E-03,1.24E-01,3.18E-03,1.58E-03,M,434,P,232,16
2,1,29,1.4918,8.31E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,17
2,1,29,1.494,8.30E+00,6.36E+00,4.85E-02,9.91E-01,9.61E-02,M,432,P,232,18
2,1,29,1.4945,8.30E+00,9.12E+00,3.70E+00,7.11E-01,1.58E+01,M,436,P,234,19
2,1,29,1.4953,8.29E+00,4.27E+00,1.31E-01,9.70E-01,5.10E-01,K,434,S,212,20
2,1,29,1.4959,8.29E+00,2.42E+00,1.24E-01,9.48E-01,4.72E-01,M,434,P,234,21
2,1,29,1.4963,8.29E+00,1.26E+00,1.46E-02,9.89E-01,2.88E-02,K,432,S,212,22
2,1,29,1.4985,8.27E+00,7.16E-03,4.85E-02,1.12E-03,1.08E-04,M,432,P,234,23
2,1,29,1.5091,8.22E+00,1.43E+00,1.34E+01,8.93E-02,2.39E+00,E,212,P,232,24
2,1,29,1.5137,8.19E+00,1.19E+00,1.34E+01,7.45E-02,1.99E+00,E,212,P,234,25
2,1,30,1.3777,9.00E+00,7.81E-01,2.80E+00,1.52E-02,8.54E-02,F,212,P,232,1
2,1,30,1.3778,9.00E+00,8.20E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,2
2,1,30,1.3809,8.98E+00,6.13E-01,4.36E+00,5.40E-03,9.42E-02,M,234,P,232,3
2,1,30,1.3815,8.97E+00,1.89E-01,1.06E+01,1.75E-02,7.42E-01,C,234,S,212,4
2,1,30,1.3821,8.97E+00,4.77E+01,2.80E+00,9.30E-01,5.21E+00,F,212,P,234,5
2,1,30,1.3823,8.97E+00,4.16E+01,6.72E+00,8.61E-01,1.16E+01,C,232,S,212,6
2,1,30,1.3849,8.95E+00,8.61E+01,1.06E-01,9.99E-01,4.25E-01,K,234,S,212,7
2,1,30,1.3852,8.95E+00,1.23E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,8
2,1,30,1.3853,8.95E+00,1.08E+02,4.36E+00,9.56E-01,1.67E+01,M,234,P,234,9
2,1,30,1.3859,8.95E+00,6.08E+01,1.16E+01,7.30E-01,3.38E+01,F,254,P,232,10
2,1,30,1.3861,8.95E+00,9.56E+01,9.40E-02,7.77E-01,1.46E-01,M,232,P,232,11
2,1,30,1.3877,8.93E+00,4.88E+01,4.14E+00,9.22E-01,7.63E+00,K,232,S,212,12
2,1,30,1.3881,8.93E+00,3.38E+01,1.18E+01,7.41E-01,5.26E+01,F,256,P,234,13
2,1,30,1.3903,8.92E+00,1.20E-02,1.38E-01,3.67E-03,2.02E-03,M,434,P,232,14
2,1,30,1.3903,8.92E+00,1.09E+01,1.16E+01,1.31E-01,6.06E+00,F,254,P,234,15
2,1,30,1.3906,8.92E+00,2.73E+01,9.40E-02,2.22E-01,4.17E-02,M,232,P,234,16
2,1,30,1.3911,8.91E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,17
2,1,30,1.3929,8.90E+00,8.80E+00,6.11E-02,9.93E-01,1.21E-01,M,432,P,232,18
2,1,30,1.3935,8.90E+00,1.19E+01,4.23E+00,7.39E-01,1.87E+01,M,436,P,234,19
2,1,30,1.3942,8.89E+00,5.73E+00,1.58E-01,9.73E-01,6.15E-01,K,434,S,212,20
2,1,30,1.3948,8.89E+00,3.13E+00,1.38E-01,9.54E-01,5.26E-01,M,434,P,234,21
2,1,30,1.3951,8.89E+00,1.67E+00,1.67E-02,9.90E-01,3.32E-02,K,432,S,212,22
2,1,30,1.3974,8.87E+00,5.18E-03,6.11E-02,5.84E-04,7.13E-05,M,432,P,234,23
2,1,30,1.4067,8.81E+00,1.66E+00,1.33E+01,1.02E-01,2.72E+00,E,212,P,232,24
2,1,30,1.4113,8.79E+00,1.28E+00,1.33E+01,7.88E-02,2.10E+00,E,212,P,234,25
2,1,31,1.2872,9.63E+00,6.98E-01,2.87E+00,1.18E-02,6.80E-02,F,212,P,232,1
2,1,31,1.2877,9.63E+00,9.29E+01,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,2
2,1,31,1.29,9.61E+00,5.57E-01,4.53E+00,4.34E-03,7.85E-02,M,234,P,232,3
2,1,31,1.2911,9.60E+00,4.44E-01,1.06E+01,4.03E-02,1.71E+00,C,234,S,212,4
2,1,31,1.2917,9.60E+00,5.54E+01,2.87E+00,9.39E-01,5.39E+00,F,212,P,234,5
2,1,31,1.2918,9.60E+00,4.99E+01,6.51E+00,8.85E-01,1.15E+01,C,232,S,212,6
2,1,31,1.2941,9.58E+00,9.76E+01,1.44E-01,9.99E-01,5.75E-01,K,234,S,212,7
2,1,31,1.2945,9.58E+00,1.23E+02,4.53E+00,9.60E-01,1.74E+01,M,234,P,234,8
2,1,31,1.2948,9.58E+00,1.54E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,9
2,1,31,1.295,9.57E+00,7.00E+01,1.15E+01,7.38E-01,3.39E+01,F,254,P,232,10
2,1,31,1.2952,9.57E+00,1.08E+02,9.65E-02,7.77E-01,1.50E-01,M,232,P,232,11
2,1,31,1.297,9.56E+00,5.36E+01,4.39E+00,9.24E-01,8.12E+00,K,232,S,212,12
2,1,31,1.297,9.56E+00,3.72E+01,1.14E+01,7.66E-01,5.24E+01,F,256,P,234,13
2,1,31,1.2989,9.55E+00,1.77E-02,1.51E-01,4.24E-03,2.56E-03,M,434,P,232,14
2,1,31,1.2995,9.54E+00,1.34E+01,1.15E+01,1.41E-01,6.48E+00,F,254,P,234,15
2,1,31,1.2997,9.54E+00,3.09E+01,9.65E-02,2.22E-01,4.29E-02,M,232,P,234,16
2,1,31,1.3002,9.54E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,17
2,1,31,1.3017,9.53E+00,1.19E+01,7.53E-02,9.93E-01,1.50E-01,M,432,P,232,18
2,1,31,1.3022,9.52E+00,1.53E+01,4.75E+00,7.63E-01,2.17E+01,M,436,P,234,19
2,1,31,1.3029,9.52E+00,7.56E+00,1.87E-01,9.76E-01,7.31E-01,K,434,S,212,20
2,1,31,1.3035,9.51E+00,4.01E+00,1.51E-01,9.60E-01,5.79E-01,M,434,P,234,21
2,1,31,1.3038,9.51E+00,2.18E+00,1.90E-02,9.91E-01,3.76E-02,K,432,S,212,22
2,1,31,1.3062,9.49E+00,3.03E-03,7.53E-02,2.53E-04,3.81E-05,M,432,P,234,23
2,1,31,1.3143,9.43E+00,1.93E+00,1.33E+01,1.16E-01,3.09E+00,E,212,P,232,24
2,1,31,1.319,9.40E+00,1.37E+00,1.33E+01,8.27E-02,2.20E+00,E,212,P,234,25
2,1,32,1.2052,1.03E+01,6.18E-01,2.94E+00,9.17E-03,5.39E-02,F,212,P,232,1
2,1,32,1.206,1.03E+01,1.05E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,2
2,1,32,1.2077,1.03E+01,5.04E-01,4.67E+00,3.48E-03,6.50E-02,M,234,P,232,3
2,1,32,1.2091,1.03E+01,8.44E-01,1.06E+01,7.40E-02,3.13E+00,C,234,S,212,4
2,1,32,1.2097,1.02E+01,6.39E+01,2.94E+00,9.47E-01,5.57E+00,F,212,P,234,5
2,1,32,1.2098,1.02E+01,5.94E+01,6.30E+00,9.04E-01,1.14E+01,C,232,S,212,6
2,1,32,1.2119,1.02E+01,1.10E+02,1.84E-01,9.98E-01,7.35E-01,K,234,S,212,7
2,1,32,1.2122,1.02E+01,1.40E+02,4.67E+00,9.64E-01,1.80E+01,M,234,P,234,8
2,1,32,1.2126,1.02E+01,8.02E+01,1.14E+01,7.44E-01,3.39E+01,F,254,P,232,9
2,1,32,1.2129,1.02E+01,1.90E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,10
2,1,32,1.2129,1.02E+01,1.22E+02,9.75E-02,7.77E-01,1.51E-01,M,232,P,232,11
2,1,32,1.2145,1.02E+01,4.08E+01,1.10E+01,7.88E-01,5.19E+01,F,256,P,234,12
2,1,32,1.2149,1.02E+01,5.86E+01,4.63E+00,9.27E-01,8.58E+00,K,232,S,212,13
2,1,32,1.2162,1.02E+01,2.58E-02,1.63E-01,4.92E-03,3.21E-03,M,434,P,232,14
2,1,32,1.2171,1.02E+01,1.62E+01,1.14E+01,1.50E-01,6.84E+00,F,254,P,234,15
2,1,32,1.2174,1.02E+01,3.48E+01,9.75E-02,2.23E-01,4.34E-02,M,232,P,234,16
2,1,32,1.2179,1.02E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,17
2,1,32,1.219,1.02E+01,1.59E+01,9.12E-02,9.94E-01,1.81E-01,M,432,P,232,18
2,1,32,1.2196,1.02E+01,1.93E+01,5.25E+00,7.86E-01,2.48E+01,M,436,P,234,19
2,1,32,1.2202,1.02E+01,9.82E+00,2.20E-01,9.78E-01,8.59E-01,K,434,S,212,20
2,1,32,1.2207,1.02E+01,5.06E+00,1.63E-01,9.64E-01,6.29E-01,M,434,P,234,21
2,1,32,1.221,1.02E+01,2.81E+00,2.13E-02,9.92E-01,4.22E-02,K,432,S,212,22
2,1,32,1.2236,1.01E+01,1.18E-03,9.12E-02,7.39E-05,1.35E-05,M,432,P,234,23
2,1,32,1.2307,1.01E+01,2.23E+00,1.33E+01,1.31E-01,3.48E+00,E,212,P,232,24
2,1,32,1.2353,1.00E+01,1.46E+00,1.33E+01,8.60E-02,2.28E+00,E,212,P,234,25
2,1,33,1.1307,1.10E+01,5.44E-01,3.01E+00,7.08E-03,4.26E-02,F,212,P,232,1
2,1,33,1.1318,1.10E+01,1.18E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,2
2,1,33,1.1329,1.09E+01,4.55E-01,4.80E+00,2.79E-03,5.37E-02,M,234,P,232,3
2,1,33,1.1345,1.09E+01,1.41E+00,1.05E+01,1.19E-01,4.99E+00,C,234,S,212,4
2,1,33,1.1351,1.09E+01,7.32E+01,3.01E+00,9.54E-01,5.73E+00,F,212,P,234,5
2,1,33,1.1352,1.09E+01,7.00E+01,6.11E+00,9.20E-01,1.12E+01,C,232,S,212,6
2,1,33,1.1372,1.09E+01,1.24E+02,2.25E-01,9.98E-01,9.00E-01,K,234,S,212,7
2,1,33,1.1373,1.09E+01,1.58E+02,4.80E+00,9.68E-01,1.86E+01,M,234,P,234,8
2,1,33,1.1377,1.09E+01,9.14E+01,1.13E+01,7.49E-01,3.39E+01,F,254,P,232,9
2,1,33,1.1381,1.09E+01,1.36E+02,9.69E-02,7.75E-01,1.50E-01,M,232,P,232,10
2,1,33,1.1384,1.09E+01,2.31E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,11
2,1,33,1.1395,1.09E+01,4.45E+01,1.06E+01,8.08E-01,5.12E+01,F,256,P,234,12
2,1,33,1.1402,1.09E+01,6.39E+01,4.85E+00,9.29E-01,9.02E+00,K,232,S,212,13
2,1,33,1.141,1.09E+01,3.72E-02,1.75E-01,5.70E-03,3.98E-03,M,434,P,232,14
2,1,33,1.1423,1.09E+01,1.93E+01,1.13E+01,1.58E-01,7.16E+00,F,254,P,234,15
2,1,33,1.1426,1.09E+01,3.93E+01,9.69E-02,2.24E-01,4.34E-02,M,232,P,234,16
2,1,33,1.143,1.08E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,17
2,1,33,1.144,1.08E+01,2.07E+01,1.08E-01,9.95E-01,2.16E-01,M,432,P,232,18
2,1,33,1.1445,1.08E+01,2.38E+01,5.73E+00,8.06E-01,2.77E+01,M,436,P,234,19
2,1,33,1.145,1.08E+01,1.26E+01,2.55E-01,9.80E-01,9.98E-01,K,434,S,212,20
2,1,33,1.1456,1.08E+01,6.32E+00,1.75E-01,9.68E-01,6.76E-01,M,434,P,234,21
2,1,33,1.1458,1.08E+01,3.57E+00,2.35E-02,9.93E-01,4.68E-02,K,432,S,212,22
2,1,33,1.1485,1.08E+01,1.07E-04,1.08E-01,5.14E-06,1.11E-06,M,432,P,234,23
2,1,33,1.1547,1.07E+01,2.56E+00,1.32E+01,1.48E-01,3.91E+00,E,212,P,232,24
2,1,33,1.1593,1.07E+01,1.54E+00,1.32E+01,8.89E-02,2.35E+00,E,212,P,234,25
2,1,34,1.0627,1.17E+01,4.77E-01,3.07E+00,5.47E-03,3.36E-02,F,212,P,232,1
2,1,34,1.0641,1.17E+01,1.32E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,2
2,1,34,1.0646,1.16E+01,4.09E-01,4.92E+00,2.24E-03,4.41E-02,M,234,P,232,3
2,1,34,1.0666,1.16E+01,2.18E+00,1.05E+01,1.73E-01,7.23E+00,C,234,S,212,4
2,1,34,1.0672,1.16E+01,8.35E+01,3.07E+00,9.59E-01,5.90E+00,F,212,P,234,5
2,1,34,1.0672,1.16E+01,8.19E+01,5.93E+00,9.32E-01,1.11E+01,C,232,S,212,6
2,1,34,1.069,1.16E+01,1.38E+02,2.67E-01,9.98E-01,1.07E+00,K,234,S,212,7
2,1,34,1.0691,1.16E+01,1.77E+02,4.92E+00,9.71E-01,1.91E+01,M,234,P,234,8
2,1,34,1.0695,1.16E+01,1.04E+02,1.13E+01,7.53E-01,3.39E+01,F,254,P,232,9
2,1,34,1.0699,1.16E+01,1.51E+02,9.50E-02,7.73E-01,1.47E-01,M,232,P,232,10
2,1,34,1.0705,1.16E+01,2.78E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,11
2,1,34,1.0712,1.16E+01,4.85E+01,1.02E+01,8.27E-01,5.05E+01,F,256,P,234,12
2,1,34,1.0721,1.16E+01,6.96E+01,5.06E+00,9.32E-01,9.44E+00,K,232,S,212,13
2,1,34,1.0725,1.16E+01,5.32E-02,1.85E-01,6.60E-03,4.90E-03,M,434,P,232,14
2,1,34,1.074,1.15E+01,2.28E+01,1.13E+01,1.65E-01,7.44E+00,F,254,P,234,15
2,1,34,1.0744,1.15E+01,4.42E+01,9.50E-02,2.26E-01,4.29E-02,M,232,P,234,16
2,1,34,1.0748,1.15E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,17
2,1,34,1.0755,1.15E+01,2.64E+01,1.27E-01,9.95E-01,2.52E-01,M,432,P,232,18
2,1,34,1.076,1.15E+01,2.90E+01,6.18E+00,8.25E-01,3.06E+01,M,436,P,234,19
2,1,34,1.0765,1.15E+01,1.59E+01,2.92E-01,9.82E-01,1.15E+00,K,434,S,212,20
2,1,34,1.077,1.15E+01,7.82E+00,1.85E-01,9.70E-01,7.20E-01,M,434,P,234,21
2,1,34,1.0773,1.15E+01,4.50E+00,2.58E-02,9.94E-01,5.14E-02,K,432,S,212,22
2,1,34,1.0801,1.15E+01,2.63E-04,1.27E-01,9.91E-06,2.51E-06,M,432,P,234,23
2,1,34,1.0854,1.14E+01,2.93E+00,1.32E+01,1.65E-01,4.36E+00,E,212,P,232,24
2,1,34,1.0901,1.14E+01,1.62E+00,1.32E+01,9.13E-02,2.41E+00,E,212,P,234,25
2,1,35,1.0005,1.24E+01,4.17E-01,3.14E+00,4.23E-03,2.66E-02,F,212,P,232,1
2,1,35,1.0021,1.24E+01,1.47E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,2
2,1,35,1.0023,1.24E+01,3.68E-01,5.02E+00,1.80E-03,3.62E-02,M,234,P,232,3
2,1,35,1.0044,1.23E+01,3.18E+00,1.04E+01,2.34E-01,9.74E+00,C,234,S,212,4
2,1,35,1.005,1.23E+01,9.48E+01,3.14E+00,9.64E-01,6.05E+00,F,212,P,234,5
2,1,35,1.0051,1.23E+01,9.51E+01,5.77E+00,9.43E-01,1.09E+01,C,232,S,212,6
2,1,35,1.0067,1.23E+01,1.53E+02,3.09E-01,9.98E-01,1.23E+00,K,234,S,212,7
2,1,35,1.0068,1.23E+01,1.99E+02,5.02E+00,9.74E-01,1.96E+01,M,234,P,234,8
2,1,35,1.0071,1.23E+01,1.17E+02,1.12E+01,7.56E-01,3.39E+01,F,254,P,232,9
2,1,35,1.0075,1.23E+01,1.68E+02,9.19E-02,7.71E-01,1.42E-01,M,232,P,232,10
2,1,35,1.0085,1.23E+01,3.32E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,11
2,1,35,1.0087,1.23E+01,5.27E+01,9.83E+00,8.43E-01,4.97E+01,F,256,P,234,12
2,1,35,1.0098,1.23E+01,7.51E-02,1.95E-01,7.63E-03,5.95E-03,M,434,P,232,13
2,1,35,1.0099,1.23E+01,7.56E+01,5.26E+00,9.35E-01,9.84E+00,K,232,S,212,14
2,1,35,1.0117,1.23E+01,2.66E+01,1.12E+01,1.72E-01,7.69E+00,F,254,P,234,15
2,1,35,1.0121,1.23E+01,4.97E+01,9.19E-02,2.29E-01,4.20E-02,M,232,P,234,16
2,1,35,1.0124,1.22E+01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,T,313,Y,111,17
2,1,35,1.013,1.22E+01,3.32E+01,1.46E-01,9.96E-01,2.90E-01,M,432,P,232,18
2,1,35,1.0135,1.22E+01,3.49E+01,6.60E+00,8.41E-01,3.33E+01,M,436,P,234,19
2,1,35,1.0139,1.22E+01,1.98E+01,3.31E-01,9.84E-01,1.30E+00,K,434,S,212,20
