Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3p6.3d8.(3F).5d""","=""""","=""5/2""",6,"=""""","=""29.879521""","=""""",
"=""3p6.3d8.(3F).5d""","=""4G""","=""7/2""",8,"=""""","=""29.889379""","=""""",
"=""3p6.3d8.(3F).5d""","=""""","=""9/2""",10,"=""""","=""29.906924""","=""""",
"=""3p6.3d8.(3F).5d""","=""4F""","=""7/2""",8,"=""""","=""29.911167""","=""""",
"=""3p6.3d8.(3F).5d""","=""4P""","=""3/2""",4,"=""""","=""29.920861""","=""""",
"=""3p6.3d8.(3F).6s""","=""4F""","=""3/2""",4,"=""""","=""29.928744""","=""""",
"=""3p6.3d8.(3F).6s""","=""2F""","=""5/2""",6,"=""""","=""29.966180""","=""""",
"=""3p6.3d8.(3F).5d""","=""4P""","=""1/2""",2,"=""""","=""29.991728""","=""""",
"=""3p6.3d8.(3F).5d""","=""""","=""5/2""",6,"=""""","=""30.004989""","=""""",
"=""3p6.3d8.(3F).5d""","=""4H""","=""7/2""",8,"=""""","=""30.015170""","=""""",
"=""3p6.3d8.(3F).5d""","=""4F""","=""3/2""",4,"=""""","=""30.031338""","=""""",
"=""3p6.3d8.(3F).5d""","=""2P""","=""1/2""",2,"=""""","=""30.034840""","=""""",
"=""3p6.3d8.(3F).5d""","=""4G""","=""5/2""",6,"=""""","=""30.040134""","=""""",
"=""3p6.3d8.(3F).5d""","=""2H""","=""9/2""",10,"=""""","=""30.041063""","=""""",
"=""3p6.3d8.(3F).5d""","=""2G""","=""7/2""",8,"=""""","=""30.079813""","=""""",
"=""3p6.3d7.(2P).4s.4p.(3P*)""","=""4D*""","=""7/2""",8,"=""""","=""30.157185""","=""""",
"=""3p6.3d8.(3F).5d""","=""2D""","=""5/2""",6,"=""""","=""30.224909""","=""""",
"=""3p6.3d7.(2P).4s.4p.(3P*)""","=""4D*""","=""5/2""",6,"=""""","=""30.326859""","=""""",
"=""3p6.3d8.(3F).5d""","=""2D""","=""3/2""",4,"=""""","=""30.328832""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""4G*""","=""11/2""",12,"=""""","=""30.393479""","=""""",
"=""3p6.3d7.(2D).4s.4p.(3P*)""","=""4D*""","=""7/2""",8,"=""""","=""30.459365""","=""""",
"=""3p6.3d7.4s.4p""","=""1*""","=""9/2""",10,"=""""","=""30.525238""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""4G*""","=""9/2""",10,"=""""","=""30.554567""","=""""",
"=""3p6.3d7.(2D).4s.4p.(3P*)""","=""4F*""","=""9/2""",10,"=""""","=""30.563412""","=""""",
"=""3p6.3d7.(2D).4s.4p.(3P*)""","=""4F*""","=""7/2""",8,"=""""","=""30.683022""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4G*""","=""11/2""",12,"=""""","=""30.695842""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4F*""","=""9/2""",10,"=""""","=""30.735937""","=""""",
"=""3p6.3d7.4s.4p""","=""2*""","=""9/2""",10,"=""""","=""30.738691""","=""""",
"=""3p6.3d7.4s.4p""","=""3*""","=""7/2""",8,"=""""","=""30.749797""","=""""",
"=""3p6.3d7.(2D).4s.4p.(3P*)""","=""4F*""","=""5/2""",6,"=""""","=""30.783040""","=""""",
"=""3p6.3d7.4s.4p""","=""4*""","=""9/2""",10,"=""""","=""30.792771""","=""""",
"=""3p6.3d7.(2D).4s.4p.(3P*)""","=""4F*""","=""3/2""",4,"=""""","=""30.859285""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4G*""","=""9/2""",10,"=""""","=""30.881621""","=""""",
"=""3p6.3d7.4s.4p""","=""5*""","=""5/2""",6,"=""""","=""30.915947""","=""""",
"=""3p6.3d7.4s.4p""","=""6*""","=""5/2""",6,"=""""","=""30.924331""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4G*""","=""7/2""",8,"=""""","=""31.016886""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4D*""","=""7/2""",8,"=""""","=""31.048058""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4F*""","=""7/2""",8,"=""""","=""31.075021""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""31.086804""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""31.086998""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""31.087110""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""31.097429""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""31.114482""","=""?""",
"=""3p6.3d8.(1D<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""31.119998""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""31.121351""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4G*""","=""5/2""",6,"=""""","=""31.126575""","=""?""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4D*""","=""5/2""",6,"=""""","=""31.235632""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4F*""","=""5/2""",6,"=""""","=""31.298277""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4D*""","=""3/2""",4,"=""""","=""31.380723""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4D*""","=""1/2""",2,"=""""","=""31.456439""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""31.495810""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""31.507576""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""31.508370""","=""""",
"=""3p6.3d7.(4F).4s.4p.(1P*)""","=""4F*""","=""3/2""",4,"=""""","=""31.510236""","=""?""",
"=""3p6.3d8.(3P<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""31.547632""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""31.550006""","=""""",
"=""3p6.3d8.(1D).6s""","=""2D""","=""5/2""",6,"=""""","=""31.568891""","=""""",
"=""3p6.3d8.(3P<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""31.575465""","=""?""",
"=""3p6.3d8.(1D).6s""","=""2D""","=""3/2""",4,"=""""","=""31.578065""","=""""",
"=""3p6.3d8.(3P<1>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""31.587734""","=""""",
"=""3p6.3d8.(3P<1>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""31.589241""","=""""",
"=""3p6.3d8.(3P<1>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""31.590486""","=""""",
"=""3p6.3d8.(3P<1>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""31.606880""","=""""",
"=""3p6.3d8.(1D).5d""","=""2F""","=""7/2""",8,"=""""","=""31.637457""","=""""",
"=""3p6.3d8.(1D).5d""","=""2G""","=""9/2""",10,"=""""","=""31.672868""","=""?""",
"=""3p6.3d8.(1D).5d""","=""2G""","=""7/2""",8,"=""""","=""31.676309""","=""?""",
"=""3p6.3d8.(1D).5d""","=""2P""","=""3/2""",4,"=""""","=""31.708977""","=""""",
"=""3p6.3d8.(1D).5d""","=""2D""","=""5/2""",6,"=""""","=""31.751496""","=""?""",
"=""3p6.3d8.(3F<4>).5g""","=""2[2]""","=""5/2""",6,"=""""","=""31.924565""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[1]""","=""1/2""",2,"=""""","=""31.925343""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[8]""","=""15/2""",16,"=""""","=""31.926495""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[8]""","=""17/2""",18,"=""""","=""31.926514""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""31.927760""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""31.929761""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[7]""","=""13/2""",14,"=""""","=""31.930929""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[7]""","=""15/2""",16,"=""""","=""31.930951""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""31.934019""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""31.934170""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""31.935125""","=""?""",
"=""3p6.3d8.(3F<4>).5g""","=""2[2]""","=""3/2""",4,"=""""","=""31.938664""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""31.941496""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""31.946772""","=""?""",
"=""3p6.3d8.(3F<4>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""31.947238""","=""""",
"=""3p6.3d8.(3P).6s""","=""4P""","=""5/2""",6,"=""""","=""31.973773""","=""""",
"=""3p6.3d8.(3P).5d""","=""4D""","=""7/2""",8,"=""""","=""32.012638""","=""?""",
"=""3p6.3d8.(3P).5d""","=""4F""","=""9/2""",10,"=""""","=""32.093968""","=""?""",
"=""3p6.3d8.(3P).5d""","=""4F""","=""7/2""",8,"=""""","=""32.114150""","=""?""",
"=""3p6.3d8.(3F).7s""","=""4F""","=""9/2""",10,"=""""","=""32.130190""","=""?""",
"=""3p6.3d8.(3F<3>).5g""","=""2[7]""","=""13/2""",14,"=""""","=""32.158003""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[7]""","=""15/2""",16,"=""""","=""32.158041""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""32.161842""","=""?""",
"=""3p6.3d8.(3F<3>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""32.162028""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""32.162050""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""32.163688""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[1]""","=""3/2""",4,"=""""","=""32.165540""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""32.170200""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""32.309161""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""32.309171""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""32.314326""","=""?""",
"=""3p6.3d8.(3F<2>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""32.315989""","=""?""",
"=""3p6.3d8.(3F<2>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""32.319761""","=""?""",
"=""3p6.3d8.(1G<4>).4f""","=""2[7]*""","=""15/2""",16,"=""""","=""32.380701""","=""""",
"=""3p6.3d8.(1G<4>).4f""","=""2[7]*""","=""13/2""",14,"=""""","=""32.380897""","=""""",
"=""3p6.3d8.(1G<4>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""32.429730""","=""""",
"=""3p6.3d8.(1G<4>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""32.453749""","=""""",
"=""3p6.3d8.(1G<4>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""32.454450""","=""""",
"=""3p6.3d8.(1G<4>).4f""","=""2[6]*""","=""13/2""",14,"=""""","=""32.460565""","=""""",
"=""3p6.3d8.(1G<4>).4f""","=""2[6]*""","=""11/2""",12,"=""""","=""32.461583""","=""""",
"=""3p6.3d8.(1G<4>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""32.483344""","=""""",
"=""3p6.3d8.(1G<4>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""32.483663""","=""""",
"=""3p6.3d8.(1G).6s""","=""2G""","=""9/2""",10,"=""""","=""32.892123""","=""?""",
"=""3p6.3d8.(1G).5d""","=""2I""","=""11/2""",12,"=""""","=""32.923272""","=""""",
"=""3p6.3d8.(1G).5d""","=""2I""","=""13/2""",14,"=""""","=""32.928910""","=""""",
"=""3p6.3d8.(1G).5d""","=""2F""","=""7/2""",8,"=""""","=""32.989693""","=""""",
"=""3p6.3d8.(1G).5d""","=""2F""","=""5/2""",6,"=""""","=""32.991183""","=""""",
"=""3p6.3d8.(1G).5d""","=""2H""","=""9/2""",10,"=""""","=""33.053893""","=""""",
"=""3p6.3d8.(1G).5d""","=""2H""","=""11/2""",12,"=""""","=""33.058812""","=""""",
"=""3p6.3d8.(1G).5d""","=""2G""","=""7/2""",8,"=""""","=""33.059529""","=""""",
"=""3p6.3d8.(1G).5d""","=""2G""","=""9/2""",10,"=""""","=""33.060798""","=""""",
"=""3p6.3d8.(1G).5d""","=""2D""","=""5/2""",6,"=""""","=""33.107631""","=""""",
"=""3p6.3d8.(1G).5d""","=""2D""","=""3/2""",4,"=""""","=""33.142263""","=""""",
"=""3p6.3d8.(1D<2>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""33.938555""","=""?""",
"=""3p6.3d8.(1D<2>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""33.939271""","=""?""",
"=""3p6.3d8.(1D<2>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""33.946815""","=""?""",
"=""3p6.3d8.(1D<2>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""33.946945""","=""""",
"=""3p6.3d8.(1D<2>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""33.947159""","=""?""",
"=""3p6.3d8.(1D<2>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""33.947765""","=""""",
"=""3p6.3d8.(1G<4>).5g""","=""2[8]""","=""17/2""",18,"=""""","=""35.223353""","=""""",
"=""3p6.3d8.(1G<4>).5g""","=""2[8]""","=""15/2""",16,"=""""","=""35.223678""","=""""",
"=""Cu IV (3d8 3F<4>)""","=""Limit""","=""---""",,"=""""","=""36.841""","=""""",
