Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d9.(2D<3/2>).7p""","=""2[3/2]*""","=""2""",5,"=""""","=""18.563744""","=""""",
"=""3d9.(2D<3/2>).7p""","=""2[3/2]*""","=""1""",3,"=""""","=""18.568603""","=""""",
"=""3d8.(1D).4s.4p.(1P*)""","=""1D*""","=""2""",5,"=""""","=""18.6286118""","=""""",
"=""3d9.(2D<5/2>).8s""","=""2[5/2]""","=""3""",7,"=""""","=""18.6897371""","=""""",
"=""3d9.(2D<5/2>).8s""","=""2[5/2]""","=""2""",5,"=""""","=""18.6946417""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[1/2]*""","=""1""",3,"=""""","=""18.7416224""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[1/2]*""","=""0""",1,"=""""","=""18.7621893""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[11/2]*""","=""5""",11,"=""""","=""18.7677770""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[3/2]*""","=""1""",3,"=""""","=""18.7679642""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[3/2]*""","=""2""",5,"=""""","=""18.7681475""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[11/2]*""","=""6""",13,"=""""","=""18.7684413""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[5/2]*""","=""3""",7,"=""""","=""18.7715326""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[5/2]*""","=""2""",5,"=""""","=""18.7716964""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[7/2]*""","=""4""",9,"=""""","=""18.7735661""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[9/2]*""","=""4""",9,"=""""","=""18.7739094""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[9/2]*""","=""5""",11,"=""""","=""18.7740662""","=""""",
"=""3d9.(2D<5/2>).8p""","=""2[3/2]*""","=""1""",3,"=""""","=""18.7742131""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[3/2]""","=""1""",3,"=""""","=""18.7761783""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[3/2]""","=""2""",5,"=""""","=""18.7761891""","=""""",
"=""3d9.(2D<5/2>).6f""","=""2[7/2]*""","=""3""",7,"=""""","=""18.7764025""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[13/2]""","=""6""",13,"=""""","=""18.7774582""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[13/2]""","=""7""",15,"=""""","=""18.7774674""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[5/2]""","=""3""",7,"=""""","=""18.7777404""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[5/2]""","=""2""",5,"=""""","=""18.7777417""","=""""",
"=""3d9.(2D<5/2>).6h""","=""2[5/2]*""","=""2""",5,"=""[""","=""18.7784""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[5/2]*""","=""3""",7,"=""[""","=""18.7784""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[15/2]*""","=""7""",15,"=""[""","=""18.7789""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[15/2]*""","=""8""",17,"=""[""","=""18.7789""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[7/2]*""","=""3""",7,"=""[""","=""18.7791""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[7/2]*""","=""4""",9,"=""[""","=""18.7791""","=""]""",
"=""3d9.(2D<5/2>).6g""","=""2[7/2]""","=""3""",7,"=""""","=""18.7792405""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[7/2]""","=""4""",9,"=""""","=""18.7792413""","=""""",
"=""3d9.(2D<5/2>).6h""","=""2[9/2]*""","=""4""",9,"=""[""","=""18.7798""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[9/2]*""","=""5""",11,"=""[""","=""18.7798""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[13/2]*""","=""6""",13,"=""[""","=""18.7799""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[13/2]*""","=""7""",15,"=""[""","=""18.7799""","=""]""",
"=""3d9.(2D<5/2>).6g""","=""2[11/2]""","=""5""",11,"=""""","=""18.7799005""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[11/2]""","=""6""",13,"=""""","=""18.7799027""","=""""",
"=""3d9.(2D<5/2>).6h""","=""2[11/2]*""","=""5""",11,"=""[""","=""18.7800""","=""]""",
"=""3d9.(2D<5/2>).6h""","=""2[11/2]*""","=""6""",13,"=""[""","=""18.7801""","=""]""",
"=""3d9.(2D<5/2>).6g""","=""2[9/2]""","=""4""",9,"=""""","=""18.7801672""","=""""",
"=""3d9.(2D<5/2>).6g""","=""2[9/2]""","=""5""",11,"=""""","=""18.7801690""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[1/2]""","=""1""",3,"=""""","=""18.7900769""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[9/2]""","=""5""",11,"=""""","=""18.8029869""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[3/2]""","=""2""",5,"=""""","=""18.8038136""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[9/2]""","=""4""",9,"=""""","=""18.8044761""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[3/2]""","=""1""",3,"=""""","=""18.8048899""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[5/2]""","=""3""",7,"=""""","=""18.8094378""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[7/2]""","=""3""",7,"=""""","=""18.8138034""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[7/2]""","=""4""",9,"=""""","=""18.8139718""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[5/2]""","=""2""",5,"=""""","=""18.8155445""","=""""",
"=""3d9.(2D<5/2>).8p""","=""2[3/2]*""","=""2""",5,"=""""","=""18.852390""","=""""",
"=""3d9.(2D<5/2>).7d""","=""2[1/2]""","=""0""",1,"=""""","=""18.8677977""","=""""",
"=""3d9.(2D<5/2>).8p""","=""2[5/2]*""","=""2""",5,"=""""","=""18.917533""","=""""",
"=""3d8.(3P).4s.4p.(1P*)""","=""3P*""","=""0""",1,"=""""","=""18.942729""","=""""",
"=""3d9.(2D<3/2>).8s""","=""2[3/2]""","=""1""",3,"=""""","=""18.9465253""","=""""",
"=""3d9.(2D<3/2>).8s""","=""2[3/2]""","=""2""",5,"=""""","=""18.9498038""","=""""",
"=""3d8.(3P).4s.4p.(1P*)""","=""3P*""","=""2""",5,"=""""","=""18.962653""","=""""",
"=""3d8.(1D).4s.4p.(1P*)""","=""1P*""","=""1""",3,"=""""","=""18.990070""","=""""",
"=""3d9.(2D<3/2>).6f""","=""2[5/2]*""","=""3""",7,"=""""","=""19.0204422""","=""""",
"=""3d9.(2D<3/2>).6f""","=""2[3/2]*""","=""2""",5,"=""""","=""19.0224780""","=""""",
"=""3d9.(2D<3/2>).6f""","=""2[9/2]*""","=""5""",11,"=""""","=""19.0253297""","=""""",
"=""3d9.(2D<3/2>).6f""","=""2[9/2]*""","=""4""",9,"=""""","=""19.0260172""","=""""",
"=""3d9.(2D<3/2>).6f""","=""2[3/2]*""","=""1""",3,"=""""","=""19.0263358""","=""""",
"=""3d9.(2D<3/2>).6f""","=""2[5/2]*""","=""2""",5,"=""""","=""19.0300455""","=""""",
"=""3d9.(2D<3/2>).6f""","=""2[7/2]*""","=""4""",9,"=""""","=""19.0310604""","=""""",
"=""3d9.(2D<3/2>).6f""","=""2[7/2]*""","=""3""",7,"=""""","=""19.0314299""","=""""",
"=""3d9.(2D<3/2>).6g""","=""2[5/2]""","=""3""",7,"=""""","=""19.0337944""","=""""",
"=""3d9.(2D<3/2>).6g""","=""2[5/2]""","=""2""",5,"=""""","=""19.0338043""","=""""",
"=""3d9.(2D<3/2>).6g""","=""2[11/2]""","=""5""",11,"=""""","=""19.0346658""","=""""",
"=""3d9.(2D<3/2>).6g""","=""2[11/2]""","=""6""",13,"=""""","=""19.0346679""","=""""",
"=""3d9.(2D<3/2>).6g""","=""2[7/2]""","=""3""",7,"=""""","=""19.0362108""","=""""",
"=""3d9.(2D<3/2>).6g""","=""2[7/2]""","=""4""",9,"=""""","=""19.0362132""","=""""",
"=""3d9.(2D<3/2>).6h""","=""2[7/2]*""","=""3""",7,"=""[""","=""19.0370""","=""]""",
"=""3d9.(2D<3/2>).6h""","=""2[7/2]*""","=""4""",9,"=""[""","=""19.0370""","=""]""",
"=""3d9.(2D<3/2>).6g""","=""2[9/2]""","=""4""",9,"=""""","=""19.0370365""","=""""",
"=""3d9.(2D<3/2>).6g""","=""2[9/2]""","=""5""",11,"=""""","=""19.0370383""","=""""",
"=""3d9.(2D<3/2>).6h""","=""2[13/2]*""","=""6""",13,"=""[""","=""19.0373""","=""]""",
"=""3d9.(2D<3/2>).6h""","=""2[13/2]*""","=""7""",15,"=""[""","=""19.0373""","=""]""",
"=""3d9.(2D<3/2>).6h""","=""2[9/2]*""","=""4""",9,"=""[""","=""19.0380""","=""]""",
"=""3d9.(2D<3/2>).6h""","=""2[9/2]*""","=""5""",11,"=""[""","=""19.0380""","=""]""",
"=""3d9.(2D<3/2>).6h""","=""2[11/2]*""","=""5""",11,"=""[""","=""19.0383""","=""]""",
"=""3d9.(2D<3/2>).6h""","=""2[11/2]*""","=""6""",13,"=""[""","=""19.0383""","=""]""",
"=""3d9.(2D<3/2>).7d""","=""2[1/2]""","=""1""",3,"=""""","=""19.0512343""","=""""",
"=""3d9.(2D<3/2>).7d""","=""2[7/2]""","=""3""",7,"=""""","=""19.0602068""","=""""",
"=""3d9.(2D<3/2>).7d""","=""2[7/2]""","=""4""",9,"=""""","=""19.0626760""","=""""",
"=""3d9.(2D<3/2>).7d""","=""2[3/2]""","=""1""",3,"=""""","=""19.0630340""","=""""",
"=""3d9.(2D<3/2>).7d""","=""2[3/2]""","=""2""",5,"=""""","=""19.0655317""","=""""",
"=""3d9.(2D<3/2>).7d""","=""2[5/2]""","=""3""",7,"=""""","=""19.0707093""","=""""",
"=""3d9.(2D<3/2>).7d""","=""2[5/2]""","=""2""",5,"=""""","=""19.0714896""","=""""",
"=""3d8.(3P).4s.4p.(1P*)""","=""3D*""","=""3""",7,"=""""","=""19.074991""","=""""",
"=""3d9.(2D<3/2>).7d""","=""2[1/2]""","=""0""",1,"=""""","=""19.0754355""","=""""",
"=""3d9.(2D<3/2>).8p""","=""2[3/2]*""","=""1""",3,"=""""","=""19.121489""","=""""",
"=""3d9.(2D<5/2>).9s""","=""2[5/2]""","=""3""",7,"=""""","=""19.1252836""","=""""",
"=""3d9.(2D<5/2>).9s""","=""2[5/2]""","=""2""",5,"=""""","=""19.1284372""","=""""",
"=""3d9.(2D<5/2>).7f""","=""2[11/2]*""","=""5""",11,"=""""","=""19.1730890""","=""""",
"=""3d9.(2D<5/2>).7f""","=""2[11/2]*""","=""6""",13,"=""""","=""19.1737913""","=""""",
"=""3d9.(2D<5/2>).7f""","=""2[3/2]*""","=""1""",3,"=""""","=""19.174624""","=""?""",
"=""3d9.(2D<5/2>).7f""","=""2[5/2]*""","=""3""",7,"=""""","=""19.1768992""","=""""",
"=""3d9.(2D<5/2>).7f""","=""2[7/2]*""","=""4""",9,"=""""","=""19.1769789""","=""""",
"=""3d9.(2D<5/2>).7f""","=""2[9/2]*""","=""4""",9,"=""""","=""19.1772002""","=""""",
"=""3d9.(2D<5/2>).7f""","=""2[9/2]*""","=""5""",11,"=""""","=""19.1772865""","=""""",
"=""3d9.(2D<5/2>).7f""","=""2[7/2]*""","=""3""",7,"=""""","=""19.1777366""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[3/2]""","=""1""",3,"=""""","=""19.1788702""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[3/2]""","=""2""",5,"=""""","=""19.1788816""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[13/2]""","=""6""",13,"=""""","=""19.1796846""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[13/2]""","=""7""",15,"=""""","=""19.1796883""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[5/2]""","=""3""",7,"=""""","=""19.1798592""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[5/2]""","=""2""",5,"=""""","=""19.1798607""","=""""",
"=""3d9.(2D<5/2>).7f""","=""2[5/2]*""","=""2""",5,"=""""","=""19.1801432""","=""""",
"=""3d9.(2D<5/2>).7h""","=""2[5/2]*""","=""2""",5,"=""[""","=""19.18065""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[5/2]*""","=""3""",7,"=""[""","=""19.18067""","=""]""",
"=""3d9.(2D<5/2>).7g""","=""2[7/2]""","=""3""",7,"=""""","=""19.1808015""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[7/2]""","=""4""",9,"=""""","=""19.1808049""","=""""",
"=""3d9.(2D<5/2>).7h""","=""2[15/2]*""","=""7""",15,"=""[""","=""19.18093""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[15/2]*""","=""8""",17,"=""[""","=""19.18093""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[7/2]*""","=""3""",7,"=""[""","=""19.18110""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[7/2]*""","=""4""",9,"=""[""","=""19.18111""","=""]""",
"=""3d9.(2D<5/2>).7g""","=""2[11/2]""","=""5""",11,"=""""","=""19.1812124""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[9/2]""","=""4""",9,"=""""","=""19.1813765""","=""""",
"=""3d9.(2D<5/2>).7g""","=""2[9/2]""","=""5""",11,"=""""","=""19.1813776""","=""""",
"=""3d9.(2D<5/2>).7h""","=""2[9/2]*""","=""4""",9,"=""[""","=""19.18148""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[9/2]*""","=""5""",11,"=""[""","=""19.18148""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[13/2]*""","=""6""",13,"=""[""","=""19.18156""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[13/2]*""","=""7""",15,"=""[""","=""19.18157""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[11/2]*""","=""5""",11,"=""[""","=""19.18168""","=""]""",
"=""3d9.(2D<5/2>).7h""","=""2[11/2]*""","=""6""",13,"=""[""","=""19.18169""","=""]""",
"=""3d9.(2D<3/2>).8p""","=""2[1/2]*""","=""1""",3,"=""""","=""19.182722""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[1/2]""","=""1""",3,"=""""","=""19.188543""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[9/2]""","=""5""",11,"=""""","=""19.1963145""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[3/2]""","=""2""",5,"=""""","=""19.1968029""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[9/2]""","=""4""",9,"=""""","=""19.1972712""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[3/2]""","=""1""",3,"=""""","=""19.1975860""","=""?""",
"=""3d9.(2D<5/2>).8d""","=""2[5/2]""","=""3""",7,"=""""","=""19.2002848""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[7/2]""","=""3""",7,"=""""","=""19.2030575""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[7/2]""","=""4""",9,"=""""","=""19.2031221""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[5/2]""","=""2""",5,"=""""","=""19.2042740""","=""""",
"=""3d9.(2D<5/2>).8d""","=""2[1/2]""","=""0""",1,"=""""","=""19.247907""","=""?""",
"=""3d9.(2D<3/2>).9s""","=""2[3/2]""","=""1""",3,"=""""","=""19.3820670""","=""""",
"=""3d9.(2D<3/2>).9s""","=""2[3/2]""","=""2""",5,"=""""","=""19.3839224""","=""""",
"=""3d9.(2D<5/2>).10s""","=""2[5/2]""","=""3""",7,"=""""","=""19.404581""","=""""",
"=""3d9.(2D<5/2>).10s""","=""2[5/2]""","=""2""",5,"=""""","=""19.4068047""","=""""",
"=""3d9.(2D<3/2>).7f""","=""2[9/2]*""","=""5""",11,"=""""","=""19.4297986""","=""""",
"=""3d9.(2D<3/2>).7f""","=""2[9/2]*""","=""4""",9,"=""""","=""19.4309657""","=""""",
"=""3d9.(2D<3/2>).7f""","=""2[7/2]*""","=""4""",9,"=""[""","=""19.4351""","=""]""",
"=""3d9.(2D<5/2>).8f""","=""2[11/2]*""","=""5""",11,"=""""","=""19.4359419""","=""""",
"=""3d9.(2D<3/2>).7g""","=""2[5/2]""","=""3""",7,"=""""","=""19.4361404""","=""""",
"=""3d9.(2D<3/2>).7g""","=""2[5/2]""","=""2""",5,"=""""","=""19.4361461""","=""""",
"=""3d9.(2D<5/2>).8f""","=""2[11/2]*""","=""6""",13,"=""""","=""19.4366390""","=""""",
"=""3d9.(2D<3/2>).7g""","=""2[11/2]""","=""6""",13,"=""""","=""19.4367063""","=""""",
"=""3d9.(2D<3/2>).7g""","=""2[11/2]""","=""5""",11,"=""""","=""19.4367089""","=""""",
"=""3d9.(2D<3/2>).7g""","=""2[7/2]""","=""3""",7,"=""""","=""19.4376729""","=""""",
"=""3d9.(2D<3/2>).7g""","=""2[7/2]""","=""4""",9,"=""""","=""19.4376760""","=""""",
"=""3d9.(2D<3/2>).7g""","=""2[9/2]""","=""4""",9,"=""""","=""19.4382237""","=""""",
"=""3d9.(2D<3/2>).7g""","=""2[9/2]""","=""5""",11,"=""""","=""19.4382247""","=""""",
"=""3d9.(2D<5/2>).8f""","=""2[7/2]*""","=""4""",9,"=""[""","=""19.4382""","=""]""",
"=""3d9.(2D<5/2>).8f""","=""2[9/2]*""","=""4""",9,"=""[""","=""19.4385""","=""]""",
"=""3d9.(2D<5/2>).8f""","=""2[9/2]*""","=""5""",11,"=""[""","=""19.4385""","=""]""",
"=""3d9.(2D<5/2>).8g""","=""2[3/2]""","=""2""",5,"=""[""","=""19.44039""","=""]""",
"=""3d9.(2D<5/2>).8g""","=""2[7/2]""","=""3""",7,"=""[""","=""19.44143""","=""]""",
"=""3d9.(2D<5/2>).8g""","=""2[9/2]""","=""5""",11,"=""[""","=""19.44169""","=""]""",
"=""3d9.(2D<5/2>).8g""","=""2[11/2]""","=""6""",13,"=""""","=""19.4417376""","=""?""",
"=""3d9.(2D<5/2>).9d""","=""2[9/2]""","=""5""",11,"=""[""","=""19.45169""","=""]""",
"=""3d9.(2D<5/2>).9d""","=""2[9/2]""","=""4""",9,"=""""","=""19.4547003""","=""""",
"=""3d9.(2D<3/2>).8d""","=""2[5/2]""","=""2""",5,"=""""","=""19.460325""","=""?""",
"=""3d9.(2D<5/2>).9g""","=""2[3/2]""","=""2""",5,"=""[""","=""19.61940""","=""]""",
"=""3d9.(2D<5/2>).9g""","=""2[7/2]""","=""3""",7,"=""[""","=""19.62010""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[1/2]""","=""1""",3,"=""[""","=""19.6248""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[3/2]""","=""2""",5,"=""[""","=""19.6274""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[9/2]""","=""5""",11,"=""[""","=""19.62755""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[9/2]""","=""4""",9,"=""[""","=""19.62780""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[3/2]""","=""1""",3,"=""[""","=""19.6279""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[5/2]""","=""3""",7,"=""[""","=""19.6296""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[5/2]""","=""2""",5,"=""[""","=""19.6308""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[7/2]""","=""3""",7,"=""[""","=""19.6309""","=""]""",
"=""3d9.(2D<5/2>).10d""","=""2[7/2]""","=""4""",9,"=""[""","=""19.63094""","=""]""",
"=""3d9.(2D<3/2>).10s""","=""2[3/2]""","=""1""",3,"=""""","=""19.661331""","=""""",
"=""3d9.(2D<3/2>).8f""","=""2[9/2]*""","=""4""",9,"=""[""","=""19.6950""","=""]""",
"=""3d9.(2D<3/2>).8f""","=""2[7/2]*""","=""4""",9,"=""[""","=""19.6966""","=""]""",
"=""3d9.(2D<3/2>).8g""","=""2[5/2]""","=""3""",7,"=""[""","=""19.69728""","=""]""",
"=""3d9.(2D<3/2>).8g""","=""2[11/2]""","=""6""",13,"=""[""","=""19.69758""","=""]""",
"=""3d9.(2D<3/2>).8g""","=""2[7/2]""","=""4""",9,"=""[""","=""19.69809""","=""]""",
"=""3d9.(2D<3/2>).8h""","=""2[7/2]*""","=""3""",7,"=""[""","=""19.69823""","=""]""",
"=""3d9.(2D<3/2>).8h""","=""2[7/2]*""","=""4""",9,"=""[""","=""19.69824""","=""]""",
"=""3d9.(2D<3/2>).8h""","=""2[13/2]*""","=""6""",13,"=""[""","=""19.69835""","=""]""",
"=""3d9.(2D<3/2>).8g""","=""2[9/2]""","=""5""",11,"=""[""","=""19.69836""","=""]""",
"=""3d9.(2D<3/2>).8h""","=""2[13/2]*""","=""7""",15,"=""[""","=""19.69836""","=""]""",
"=""3d9.(2D<3/2>).8h""","=""2[9/2]*""","=""4""",9,"=""[""","=""19.69866""","=""]""",
"=""3d9.(2D<3/2>).8h""","=""2[9/2]*""","=""5""",11,"=""[""","=""19.69867""","=""]""",
"=""3d9.(2D<3/2>).8h""","=""2[11/2]*""","=""5""",11,"=""[""","=""19.69878""","=""]""",
"=""3d9.(2D<3/2>).8h""","=""2[11/2]*""","=""6""",13,"=""[""","=""19.69880""","=""]""",
"=""3d9.(2D<3/2>).9d""","=""2[1/2]""","=""1""",3,"=""[""","=""19.7056""","=""]""",
"=""3d9.(2D<3/2>).9d""","=""2[7/2]""","=""3""",7,"=""[""","=""19.70866""","=""]""",
"=""3d9.(2D<3/2>).9d""","=""2[7/2]""","=""4""",9,"=""[""","=""19.70936""","=""]""",
"=""3d9.(2D<3/2>).9d""","=""2[3/2]""","=""1""",3,"=""[""","=""19.70987""","=""]""",
"=""3d9.(2D<3/2>).9d""","=""2[3/2]""","=""2""",5,"=""[""","=""19.7106""","=""]""",
"=""3d9.(2D<3/2>).9d""","=""2[5/2]""","=""3""",7,"=""[""","=""19.71341""","=""]""",
"=""3d9.(2D<3/2>).9d""","=""2[5/2]""","=""2""",5,"=""[""","=""19.7135""","=""]""",
"=""3d9.(2D<5/2>).10g""","=""2[3/2]""","=""2""",5,"=""[""","=""19.74737""","=""]""",
"=""3d9.(2D<5/2>).10g""","=""2[7/2]""","=""3""",7,"=""[""","=""19.74788""","=""]""",
"=""3d9.(2D<3/2>).9g""","=""2[5/2]""","=""3""",7,"=""[""","=""19.87622""","=""]""",
"=""3d9.(2D<3/2>).9g""","=""2[11/2]""","=""6""",13,"=""[""","=""19.87642""","=""]""",
"=""3d9.(2D<3/2>).9g""","=""2[7/2]""","=""4""",9,"=""[""","=""19.87677""","=""]""",
"=""3d9.(2D<3/2>).9g""","=""2[9/2]""","=""5""",11,"=""[""","=""19.87696""","=""]""",
"=""3d9.(2D<3/2>).10d""","=""2[1/2]""","=""1""",3,"=""[""","=""19.8824""","=""]""",
"=""3d9.(2D<3/2>).10d""","=""2[7/2]""","=""3""",7,"=""[""","=""19.88439""","=""]""",
"=""3d9.(2D<3/2>).10d""","=""2[7/2]""","=""4""",9,"=""[""","=""19.88486""","=""]""",
"=""3d9.(2D<3/2>).10d""","=""2[3/2]""","=""1""",3,"=""[""","=""19.88521""","=""]""",
"=""3d9.(2D<3/2>).10d""","=""2[3/2]""","=""2""",5,"=""[""","=""19.8857""","=""]""",
"=""3d9.(2D<3/2>).10d""","=""2[5/2]""","=""3""",7,"=""[""","=""19.88762""","=""]""",
"=""3d9.(2D<3/2>).10d""","=""2[5/2]""","=""2""",5,"=""[""","=""19.8877""","=""]""",
"=""3d9.(2D<3/2>).10g""","=""2[5/2]""","=""3""",7,"=""[""","=""20.00414""","=""]""",
"=""3d9.(2D<3/2>).10g""","=""2[11/2]""","=""6""",13,"=""[""","=""20.00428""","=""]""",
"=""3d9.(2D<3/2>).10g""","=""2[7/2]""","=""4""",9,"=""[""","=""20.00455""","=""]""",
"=""3d9.(2D<3/2>).10g""","=""2[9/2]""","=""5""",11,"=""[""","=""20.00468""","=""]""",
"=""Cu III (3d9 2D<5/2>)""","=""Limit""","=""---""",,"=""""","=""20.29239""","=""""",
