Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3p6.3d7.(2P).4p""","=""*""","=""2""",5,"=""""","=""17.064144""","=""""",
"=""3p6.3d7.(2H).4p""","=""3I*""","=""7""",15,"=""""","=""17.108753""","=""""",
"=""3p6.3d7.(2H).4p""","=""3G*""","=""4""",9,"=""""","=""17.113650""","=""""",
"=""3p6.3d7.(2H).4p""","=""3I*""","=""5""",11,"=""""","=""17.117308""","=""""",
"=""3p6.3d7.(2P).4p""","=""1S*""","=""0""",1,"=""""","=""17.127981""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3D*""","=""3""",7,"=""""","=""17.170249""","=""""",
"=""3p6.3d7.(2H).4p""","=""3G*""","=""3""",7,"=""""","=""17.215479""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3D*""","=""1""",3,"=""""","=""17.231225""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3D*""","=""2""",5,"=""""","=""17.265258""","=""""",
"=""3p6.3d7.(2H).4p""","=""1I*""","=""6""",13,"=""""","=""17.312397""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3F*""","=""4""",9,"=""""","=""17.380681""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3F*""","=""3""",7,"=""""","=""17.425300""","=""""",
"=""3p6.3d7.(2P).4p""","=""3S*""","=""1""",3,"=""""","=""17.467532""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3F*""","=""2""",5,"=""""","=""17.467563""","=""""",
"=""3p6.3d7.(2P).4p""","=""1P*""","=""1""",3,"=""""","=""17.533114""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""6""",13,"=""""","=""17.629040""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""1D*""","=""2""",5,"=""""","=""17.659559""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""5""",11,"=""""","=""17.677121""","=""""",
"=""3p6.3d7.(2H).4p""","=""3H*""","=""4""",9,"=""""","=""17.730075""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3P*""","=""2""",5,"=""""","=""17.799191""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""1F*""","=""3""",7,"=""""","=""17.836962""","=""""",
"=""3p6.3d7.(2H).4p""","=""1G*""","=""4""",9,"=""""","=""17.872694""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3P*""","=""1""",3,"=""""","=""17.931159""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""3P*""","=""0""",1,"=""""","=""17.988675""","=""""",
"=""3p6.3d7.(a 2D).4p""","=""1P*""","=""1""",3,"=""""","=""18.095512""","=""""",
"=""3p6.3d7.(2H).4p""","=""1H*""","=""5""",11,"=""""","=""18.142087""","=""""",
"=""3p6.3d6.4s2""","=""5D""","=""4""",9,"=""""","=""19.001366""","=""""",
"=""3p6.3d6.4s2""","=""5D""","=""3""",7,"=""""","=""19.114690""","=""""",
"=""3p6.3d7.(2F).4p""","=""1D*""","=""2""",5,"=""""","=""19.226354""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""3""",7,"=""""","=""19.272513""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""4""",9,"=""""","=""19.321871""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""3""",7,"=""""","=""19.392517""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""2""",5,"=""""","=""19.406363""","=""""",
"=""3p6.3d7.(2F).4p""","=""3G*""","=""5""",11,"=""""","=""19.441801""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""3""",7,"=""""","=""19.447293""","=""""",
"=""3p6.3d7.(2F).4p""","=""3F*""","=""4""",9,"=""""","=""19.462058""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""2""",5,"=""""","=""19.484646""","=""""",
"=""3p6.3d7.(2F).4p""","=""3D*""","=""1""",3,"=""""","=""19.494675""","=""""",
"=""3p6.3d7.(2F).4p""","=""1G*""","=""4""",9,"=""""","=""19.512065""","=""""",
"=""3p6.3d7.(2F).4p""","=""1F*""","=""3""",7,"=""""","=""20.055050""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3P*""","=""2""",5,"=""""","=""21.881612""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3P*""","=""1""",3,"=""""","=""21.893527""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3P*""","=""0""",1,"=""""","=""21.912521""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3F*""","=""2""",5,"=""""","=""22.045085""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3F*""","=""3""",7,"=""""","=""22.125166""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3F*""","=""4""",9,"=""""","=""22.228135""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""5""",11,"=""""","=""22.443506""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""1P*""","=""1""",3,"=""""","=""22.46636""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""4""",9,"=""""","=""22.501018""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""1F*""","=""3""",7,"=""""","=""22.52277""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""6""",13,"=""""","=""22.545287""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""3""",7,"=""""","=""22.564715""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""5""",11,"=""""","=""22.564895""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""5""",11,"=""""","=""22.605683""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""7""",15,"=""""","=""22.628145""","=""""",
"=""3p6.3d7.(4F).4d""","=""5P""","=""3""",7,"=""""","=""22.630177""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""2""",5,"=""""","=""22.638006""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""4""",9,"=""""","=""22.664088""","=""""",
"=""3p6.3d7.(4F).4d""","=""5F""","=""1""",3,"=""""","=""22.693479""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""4""",9,"=""""","=""22.694247""","=""""",
"=""3p6.3d7.(4F).4d""","=""3G""","=""5""",11,"=""""","=""22.695580""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""6""",13,"=""""","=""22.704754""","=""""",
"=""3p6.3d7.(4F).4d""","=""5D""","=""4""",9,"=""""","=""22.746746""","=""""",
"=""3p6.3d7.(4F).4d""","=""5P""","=""2""",5,"=""""","=""22.760471""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""3""",7,"=""""","=""22.765070""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""3""",7,"=""""","=""22.768180""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3D*""","=""1""",3,"=""""","=""22.778005""","=""""",
"=""3p6.3d7.(4F).4d""","=""3D""","=""3""",7,"=""""","=""22.793189""","=""""",
"=""3p6.3d7.(4F).4d""","=""3G""","=""4""",9,"=""""","=""22.795700""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3D*""","=""2""",5,"=""""","=""22.797223""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""5""",11,"=""""","=""22.801299""","=""""",
"=""3p6.3d7.(4F).5s""","=""3F""","=""4""",9,"=""""","=""22.817757""","=""""",
"=""3p6.3d7.(4F).4d""","=""5G""","=""2""",5,"=""""","=""22.828573""","=""""",
"=""3p6.3d7.(4F).4d""","=""3H""","=""6""",13,"=""""","=""22.833745""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""2""",5,"=""""","=""22.840412""","=""""",
"=""3p6.3d7.(4F).4d""","=""3G""","=""3""",7,"=""""","=""22.856053""","=""""",
"=""3p6.3d7.(4F).4d""","=""5P""","=""1""",3,"=""""","=""22.859671""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""4""",9,"=""""","=""22.876417""","=""""",
"=""3p6.3d7.(4F).4d""","=""5D""","=""3""",7,"=""""","=""22.877341""","=""""",
"=""3p6.3d7.(4F).5s""","=""5F""","=""1""",3,"=""""","=""22.888670""","=""""",
"=""3p6.3d7.(4F).4d""","=""3D""","=""2""",5,"=""""","=""22.890402""","=""""",
"=""3p6.3d7.(b 2D).4p""","=""3D*""","=""3""",7,"=""""","=""22.902745""","=""""",
"=""3p6.3d7.(4F).4d""","=""3H""","=""5""",11,"=""""","=""22.912977""","=""""",
"=""3p6.3d7.(4F).4d""","=""5H""","=""3""",7,"=""""","=""22.930251""","=""""",
"=""3p6.3d7.(4F).4d""","=""5D""","=""2""",5,"=""""","=""22.945402""","=""""",
"=""3p6.3d7.(4F).4d""","=""5D""","=""1""",3,"=""""","=""22.951465""","=""""",
"=""3p6.3d7.(4F).4d""","=""5D""","=""0""",1,"=""""","=""22.955331""","=""""",
"=""3p6.3d7.(4F).5s""","=""3F""","=""3""",7,"=""""","=""22.967843""","=""""",
"=""3p6.3d7.(4F).4d""","=""3D""","=""1""",3,"=""""","=""23.004487""","=""""",
"=""3p6.3d7.(4F).4d""","=""3H""","=""4""",9,"=""""","=""23.016319""","=""""",
"=""3p6.3d7.(4F).5s""","=""3F""","=""2""",5,"=""""","=""23.070161""","=""""",
"=""3p6.3d7.(4F).4d""","=""3F""","=""4""",9,"=""""","=""23.228673""","=""""",
"=""3p6.3d7.(4F).4d""","=""3P""","=""2""",5,"=""""","=""23.246216""","=""""",
"=""3p6.3d7.(4F).4d""","=""3F""","=""3""",7,"=""""","=""23.326454""","=""""",
"=""3p6.3d7.(4F).4d""","=""3P""","=""1""",3,"=""""","=""23.376330""","=""""",
"=""3p6.3d7.(4F).4d""","=""3F""","=""2""",5,"=""""","=""23.386255""","=""""",
"=""3p6.3d7.(4F).4d""","=""3P""","=""0""",1,"=""""","=""23.440068""","=""""",
"=""3p6.3d7.(4F).5p""","=""5F*""","=""5""",11,"=""""","=""24.786807""","=""""",
"=""3p6.3d7.(4F).5p""","=""5F*""","=""4""",9,"=""""","=""24.806306""","=""""",
"=""3p6.3d7.(4F).5p""","=""5G*""","=""6""",13,"=""""","=""24.889463""","=""""",
"=""3p6.3d7.(4F).5p""","=""5D*""","=""4""",9,"=""""","=""24.912839""","=""""",
"=""3p6.3d7.(4F).5p""","=""5F*""","=""3""",7,"=""""","=""24.916233""","=""""",
"=""3p6.3d7.(4F).5p""","=""5G*""","=""5""",11,"=""""","=""24.925000""","=""""",
"=""3p6.3d7.(4F).5p""","=""5F*""","=""2""",5,"=""""","=""25.010741""","=""""",
"=""3p6.3d7.(4F).5p""","=""5D*""","=""3""",7,"=""""","=""25.023664""","=""""",
"=""3p6.3d7.(4F).5p""","=""5G*""","=""4""",9,"=""""","=""25.041076""","=""""",
"=""3p6.3d7.(4F).5p""","=""3F*""","=""4""",9,"=""""","=""25.054024""","=""""",
"=""3p6.3d7.(4F).5p""","=""3G*""","=""5""",11,"=""""","=""25.060410""","=""""",
"=""3p6.3d7.(4F).5p""","=""5F*""","=""1""",3,"=""""","=""25.077426""","=""""",
"=""3p6.3d7.(4F).5p""","=""5D*""","=""2""",5,"=""""","=""25.105290""","=""""",
"=""3p6.3d7.(4F).5p""","=""5G*""","=""3""",7,"=""""","=""25.120215""","=""""",
"=""3p6.3d7.(4F).5p""","=""3D*""","=""3""",7,"=""""","=""25.122237""","=""""",
"=""3p6.3d7.(4F).5p""","=""5D*""","=""1""",3,"=""""","=""25.156262""","=""""",
"=""3p6.3d7.(4F).5p""","=""5G*""","=""2""",5,"=""""","=""25.171281""","=""""",
"=""3p6.3d7.(4F).5p""","=""5D*""","=""0""",1,"=""""","=""25.178520""","=""""",
"=""3p6.3d7.(4F).5p""","=""3G*""","=""4""",9,"=""""","=""25.193258""","=""""",
"=""3p6.3d7.(4F).5p""","=""3F*""","=""3""",7,"=""""","=""25.213491""","=""""",
"=""3p6.3d7.(4F).5p""","=""3F*""","=""2""",5,"=""""","=""25.260497""","=""""",
"=""3p6.3d7.(4F).5p""","=""3G*""","=""3""",7,"=""""","=""25.289844""","=""""",
"=""3p6.3d7.(4F).5p""","=""3D*""","=""2""",5,"=""""","=""25.322789""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5D*""","=""4""",9,"=""""","=""25.342881""","=""""",
"=""3p6.3d7.(4F).5p""","=""3D*""","=""1""",3,"=""""","=""25.376832""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5D*""","=""3""",7,"=""""","=""25.381417""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5D*""","=""2""",5,"=""""","=""25.424511""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5D*""","=""1""",3,"=""""","=""25.457304""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5D*""","=""0""",1,"=""""","=""25.474537""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5F*""","=""5""",11,"=""""","=""25.655453""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5F*""","=""4""",9,"=""""","=""25.712103""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5F*""","=""3""",7,"=""""","=""25.757011""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""5F*""","=""2""",5,"=""""","=""25.78942""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""3D*""","=""3""",7,"=""""","=""26.32340""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""3F*""","=""4""",9,"=""""","=""26.38851""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""3D*""","=""2""",5,"=""""","=""26.41072""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""3D*""","=""1""",3,"=""""","=""26.46939""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""3F*""","=""3""",7,"=""""","=""26.530098""","=""""",
"=""3p6.3d6.(5D).4s.4p""","=""3F*""","=""2""",5,"=""""","=""26.62486""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[11/2]*""","=""6""",13,"=""""","=""27.423724""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[11/2]*""","=""5""",11,"=""""","=""27.424728""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[9/2]*""","=""4""",9,"=""""","=""27.432258""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[9/2]*""","=""5""",11,"=""""","=""27.433798""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[13/2]*""","=""7""",15,"=""""","=""27.436064""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[13/2]*""","=""6""",13,"=""""","=""27.436825""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[7/2]*""","=""3""",7,"=""""","=""27.444014""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[7/2]*""","=""4""",9,"=""""","=""27.448631""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[15/2]*""","=""8""",17,"=""""","=""27.454218""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[15/2]*""","=""7""",15,"=""""","=""27.455575""","=""""",
"=""3p6.3d7.(4F<9/2>).4f""","=""2[5/2]*""","=""3""",7,"=""""","=""27.459609""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[9/2]*""","=""5""",11,"=""""","=""27.580987""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[9/2]*""","=""4""",9,"=""""","=""27.582327""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[11/2]*""","=""6""",13,"=""""","=""27.585821""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[7/2]*""","=""3""",7,"=""""","=""27.588542""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[11/2]*""","=""5""",11,"=""""","=""27.590148""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[5/2]*""","=""3""",7,"=""""","=""27.590204""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[7/2]*""","=""4""",9,"=""""","=""27.592373""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[5/2]*""","=""2""",5,"=""""","=""27.595333""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[13/2]*""","=""7""",15,"=""""","=""27.598424""","=""""",
"=""3p6.3d7.(4F<7/2>).4f""","=""2[13/2]*""","=""6""",13,"=""""","=""27.598845""","=""""",
"=""3p6.3d7.(4F<5/2>).4f""","=""2[9/2]*""","=""4""",9,"=""""","=""27.687503""","=""""",
"=""3p6.3d7.(4F<5/2>).4f""","=""2[7/2]*""","=""3""",7,"=""""","=""27.689363""","=""""",
"=""3p6.3d7.(4F<5/2>).4f""","=""2[5/2]*""","=""2""",5,"=""""","=""27.694993""","=""""",
"=""3p6.3d7.(4F<5/2>).4f""","=""2[7/2]*""","=""4""",9,"=""""","=""27.696458""","=""""",
"=""3p6.3d7.(4F<5/2>).4f""","=""2[5/2]*""","=""3""",7,"=""""","=""27.698914""","=""""",
