Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3p6.3d8.(3F).5d""","=""2H""","=""11/2""",12,"=""""","=""14.864400""","=""""",
"=""3p6.3d8.(3F).5d""","=""2P""","=""3/2""",4,"=""""","=""14.866911""","=""""",
"=""3p6.3d8.(3F).5d""","=""4F""","=""9/2""",10,"=""""","=""14.867358""","=""""",
"=""3p6.3d8.(3F).5d""","=""2F""","=""7/2""",8,"=""""","=""14.878458""","=""""",
"=""3p6.3d8.(3F).5d""","=""2G""","=""9/2""",10,"=""""","=""14.883677""","=""""",
"=""3p6.3d8.(3F).5d""","=""""","=""5/2""",6,"=""""","=""14.895979""","=""""",
"=""3p6.3d8.(3P).5p""","=""4P*""","=""3/2""",4,"=""""","=""14.898750""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""14.901605""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""14.902799""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""14.903333""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[6]*""","=""11/2""",12,"=""""","=""14.904302""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[6]*""","=""13/2""",14,"=""""","=""14.905160""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""14.905739""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""14.909121""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""14.911432""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""14.911634""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""14.911824""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""14.911893""","=""""",
"=""3p6.3d8.(3F<3>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""14.912957""","=""""",
"=""3p6.3d8.(3P).5p""","=""4P*""","=""1/2""",2,"=""""","=""14.917285""","=""""",
"=""3p6.3d8.(3P).5p""","=""4D*""","=""7/2""",8,"=""""","=""14.990100""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""15.007360""","=""""",
"=""3p6.3d8.(3P).5p""","=""*""","=""3/2""",4,"=""""","=""15.007366""","=""""",
"=""3p6.3d8.(3P).5p""","=""2D*""","=""5/2""",6,"=""""","=""15.008369""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""15.013335""","=""""",
"=""3p6.3d8.(3F).5d""","=""4D""","=""1/2""",2,"=""""","=""15.015962""","=""""",
"=""3p6.3d8.(3F).5d""","=""4D""","=""3/2""",4,"=""""","=""15.016419""","=""""",
"=""3p6.3d8.(3F).6p""","=""4G*""","=""11/2""",12,"=""""","=""15.017012""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""15.017075""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""15.017637""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""15.020311""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""15.022150""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""15.024227""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""15.024472""","=""""",
"=""3p6.3d8.(3F).5d""","=""4H""","=""11/2""",12,"=""""","=""15.024473""","=""""",
"=""3p6.3d8.(3F).5d""","=""4H""","=""9/2""",10,"=""""","=""15.025687""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""15.025933""","=""""",
"=""3p6.3d8.(3F<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""15.026158""","=""""",
"=""3p6.3d8.(3F).5d""","=""""","=""5/2""",6,"=""""","=""15.030332""","=""""",
"=""3p6.3d8.(3F).5d""","=""4G""","=""7/2""",8,"=""""","=""15.031956""","=""""",
"=""3p6.3d8.(3F).5d""","=""4G""","=""9/2""",10,"=""""","=""15.038622""","=""""",
"=""3p6.3d8.(3F).5d""","=""4F""","=""7/2""",8,"=""""","=""15.041501""","=""""",
"=""3p6.3d8.(3P).5p""","=""4D*""","=""5/2""",6,"=""""","=""15.042394""","=""""",
"=""3p6.3d8.(3P).5p""","=""4D*""","=""3/2""",4,"=""""","=""15.049921""","=""""",
"=""3p6.3d8.(1G).4d""","=""2I""","=""11/2""",12,"=""""","=""15.056353""","=""""",
"=""3p6.3d8.(3P).5p""","=""4S*""","=""3/2""",4,"=""""","=""15.058662""","=""""",
"=""3p6.3d8.(1G).4d""","=""2I""","=""13/2""",14,"=""""","=""15.061174""","=""""",
"=""3p6.3d8.(3P).5p""","=""4D*""","=""1/2""",2,"=""""","=""15.071651""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""2G*""","=""9/2""",10,"=""""","=""15.087953""","=""""",
"=""""","=""""","=""3/2""",4,"=""""","=""15.088755""","=""""",
"=""3p6.3d8.(3P).5p""","=""*""","=""3/2""",4,"=""""","=""15.101318""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""2G*""","=""7/2""",8,"=""""","=""15.109033""","=""""",
"=""3p6.3d8.(3F).5d""","=""4P""","=""1/2""",2,"=""""","=""15.116793""","=""""",
"=""3p6.3d8.(3F).5d""","=""4H""","=""7/2""",8,"=""""","=""15.131935""","=""""",
"=""3p6.3d8.(1G).4d""","=""2F""","=""5/2""",6,"=""""","=""15.136022""","=""""",
"=""3p6.3d8.(3F).5d""","=""4F""","=""3/2""",4,"=""""","=""15.136585""","=""""",
"=""3p6.3d8.(1G).4d""","=""2F""","=""7/2""",8,"=""""","=""15.136807""","=""""",
"=""3p6.3d8.(3F).5d""","=""2P""","=""1/2""",2,"=""""","=""15.140075""","=""?""",
"=""3p6.3d8.(3F).5d""","=""2H""","=""9/2""",10,"=""""","=""15.143518""","=""""",
"=""3p6.3d8.(3F).5d""","=""4G""","=""5/2""",6,"=""""","=""15.144049""","=""""",
"=""3p6.3d8.(3F).5d""","=""2F""","=""5/2""",6,"=""""","=""15.147822""","=""?""",
"=""3p6.3d8.(3F).5d""","=""2G""","=""7/2""",8,"=""""","=""15.159554""","=""""",
"=""3p6.3d8.(3F).6p""","=""4F*""","=""9/2""",10,"=""""","=""15.180777""","=""""",
"=""3p6.3d8.(1G).4d""","=""2H""","=""9/2""",10,"=""""","=""15.224071""","=""""",
"=""3p6.3d8.(3F).6p""","=""4D*""","=""7/2""",8,"=""""","=""15.226868""","=""""",
"=""3p6.3d8.(1G).4d""","=""2H""","=""11/2""",12,"=""""","=""15.227941""","=""""",
"=""3p6.3d8.(1G).4d""","=""2G""","=""9/2""",10,"=""""","=""15.229888""","=""""",
"=""3p6.3d8.(1G).4d""","=""2G""","=""7/2""",8,"=""""","=""15.231161""","=""""",
"=""3p6.3d8.(3F).6p""","=""2G*""","=""9/2""",10,"=""""","=""15.303940""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""2H*""","=""9/2""",10,"=""""","=""15.454878""","=""""",
"=""3p6.3d7.(2H).4s.4p.(3P*)""","=""2H*""","=""11/2""",12,"=""""","=""15.498448""","=""""",
"=""3p6.3d8.(1G).5p""","=""2H*""","=""9/2""",10,"=""""","=""15.706316""","=""""",
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4S*""","=""3/2""",4,"=""""","=""15.713611""","=""""",
"=""3p6.3d8.(1G).5p""","=""2H*""","=""11/2""",12,"=""""","=""15.728384""","=""""",
"=""3p6.3d8.(1G).5p""","=""2F*""","=""7/2""",8,"=""""","=""15.773216""","=""""",
"=""3p6.3d8.(1G).5p""","=""2F*""","=""5/2""",6,"=""""","=""15.787106""","=""""",
"=""3p6.3d8.(3F).7s""","=""4F""","=""9/2""",10,"=""""","=""15.853504""","=""""",
"=""3p6.3d8.(1G).5p""","=""2G*""","=""9/2""",10,"=""""","=""15.855826""","=""""",
"=""3p6.3d8.(1G).5p""","=""2G*""","=""7/2""",8,"=""""","=""15.857000""","=""""",
"=""3p6.3d8.(3F).7s""","=""4F""","=""7/2""",8,"=""""","=""15.868931""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[1]*""","=""3/2""",4,"=""""","=""15.960738""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[1]*""","=""1/2""",2,"=""""","=""15.969120""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[2]*""","=""5/2""",6,"=""""","=""15.969565""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[7]*""","=""13/2""",14,"=""""","=""15.971447""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[2]*""","=""3/2""",4,"=""""","=""15.971921""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[7]*""","=""15/2""",16,"=""""","=""15.972519""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""15.972531""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[6]*""","=""11/2""",12,"=""""","=""15.973766""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""15.975844""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[4]*""","=""9/2""",10,"=""""","=""15.975849""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[6]*""","=""13/2""",14,"=""""","=""15.976058""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[5]*""","=""9/2""",10,"=""""","=""15.976913""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[4]*""","=""7/2""",8,"=""""","=""15.977472""","=""""",
"=""3p6.3d8.(3F<4>).5f""","=""2[5]*""","=""11/2""",12,"=""""","=""15.977830""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[0]""","=""1/2""",2,"=""""","=""15.986209""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[1]""","=""3/2""",4,"=""""","=""15.986493""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[1]""","=""1/2""",2,"=""""","=""15.986493""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[2]""","=""5/2""",6,"=""""","=""15.987063""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[2]""","=""3/2""",4,"=""""","=""15.987063""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[8]""","=""15/2""",16,"=""""","=""15.987285""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[8]""","=""17/2""",18,"=""""","=""15.987288""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""15.987867""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""15.987873""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""15.988796""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""15.988804""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[7]""","=""15/2""",16,"=""""","=""15.989094""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[7]""","=""13/2""",14,"=""""","=""15.989094""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""15.989575""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""15.989576""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""15.989809""","=""""",
"=""3p6.3d8.(3F<4>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""15.989809""","=""""",
"=""3p6.3d8.(3F).7s""","=""2F""","=""7/2""",8,"=""""","=""16.027651""","=""""",
"=""3p6.3d8.(3F).6d""","=""4P""","=""5/2""",6,"=""""","=""16.029235""","=""""",
"=""3p6.3d8.(3F).7s""","=""4F""","=""5/2""",6,"=""""","=""16.030476""","=""""",
"=""3p6.3d8.(3F).6d""","=""4D""","=""7/2""",8,"=""""","=""16.030898""","=""""",
"=""3p6.3d8.(3F).6d""","=""4H""","=""13/2""",14,"=""""","=""16.039577""","=""""",
"=""3p6.3d8.(3F).6d""","=""4H""","=""11/2""",12,"=""""","=""16.043064""","=""""",
"=""3p6.3d8.(3F).6d""","=""4F""","=""9/2""",10,"=""""","=""16.045983""","=""""",
"=""3p6.3d8.(3F).6d""","=""4G""","=""11/2""",12,"=""""","=""16.046535""","=""""",
"=""3p6.3d8.(3F).6d""","=""4F""","=""7/2""",8,"=""""","=""16.052764""","=""""",
"=""3p6.3d8.(3F).6d""","=""4P""","=""3/2""",4,"=""""","=""16.053441""","=""""",
"=""3p6.3d8.(3F).6d""","=""4G""","=""9/2""",10,"=""""","=""16.056355""","=""""",
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4D*""","=""7/2""",8,"=""""","=""16.090926""","=""""",
"=""3p6.3d8.(3F).6d""","=""4D""","=""5/2""",6,"=""""","=""16.098397""","=""""",
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4D*""","=""5/2""",6,"=""""","=""16.116464""","=""""",
"=""3p6.3d8.(3F).7s""","=""4F""","=""3/2""",4,"=""""","=""16.134707""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[0]*""","=""1/2""",2,"=""""","=""16.136279""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[1]*""","=""3/2""",4,"=""""","=""16.139523""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[2]*""","=""5/2""",6,"=""""","=""16.140807""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[6]*""","=""11/2""",12,"=""""","=""16.140835""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[6]*""","=""13/2""",14,"=""""","=""16.141231""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[2]*""","=""3/2""",4,"=""""","=""16.142399""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[5]*""","=""11/2""",12,"=""""","=""16.143439""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[5]*""","=""9/2""",10,"=""""","=""16.143598""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.143845""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[4]*""","=""9/2""",10,"=""""","=""16.144664""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[4]*""","=""7/2""",8,"=""""","=""16.145950""","=""""",
"=""3p6.3d8.(3F<3>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.146155""","=""""",
"=""3p6.3d8.(3F).7s""","=""2F""","=""5/2""",6,"=""""","=""16.147238""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[1]""","=""3/2""",4,"=""""","=""16.155315""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[1]""","=""1/2""",2,"=""""","=""16.155315""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[2]""","=""5/2""",6,"=""""","=""16.156005""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[2]""","=""3/2""",4,"=""""","=""16.156005""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[7]""","=""15/2""",16,"=""""","=""16.156221""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[7]""","=""13/2""",14,"=""""","=""16.156221""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""16.156886""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""16.156886""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""16.157737""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""16.157741""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""16.157835""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""16.157835""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""16.158206""","=""""",
"=""3p6.3d8.(3F<3>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""16.158206""","=""""",
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4D*""","=""3/2""",4,"=""""","=""16.159081""","=""""",
"=""3p6.3d8.(3F).7p""","=""4F*""","=""9/2""",10,"=""""","=""16.176330""","=""""",
"=""3p6.3d8.(3F).7p""","=""4D*""","=""7/2""",8,"=""""","=""16.177526""","=""""",
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4D*""","=""1/2""",2,"=""""","=""16.188669""","=""""",
"=""3p6.3d8.(3F).7p""","=""4G*""","=""11/2""",12,"=""""","=""16.199939""","=""""",
"=""3p6.3d8.(3F).6d""","=""2P""","=""3/2""",4,"=""""","=""16.203662""","=""""",
"=""3p6.3d8.(3F).6d""","=""4P""","=""1/2""",2,"=""""","=""16.206080""","=""""",
"=""3p6.3d8.(3F).6d""","=""4F""","=""5/2""",6,"=""""","=""16.208520""","=""""",
"=""3p6.3d8.(3F).6d""","=""2H""","=""11/2""",12,"=""""","=""16.211062""","=""""",
"=""3p6.3d8.(3F).6d""","=""4H""","=""9/2""",10,"=""""","=""16.211865""","=""""",
"=""3p6.3d8.(3F).6d""","=""2F""","=""7/2""",8,"=""""","=""16.212826""","=""""",
"=""3p6.3d8.(3F).6d""","=""2G""","=""9/2""",10,"=""""","=""16.217298""","=""""",
"=""3p6.3d8.(3F).6d""","=""4G""","=""7/2""",8,"=""""","=""16.219106""","=""""",
"=""3p6.3d8.(1D).6s""","=""2D""","=""5/2""",6,"=""""","=""16.229612""","=""""",
"=""3p6.3d8.(3F).6d""","=""4D""","=""3/2""",4,"=""""","=""16.234776""","=""""",
"=""3p6.3d8.(1D).6s""","=""2D""","=""3/2""",4,"=""""","=""16.234784""","=""""",
"=""3p6.3d8.(3F).6d""","=""2D""","=""5/2""",6,"=""""","=""16.245899""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[1]*""","=""1/2""",2,"=""""","=""16.249846""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[1]*""","=""3/2""",4,"=""""","=""16.251326""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[5]*""","=""9/2""",10,"=""""","=""16.253498""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[5]*""","=""11/2""",12,"=""""","=""16.253587""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[2]*""","=""5/2""",6,"=""""","=""16.254723""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[2]*""","=""7/2""",8,"=""""","=""16.256207""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[4]*""","=""9/2""",10,"=""""","=""16.256223""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.257423""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[4]*""","=""7/2""",8,"=""""","=""16.258191""","=""""",
"=""3p6.3d8.(3F<2>).5f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.258492""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[2]""","=""5/2""",6,"=""""","=""16.268196""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[2]""","=""3/2""",4,"=""""","=""16.268196""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[6]""","=""13/2""",14,"=""""","=""16.269028""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[6]""","=""11/2""",12,"=""""","=""16.269028""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[3]""","=""7/2""",8,"=""""","=""16.269576""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[3]""","=""5/2""",6,"=""""","=""16.269576""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[4]""","=""9/2""",10,"=""""","=""16.270797""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[4]""","=""7/2""",8,"=""""","=""16.270797""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[5]""","=""11/2""",12,"=""""","=""16.270857""","=""""",
"=""3p6.3d8.(3F<2>).5g""","=""2[5]""","=""9/2""",10,"=""""","=""16.270857""","=""""",
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2H*""","=""11/2""",12,"=""""","=""16.294539""","=""?""",
"=""3p6.3d8.(3F).6d""","=""4F""","=""3/2""",4,"=""""","=""16.318856""","=""""",
"=""3p6.3d8.(3F).6d""","=""4H""","=""7/2""",8,"=""""","=""16.320920""","=""""",
"=""3p6.3d8.(3F).6d""","=""2P""","=""1/2""",2,"=""""","=""16.323243""","=""""",
"=""3p6.3d8.(3F).6d""","=""4G""","=""5/2""",6,"=""""","=""16.325107""","=""""",
"=""3p6.3d8.(3F).6d""","=""2H""","=""9/2""",10,"=""""","=""16.327053""","=""""",
"=""3p6.3d8.(3F).6d""","=""2G""","=""7/2""",8,"=""""","=""16.335009""","=""""",
"=""3p6.3d8.(3F).6d""","=""2F""","=""5/2""",6,"=""""","=""16.340654""","=""""",
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4P*""","=""5/2""",6,"=""""","=""16.345449""","=""""",
"=""3p6.3d8.(3F).7p""","=""2G*""","=""9/2""",10,"=""""","=""16.357083""","=""""",
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4P*""","=""1/2""",2,"=""""","=""16.380879""","=""""",
"=""3p6.3d7.(4P).4s.4p.(1P*)""","=""4P*""","=""3/2""",4,"=""""","=""16.393829""","=""""",
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2H*""","=""9/2""",10,"=""""","=""16.404595""","=""?""",
"=""3p6.3d8.(1D<2>).4f""","=""2[3]*""","=""5/2""",6,"=""""","=""16.456358""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[4]*""","=""9/2""",10,"=""""","=""16.467353""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[4]*""","=""7/2""",8,"=""""","=""16.470871""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.473676""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[2]*""","=""5/2""",6,"=""""","=""16.479006""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[2]*""","=""3/2""",4,"=""""","=""16.480968""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[1]*""","=""3/2""",4,"=""""","=""16.487730""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[1]*""","=""1/2""",2,"=""""","=""16.490081""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[5]*""","=""11/2""",12,"=""""","=""16.491644""","=""""",
"=""3p6.3d8.(1D<2>).4f""","=""2[5]*""","=""9/2""",10,"=""""","=""16.493742""","=""""",
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2F*""","=""7/2""",8,"=""""","=""16.510966""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4F*""","=""3/2""",4,"=""""","=""16.513479""","=""?""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4F*""","=""5/2""",6,"=""""","=""16.515848""","=""""",
"=""3p6.3d8.(3P).6s""","=""4P""","=""5/2""",6,"=""""","=""16.544934""","=""""",
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2G*""","=""9/2""",10,"=""""","=""16.545164""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4F*""","=""7/2""",8,"=""""","=""16.555365""","=""""",
"=""3p6.3d8.(3P).6s""","=""4P""","=""3/2""",4,"=""""","=""16.566023""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4G*""","=""11/2""",12,"=""""","=""16.567508""","=""""",
"=""3p6.3d8.(3F).8s""","=""4F""","=""9/2""",10,"=""""","=""16.578563""","=""""",
"=""3p6.3d8.(1D).5d""","=""2F""","=""7/2""",8,"=""""","=""16.581024""","=""""",
"=""3p6.3d8.(1D).5d""","=""2F""","=""5/2""",6,"=""""","=""16.581059""","=""""",
"=""3p6.3d8.(3F).8s""","=""4F""","=""7/2""",8,"=""""","=""16.590296""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4D*""","=""7/2""",8,"=""""","=""16.595388""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4F*""","=""9/2""",10,"=""""","=""16.595662""","=""""",
"=""3p6.3d8.(3P).6s""","=""4P""","=""1/2""",2,"=""""","=""16.596243""","=""""",
"=""3p6.3d8.(3P).6s""","=""2P""","=""3/2""",4,"=""""","=""16.596799""","=""""",
"=""3p6.3d8.(1D).5d""","=""2D""","=""3/2""",4,"=""""","=""16.601856""","=""""",
"=""3p6.3d8.(1D).5d""","=""2G""","=""9/2""",10,"=""""","=""16.604325""","=""""",
"=""3p6.3d8.(1D).5d""","=""2G""","=""7/2""",8,"=""""","=""16.605189""","=""""",
"=""3p6.3d8.(1D).5d""","=""2P""","=""1/2""",2,"=""""","=""16.608285""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4D*""","=""5/2""",6,"=""""","=""16.610576""","=""""",
"=""3p6.3d8.(1D).5d""","=""2D""","=""5/2""",6,"=""""","=""16.620460""","=""""",
"=""3p6.3d8.(1D).5d""","=""2P""","=""3/2""",4,"=""""","=""16.622284""","=""""",
"=""3p6.3d7.(2F).4s.4p.(3P*)""","=""4D*""","=""3/2""",4,"=""""","=""16.633259""","=""""",
"=""3p6.3d7.(2G).4s.4p.(1P*)""","=""2F*""","=""5/2""",6,"=""""","=""16.639708""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[7]*""","=""13/2""",14,"=""""","=""16.643445""","=""""",
"=""3p6.3d8.(3P).6s""","=""2P""","=""1/2""",2,"=""""","=""16.643882""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[1]*""","=""3/2""",4,"=""""","=""16.644844""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[7]*""","=""15/2""",16,"=""""","=""16.645040""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[3]*""","=""7/2""",8,"=""""","=""16.645232""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[2]*""","=""3/2""",4,"=""""","=""16.645460""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[2]*""","=""5/2""",6,"=""""","=""16.645629""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[4]*""","=""7/2""",8,"=""""","=""16.646375""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[6]*""","=""13/2""",14,"=""""","=""16.647011""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[4]*""","=""9/2""",10,"=""""","=""16.647555""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[6]*""","=""11/2""",12,"=""""","=""16.647931""","=""""",
"=""3p6.3d8.(3F<4>).6f""","=""2[5]*""","=""11/2""",12,"=""""","=""16.648804""","=""""",
