Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d8.4s.(4F<7/2>).4d""","=""2[5/2]""","=""2""",5,"=""""","=""7.1917376""","=""""",
"=""3d8.4s.(4F<7/2>).4d""","=""2[7/2]""","=""3""",7,"=""""","=""7.1959791""","=""""",
"=""3d8.(3F).4s.(4F).5p""","=""3G*""","=""4""",9,"=""""","=""7.2078671""","=""""",
"=""3d8.4s.(4F<5/2>).4d""","=""2[1/2]""","=""0""",1,"=""""","=""7.2467227""","=""""",
"=""3d8.4s.(4F<5/2>).4d""","=""2[9/2]""","=""4""",9,"=""""","=""7.2553215""","=""""",
"=""3d8.4s.(4F<5/2>).4d""","=""2[9/2]""","=""5""",11,"=""""","=""7.2556623""","=""""",
"=""3d8.4s.(4F<5/2>).4d""","=""2[1/2]""","=""1""",3,"=""""","=""7.2562311""","=""""",
"=""3d8.(3F).4s.(4F).5p""","=""3F*""","=""3""",7,"=""""","=""7.2574963""","=""""",
"=""3d8.4s.(4F<5/2>).4d""","=""2[7/2]""","=""4""",9,"=""""","=""7.2629679""","=""""",
"=""3d8.4s.(4F<5/2>).4d""","=""2[5/2]""","=""3""",7,"=""""","=""7.2640000""","=""""",
"=""3d8.4s.(4F<5/2>).4d""","=""2[7/2]""","=""3""",7,"=""""","=""7.2691272""","=""""",
"=""3d8.4s.(4F<5/2>).4d""","=""2[5/2]""","=""2""",5,"=""""","=""7.2691755""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[9/2]*""","=""5""",11,"=""""","=""7.2796002""","=""""",
"=""3d9.(2D<3/2>).5f""","=""2[9/2]*""","=""4""",9,"=""""","=""7.2796397""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[5/2]""","=""2""",5,"=""""","=""7.2814108""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[5/2]""","=""3""",7,"=""""","=""7.2814138""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[11/2]""","=""5""",11,"=""""","=""7.2816754""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[11/2]""","=""6""",13,"=""""","=""7.2816760""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[7/2]""","=""4""",9,"=""""","=""7.2821581""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[7/2]""","=""3""",7,"=""""","=""7.2821588""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[9/2]""","=""5""",11,"=""""","=""7.2824129""","=""""",
"=""3d9.(2D<3/2>).5g""","=""2[9/2]""","=""4""",9,"=""""","=""7.2824250""","=""""",
"=""3d8.(1D).4s.4p.(1P*)""","=""1P*""","=""1""",3,"=""""","=""7.2985296""","=""""",
"=""3d8.(3P).4s.4p.(1P*)""","=""3D*""","=""3""",7,"=""""","=""7.3022017""","=""""",
"=""3d8.4s.(4F<3/2>).4d""","=""2[5/2]""","=""2""",5,"=""""","=""7.3160540""","=""""",
"=""3d8.4s.(4F<3/2>).4d""","=""2[7/2]""","=""4""",9,"=""""","=""7.3199816""","=""""",
"=""3d8.(3P).4s.4p.(1P*)""","=""3D*""","=""2""",5,"=""""","=""7.3206510""","=""""",
"=""3d8.(3P).4s.4p.(1P*)""","=""3D*""","=""1""",3,"=""""","=""7.3247123""","=""""",
"=""3d8.4s.(4F<3/2>).4d""","=""2[3/2]""","=""2""",5,"=""""","=""7.3296959""","=""""",
"=""3d8.4s.(4F<3/2>).4d""","=""2[7/2]""","=""3""",7,"=""""","=""7.3384661""","=""""",
"=""3d8.4s.(4F<3/2>).4d""","=""2[3/2]""","=""1""",3,"=""""","=""7.3424985""","=""""",
"=""3d8.(3F).4s.(4F).6s""","=""5F""","=""5""",11,"=""""","=""7.4220178""","=""""",
"=""Ni II (3d9 2D<5/2>)""","=""Limit""","=""---""",,"=""""","=""7.639878""","=""""",
"=""3d8.(3F).4s.(4F).5d""","=""5H""","=""7""",15,"=""""","=""7.7840394""","=""""",
"=""3d8.(3F).4s.(4F).5d""","=""5G""","=""6""",13,"=""""","=""7.7871866""","=""""",
