Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""2s.2p.(3P*).6s""","=""4P*""","=""5/2""",6,"=""""","=""28.980146""","=""""",
"=""2s.2p.(1P*).3p""","=""2D""","=""3/2""",4,"=""""","=""29.014""","=""""",
"=""2s.2p.(1P*).3p""","=""2D""","=""5/2""",6,"=""""","=""29.016""","=""""",
"=""2s.2p.(3P*).6p""","=""2P""","=""1/2""",2,"=""""","=""29.090""","=""""",
"=""2s.2p.(3P*).6p""","=""2P""","=""3/2""",4,"=""""","=""29.092""","=""""",
"=""2s.2p.(3P*).6p""","=""4D""","=""1/2""",2,"=""""","=""29.1360""","=""""",
"=""2s.2p.(3P*).6p""","=""4D""","=""3/2""",4,"=""""","=""29.13760""","=""""",
"=""2s.2p.(3P*).6p""","=""4D""","=""5/2""",6,"=""""","=""29.14006""","=""""",
"=""2s.2p.(3P*).6p""","=""4D""","=""7/2""",8,"=""""","=""29.14454""","=""""",
"=""2s.2p.(3P*).6p""","=""2S""","=""1/2""",2,"=""""","=""29.156""","=""""",
"=""2s.2p.(3P*).6p""","=""4P""","=""1/2""",2,"=""[""","=""29.1896""","=""]""",
"=""2s.2p.(3P*).6p""","=""4P""","=""3/2""",4,"=""""","=""29.19135""","=""""",
"=""2s.2p.(3P*).6p""","=""4P""","=""5/2""",6,"=""""","=""29.19483""","=""""",
"=""2s.2p.(3P*).6p""","=""2D""","=""3/2""",4,"=""""","=""29.228""","=""""",
"=""2s.2p.(3P*).6p""","=""2D""","=""5/2""",6,"=""""","=""29.233""","=""""",
"=""2s.2p.(3P*).6d""","=""4D*""","=""1/2""",2,"=""""","=""29.3120""","=""""",
"=""2s.2p.(3P*).6d""","=""4D*""","=""3/2""",4,"=""""","=""29.3126""","=""""",
"=""2s.2p.(3P*).6d""","=""4D*""","=""5/2""",6,"=""""","=""29.3137""","=""""",
"=""2s.2p.(3P*).6d""","=""4D*""","=""7/2""",8,"=""""","=""29.3153""","=""""",
"=""2s.2p.(3P*).6d""","=""4P*""","=""5/2""",6,"=""""","=""29.3319""","=""""",
"=""2s.2p.(3P*).6d""","=""4P*""","=""3/2""",4,"=""""","=""29.3343""","=""""",
"=""2s.2p.(3P*).6d""","=""4P*""","=""1/2""",2,"=""""","=""29.3358""","=""""",
"=""2s.2p.(3P*).6f""","=""2F""","=""5/2""",6,"=""""","=""29.3461""","=""""",
"=""2s.2p.(3P*).6f""","=""4F""","=""3/2""",4,"=""""","=""29.3461""","=""""",
"=""2s.2p.(3P*).6f""","=""4F""","=""5/2""",6,"=""""","=""29.34680""","=""""",
"=""2s.2p.(3P*).6f""","=""4F""","=""7/2""",8,"=""""","=""29.3474""","=""""",
"=""2s.2p.(3P*).6f""","=""2F""","=""7/2""",8,"=""""","=""29.34784""","=""""",
"=""2s.2p.(3P*).6f""","=""4F""","=""9/2""",10,"=""""","=""29.348031""","=""""",
"=""2s.2p.(3P*).6f""","=""4G""","=""5/2""",6,"=""""","=""29.36123""","=""""",
"=""2s.2p.(3P*).6f""","=""4G""","=""7/2""",8,"=""""","=""29.36233""","=""""",
"=""2s.2p.(3P*).6f""","=""4G""","=""9/2""",10,"=""""","=""29.36470""","=""""",
"=""2s.2p.(3P*).6f""","=""2G""","=""7/2""",8,"=""""","=""29.36648""","=""""",
"=""2s.2p.(3P*).6f""","=""4D""","=""7/2""",8,"=""""","=""29.36910""","=""""",
"=""2s.2p.(3P*).6f""","=""4G""","=""11/2""",12,"=""""","=""29.36951""","=""""",
"=""2s.2p.(3P*).6f""","=""2G""","=""9/2""",10,"=""""","=""29.37058""","=""""",
"=""2s.2p.(3P*).7s""","=""4P*""","=""1/2""",2,"=""""","=""29.5215""","=""""",
"=""2s.2p.(3P*).7s""","=""4P*""","=""3/2""",4,"=""""","=""29.5244""","=""""",
"=""2s.2p.(3P*).7s""","=""4P*""","=""5/2""",6,"=""""","=""29.5302""","=""""",
"=""2s.2p.(3P*).7p""","=""2P""","=""1/2""",2,"=""""","=""29.615""","=""""",
"=""2s.2p.(3P*).7p""","=""2P""","=""3/2""",4,"=""""","=""29.618""","=""""",
"=""2s.2p.(3P*).7p""","=""2D""","=""3/2""",4,"=""""","=""29.668""","=""""",
"=""2s.2p.(3P*).7p""","=""2D""","=""5/2""",6,"=""""","=""29.673""","=""""",
"=""2s.2p.(3P*).7d""","=""4D*""","=""1/2""",2,"=""""","=""29.737""","=""""",
"=""2s.2p.(3P*).7d""","=""4D*""","=""3/2""",4,"=""""","=""29.737""","=""""",
"=""2s.2p.(3P*).7d""","=""4P*""","=""5/2""",6,"=""""","=""29.737""","=""""",
"=""2s.2p.(3P*).7d""","=""4D*""","=""5/2""",6,"=""""","=""29.738""","=""""",
"=""2s.2p.(3P*).7d""","=""4P*""","=""3/2""",4,"=""""","=""29.740""","=""""",
"=""2s.2p.(3P*).7d""","=""4D*""","=""7/2""",8,"=""""","=""29.740""","=""""",
"=""2s.2p.(3P*).7d""","=""4P*""","=""1/2""",2,"=""""","=""29.741""","=""""",
"=""2s.2p.(3P*).8p""","=""2P""","=""1/2""",2,"=""""","=""29.927""","=""""",
"=""2s.2p.(3P*).8p""","=""2P""","=""3/2""",4,"=""""","=""29.930""","=""""",
"=""2s.2p.(3P*).8p""","=""2D""","=""3/2""",4,"=""""","=""29.958""","=""""",
"=""2s.2p.(3P*).8p""","=""2D""","=""5/2""",6,"=""""","=""29.963""","=""""",
"=""2s.2p.(3P*).8d""","=""4D*""","=""1/2""",2,"=""""","=""30.008""","=""""",
"=""2s.2p.(3P*).8d""","=""4D*""","=""3/2""",4,"=""""","=""30.009""","=""""",
"=""2s.2p.(3P*).8d""","=""4P*""","=""5/2""",6,"=""""","=""30.009""","=""""",
"=""2s.2p.(3P*).8d""","=""4D*""","=""5/2""",6,"=""""","=""30.009""","=""""",
"=""2s.2p.(3P*).8d""","=""4P*""","=""3/2""",4,"=""""","=""30.011""","=""""",
"=""2s.2p.(3P*).8d""","=""4P*""","=""1/2""",2,"=""""","=""30.012""","=""""",
"=""2s.2p.(3P*).8d""","=""4D*""","=""7/2""",8,"=""""","=""30.012""","=""""",
"=""2s.2p.(3P*).9p""","=""2P""","=""1/2""",2,"=""""","=""30.137""","=""""",
"=""2s.2p.(3P*).9p""","=""2P""","=""3/2""",4,"=""""","=""30.140""","=""""",
"=""2s.2p.(3P*).9p""","=""2D""","=""3/2""",4,"=""""","=""30.155""","=""""",
"=""2s.2p.(3P*).9p""","=""2D""","=""5/2""",6,"=""""","=""30.161""","=""""",
"=""2s.2p.(3P*).9d""","=""4D*""","=""1/2""",2,"=""""","=""30.195""","=""""",
"=""2s.2p.(3P*).9d""","=""4D*""","=""3/2""",4,"=""""","=""30.195""","=""""",
"=""2s.2p.(3P*).9d""","=""4D*""","=""5/2""",6,"=""""","=""30.196""","=""""",
"=""2s.2p.(3P*).9d""","=""4P*""","=""5/2""",6,"=""""","=""30.196""","=""""",
"=""2s.2p.(3P*).9d""","=""4P*""","=""3/2""",4,"=""""","=""30.198""","=""""",
"=""2s.2p.(3P*).9d""","=""4P*""","=""1/2""",2,"=""""","=""30.199""","=""""",
"=""2s.2p.(3P*).9d""","=""4D*""","=""7/2""",8,"=""""","=""30.200""","=""""",
"=""2p2.(3P).3s""","=""2P""","=""1/2""",2,"=""""","=""32.34""","=""""",
"=""2p2.(3P).3s""","=""2P""","=""3/2""",4,"=""""","=""32.35""","=""""",
"=""2p2.(3P).3p""","=""4D*""","=""1/2""",2,"=""""","=""33.184""","=""""",
"=""2p2.(3P).3p""","=""4D*""","=""3/2""",4,"=""""","=""33.186""","=""""",
"=""2p2.(3P).3p""","=""4D*""","=""5/2""",6,"=""""","=""33.189""","=""""",
"=""2p2.(3P).3p""","=""4D*""","=""7/2""",8,"=""""","=""33.193""","=""""",
"=""2p2.(3P).3p""","=""4P*""","=""1/2""",2,"=""""","=""33.428""","=""""",
"=""2p2.(3P).3p""","=""4P*""","=""3/2""",4,"=""""","=""33.430""","=""""",
"=""2p2.(3P).3p""","=""4P*""","=""5/2""",6,"=""""","=""33.433""","=""""",
"=""2p2.(1D).3s""","=""2D""","=""3/2""",4,"=""""","=""33.53""","=""""",
"=""2p2.(1D).3s""","=""2D""","=""5/2""",6,"=""""","=""33.53""","=""""",
"=""2s.2p.(1P*).5p""","=""2D""","=""3/2""",4,"=""""","=""34.485""","=""""",
"=""2s.2p.(1P*).5p""","=""2D""","=""5/2""",6,"=""""","=""34.485""","=""""",
"=""2s.2p.(1P*).5p""","=""2S""","=""1/2""",2,"=""""","=""34.556""","=""""",
"=""2p2.(3P).3d""","=""2P""","=""3/2""",4,"=""""","=""34.934""","=""""",
"=""2p2.(3P).3d""","=""2P""","=""1/2""",2,"=""""","=""34.939""","=""""",
"=""2s.2p.(1P*).6p""","=""2D""","=""3/2""",4,"=""""","=""35.345""","=""""",
"=""2s.2p.(1P*).6p""","=""2D""","=""5/2""",6,"=""""","=""35.345""","=""""",
"=""2s.2p.(1P*).6p""","=""2S""","=""1/2""",2,"=""""","=""35.35""","=""""",
"=""2p2.(3P).3d""","=""2D""","=""3/2""",4,"=""""","=""35.544""","=""""",
"=""2p2.(3P).3d""","=""2D""","=""5/2""",6,"=""""","=""35.546""","=""""",
"=""2s.2p.(1P*).7p""","=""2D""","=""3/2""",4,"=""""","=""35.805""","=""""",
"=""2s.2p.(1P*).7p""","=""2D""","=""5/2""",6,"=""""","=""35.805""","=""""",
"=""2s.2p.(1P*).7p""","=""2S""","=""1/2""",2,"=""""","=""35.81""","=""""",
"=""2s.2p.(1P*).8p""","=""2D""","=""3/2""",4,"=""""","=""36.115""","=""""",
"=""2s.2p.(1P*).8p""","=""2D""","=""5/2""",6,"=""""","=""36.115""","=""""",
"=""2s.2p.(1P*).8p""","=""2S""","=""1/2""",2,"=""""","=""36.12""","=""""",
"=""2p2.(3P).4d""","=""2D""","=""3/2""",4,"=""""","=""38.014""","=""""",
"=""2p2.(3P).4d""","=""2D""","=""5/2""",6,"=""""","=""38.016""","=""""",
"=""2p2.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""38.67""","=""""",
"=""2p2.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""38.68""","=""""",
"=""2p2.(3P).5d""","=""2D""","=""3/2""",4,"=""""","=""39.25""","=""""",
"=""2p2.(3P).5d""","=""2D""","=""5/2""",6,"=""""","=""39.26""","=""""",
"=""2p2.(1D).4d""","=""2D""","=""3/2""",4,"=""""","=""39.61""","=""""",
"=""2p2.(1D).4d""","=""2D""","=""5/2""",6,"=""""","=""39.61""","=""""",
"=""2p2.(1D).4d""","=""2S""","=""1/2""",2,"=""""","=""39.86""","=""""",
"=""2s.3p2.(3P)""","=""2P""","=""1/2""",2,"=""""","=""46.36""","=""""",
"=""2s.3s.(1S).3d""","=""2D""","=""3/2""",4,"=""""","=""46.37""","=""""",
"=""2s.3s.(1S).3d""","=""2D""","=""5/2""",6,"=""""","=""46.37""","=""""",
"=""2s.3p2.(3P)""","=""2P""","=""3/2""",4,"=""""","=""46.37""","=""""",
"=""2s.3p2.(1D)""","=""2D""","=""3/2""",4,"=""""","=""47.76""","=""""",
"=""2s.3p2.(1D)""","=""2D""","=""5/2""",6,"=""""","=""47.76""","=""""",
"=""1s.2s2.2p2""","=""2D""","=""3/2""",4,"=""""","=""287.94""","=""""",
"=""1s.2s2.2p2""","=""2D""","=""5/2""",6,"=""""","=""287.94""","=""""",
"=""1s.2s2.2p2""","=""2P""","=""1/2""",2,"=""""","=""288.41""","=""""",
"=""1s.2s2.2p2""","=""2P""","=""3/2""",4,"=""""","=""288.42""","=""""",
"=""1s.2s2.2p2""","=""2S""","=""1/2""",2,"=""""","=""289.91""","=""""",
"=""1s.2s.(3S). 2p3.(4S*)""","=""4S*""","=""3/2""",4,"=""""","=""292.54""","=""""",
"=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""1/2""",2,"=""""","=""292.67""","=""""",
"=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""3/2""",4,"=""""","=""292.67""","=""""",
"=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""5/2""",6,"=""""","=""292.67""","=""""",
"=""1s.2s.(3S). 2p3.(2D*)""","=""4D*""","=""7/2""",8,"=""""","=""292.67""","=""""",
"=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""1/2""",2,"=""""","=""294.77""","=""""",
"=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""3/2""",4,"=""""","=""294.77""","=""""",
"=""1s.2s.(3S). 2p3.(2P*)""","=""4P*""","=""5/2""",6,"=""""","=""294.77""","=""""",
