Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""4s2.4p.25d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.875505""","=""""",
"=""4s2.4p.25d""","=""(1/2,5/2)*""","=""3""",7,"=""""","=""7.875562""","=""""",
"=""4s2.4p.25d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.875848""","=""""",
"=""4s2.4p.27s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.876039""","=""""",
"=""4s2.4p.27s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.876052""","=""""",
"=""4s2.4p.26d""","=""(1/2,3/2)*""","=""2""",5,"=""""","=""7.877099""","=""""",
"=""4s2.4p.26d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.877363""","=""""",
"=""4s2.4p.26d""","=""(1/2,5/2)*""","=""3""",7,"=""""","=""7.877420""","=""""",
"=""4s2.4p.26d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.877678""","=""""",
"=""4s2.4p.28s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.877883""","=""""",
"=""4s2.4p.28s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.877894""","=""""",
"=""4s2.4p.27d""","=""(1/2,3/2)*""","=""2""",5,"=""""","=""7.87874""","=""""",
"=""4s2.4p.27d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.879005""","=""""",
"=""4s2.4p.27d""","=""(1/2,5/2)*""","=""3""",7,"=""""","=""7.879072""","=""""",
"=""4s2.4p.27d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.879293""","=""""",
"=""4s2.4p.29s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.879482""","=""""",
"=""4s2.4p.29s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.879498""","=""""",
"=""4s2.4p.28d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.880489""","=""""",
"=""4s2.4p.28d""","=""(1/2,5/2)*""","=""3""",7,"=""""","=""7.880547""","=""""",
"=""4s2.4p.28d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.880741""","=""""",
"=""4s2.4p.30s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.880930""","=""""",
"=""4s2.4p.30s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.880948""","=""""",
"=""4s2.4p.29d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.881813""","=""""",
"=""4s2.4p.29d""","=""(1/2,5/2)*""","=""3""",7,"=""""","=""7.881871""","=""""",
"=""4s2.4p.29d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.882035""","=""""",
"=""4s2.4p.31s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.882219""","=""""",
"=""4s2.4p.31s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.882227""","=""""",
"=""4s2.4p.30d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.883007""","=""""",
"=""4s2.4p.30d""","=""(1/2,5/2)*""","=""3""",7,"=""""","=""7.883059""","=""""",
"=""4s2.4p.30d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.883192""","=""""",
"=""4s2.4p.32s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.883378""","=""""",
"=""4s2.4p.32s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.883386""","=""""",
"=""4s2.4p.31d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.884088""","=""""",
"=""4s2.4p.31d""","=""(1/2,5/2)*""","=""3""",7,"=""""","=""7.884127""","=""""",
"=""4s2.4p.31d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.884232""","=""""",
"=""4s2.4p.33s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.884437""","=""""",
"=""4s2.4p.33s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.884453""","=""""",
"=""4s2.4p.32d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.885070""","=""""",
"=""4s2.4p.32d""","=""(1/2,5/2)*""","=""3""",7,"=""""","=""7.885100""","=""""",
"=""4s2.4p.32d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.885166""","=""""",
"=""4s2.4p.34s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.885381""","=""""",
"=""4s2.4p.34s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.885399""","=""""",
"=""4s2.4p.33d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.885942""","=""""",
"=""4s2.4p.33d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.886022""","=""""",
"=""4s2.4p.9d""","=""(3/2,3/2)*""","=""2""",5,"=""""","=""7.886149""","=""""",
"=""4s2.4p.35s""","=""(1/2,1/2)*""","=""1""",3,"=""""","=""7.886265""","=""""",
"=""4s2.4p.35s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.886269""","=""""",
"=""4s2.4p.34d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.886785""","=""""",
"=""4s2.4p.34d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.886789""","=""""",
"=""4s2.4p.36s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.887023""","=""""",
"=""4s2.4p.35d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.88750""","=""""",
"=""4s2.4p.37s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.887723""","=""""",
"=""4s2.4p.36d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.888129""","=""""",
"=""4s2.4p.36d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.888193""","=""""",
"=""4s2.4p.38s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.888413""","=""""",
"=""4s2.4p.9d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""7.888580""","=""""",
"=""4s2.4p.37d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.888713""","=""""",
"=""4s2.4p.37d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.888787""","=""""",
"=""4s2.4p.39s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.889029""","=""""",
"=""4s2.4p.38d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.889253""","=""""",
"=""4s2.4p.38d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.88939""","=""""",
"=""4s2.4p.40s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.889566""","=""""",
"=""4s2.4p.39d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.889756""","=""""",
"=""4s2.4p.39d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.889846""","=""""",
"=""4s2.4p.41s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.890077""","=""""",
"=""4s2.4p.40d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.890228""","=""""",
"=""4s2.4p.40d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.890343""","=""""",
"=""4s2.4p.42s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.890550""","=""""",
"=""4s2.4p.41d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.890668""","=""""",
"=""4s2.4p.41d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.890788""","=""""",
"=""4s2.4p.43s""","=""(1/2,1/2)*""","=""0""",1,"=""""","=""7.890983""","=""""",
"=""4s2.4p.42d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.891064""","=""""",
"=""4s2.4p.43d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.891469""","=""""",
"=""4s2.4p.43d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.891598""","=""""",
"=""4s2.4p.44d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.891831""","=""""",
"=""4s2.4p.44d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.891959""","=""""",
"=""4s2.4p.45d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.892168""","=""""",
"=""4s2.4p.45d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.892291""","=""""",
"=""4s2.4p.46d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.892489""","=""""",
"=""4s2.4p.46d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.892607""","=""""",
"=""4s2.4p.47d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.892796""","=""""",
"=""4s2.4p.47d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.892899""","=""""",
"=""4s2.4p.48d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.893075""","=""""",
"=""4s2.4p.48d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.893185""","=""""",
"=""4s2.4p.49d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.893342""","=""""",
"=""4s2.4p.49d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.893442""","=""""",
"=""4s2.4p.50d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.893590""","=""""",
"=""4s2.4p.50d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.893675""","=""""",
"=""4s2.4p.51d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.893820""","=""""",
"=""4s2.4p.51d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.893910""","=""""",
"=""4s2.4p.52d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.894050""","=""""",
"=""4s2.4p.52d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.894128""","=""""",
"=""4s2.4p.53d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.894255""","=""""",
"=""4s2.4p.53d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.894337""","=""""",
"=""4s2.4p.54d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.894451""","=""""",
"=""4s2.4p.54d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.894517""","=""""",
"=""4s2.4p.55d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.894628""","=""""",
"=""4s2.4p.55d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.894699""","=""""",
"=""4s2.4p.56d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.894809""","=""""",
"=""4s2.4p.56d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.894874""","=""""",
"=""4s2.4p.57d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.894972""","=""""",
"=""4s2.4p.57d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.895036""","=""""",
"=""4s2.4p.58d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.895135""","=""""",
"=""4s2.4p.58d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.895192""","=""""",
"=""4s2.4p.59d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.895282""","=""""",
"=""4s2.4p.59d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.895335""","=""""",
"=""4s2.4p.60d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.895418""","=""""",
"=""4s2.4p.60d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.895471""","=""""",
"=""4s2.4p.61d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.895565""","=""""",
"=""4s2.4p.61d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.895596""","=""""",
"=""4s2.4p.62d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.89570""","=""""",
"=""4s2.4p.62d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.895730""","=""""",
"=""4s2.4p.63d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.895813""","=""""",
"=""4s2.4p.63d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.895858""","=""""",
"=""4s2.4p.64d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.895918""","=""""",
"=""4s2.4p.64d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.895966""","=""""",
"=""4s2.4p.65d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.896020""","=""""",
"=""4s2.4p.65d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.896079""","=""""",
"=""4s2.4p.66d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.896144""","=""""",
"=""4s2.4p.66d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.896177""","=""""",
"=""4s2.4p.67d""","=""(1/2,3/2)*""","=""1""",3,"=""""","=""7.896231""","=""""",
"=""4s2.4p.67d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.896270""","=""""",
"=""4s2.4p.68d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.896370""","=""""",
"=""4s2.4p.69d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.896462""","=""""",
"=""4s2.4p.70d""","=""(1/2,5/2)*""","=""2""",5,"=""""","=""7.896546""","=""""",
"=""Ge II (4p 2P*<1/2>)""","=""Limit""","=""---""",,"=""""","=""7.899435""","=""""",
"=""4s2.4p.9d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""7.8997""","=""""",
"=""4s2.4p.9d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""7.90562""","=""""",
"=""4s2.4p.9d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""7.909""","=""""",
"=""4s2.4p.11s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""7.911371""","=""""",
"=""4s2.4p.11s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""7.91358""","=""""",
"=""4s2.4p.10d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""7.940""","=""""",
"=""4s2.4p.10d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""7.9454""","=""""",
"=""4s2.4p.10d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""7.9507""","=""""",
"=""4s2.4p.10d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""7.9528""","=""""",
"=""4s2.4p.12s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""7.954420""","=""""",
"=""4s2.4p.12s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""7.95593""","=""""",
"=""4s2.4p.11d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""7.972057""","=""""",
"=""4s2.4p.11d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""7.975""","=""""",
"=""4s2.4p.11d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""7.9793""","=""""",
"=""4s2.4p.11d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""7.98240""","=""""",
"=""4s2.4p.11d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""7.9841""","=""""",
"=""4s2.4p.13s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""7.985311""","=""""",
"=""4s2.4p.13s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""7.9864""","=""""",
"=""4s2.4p.12d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""7.9976""","=""""",
"=""4s2.4p.12d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.0039""","=""""",
"=""4s2.4p.12d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.006019""","=""""",
"=""4s2.4p.12d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.00710""","=""""",
"=""4s2.4p.14s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.008236""","=""""",
"=""4s2.4p.14s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.00904""","=""""",
"=""4s2.4p.13d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.018259""","=""""",
"=""4s2.4p.13d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.019""","=""""",
"=""4s2.4p.13d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.0220""","=""""",
"=""4s2.4p.13d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.02400""","=""""",
"=""4s2.4p.13d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.02480""","=""""",
"=""4s2.4p.15s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.025718""","=""""",
"=""4s2.4p.15s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.02637""","=""""",
"=""4s2.4p.14d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.033440""","=""""",
"=""4s2.4p.14d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.03""","=""""",
"=""4s2.4p.14d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.0364""","=""""",
"=""4s2.4p.14d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.037933""","=""""",
"=""4s2.4p.14d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.03860""","=""""",
"=""4s2.4p.14d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0388""","=""""",
"=""4s2.4p.16s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.039349""","=""""",
"=""4s2.4p.16s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.03985""","=""""",
"=""4s2.4p.15d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.045414""","=""""",
"=""4s2.4p.15d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0468""","=""""",
"=""4s2.4p.15d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.048""","=""""",
"=""4s2.4p.15d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.049072""","=""""",
"=""4s2.4p.15d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0493""","=""""",
"=""4s2.4p.15d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.04956""","=""""",
"=""4s2.4p.17s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.050186""","=""""",
"=""4s2.4p.17s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.05058""","=""""",
"=""4s2.4p.16d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.05507""","=""""",
"=""4s2.4p.16d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0559""","=""""",
"=""4s2.4p.16d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.056""","=""""",
"=""4s2.4p.16d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.058024""","=""""",
"=""4s2.4p.16d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0582""","=""""",
"=""4s2.4p.16d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.05843""","=""""",
"=""4s2.4p.18s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.058931""","=""""",
"=""4s2.4p.18s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.05927""","=""""",
"=""4s2.4p.17d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.062898""","=""""",
"=""4s2.4p.17d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0634""","=""""",
"=""4s2.4p.17d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.0646""","=""""",
"=""4s2.4p.17d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.065370""","=""""",
"=""4s2.4p.17d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0654""","=""""",
"=""4s2.4p.17d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.06568""","=""""",
"=""4s2.4p.19s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.066109""","=""""",
"=""4s2.4p.19s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.06639""","=""""",
"=""4s2.4p.18d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.069375""","=""""",
"=""4s2.4p.18d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0700""","=""""",
"=""4s2.4p.18d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.0708""","=""""",
"=""4s2.4p.18d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.071441""","=""""",
"=""4s2.4p.18d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0716""","=""""",
"=""4s2.4p.18d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.07171""","=""""",
"=""4s2.4p.20s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.072058""","=""""",
"=""4s2.4p.20s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.07229""","=""""",
"=""4s2.4p.19d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0753""","=""""",
"=""4s2.4p.19d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.07608""","=""""",
"=""4s2.4p.19d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.076544""","=""""",
"=""4s2.4p.19d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0766""","=""""",
"=""4s2.4p.19d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.07673""","=""""",
"=""4s2.4p.21s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.077054""","=""""",
"=""4s2.4p.21s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.07725""","=""""",
"=""4s2.4p.20d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.079365""","=""""",
"=""4s2.4p.20d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0797""","=""""",
"=""4s2.4p.20d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.0804""","=""""",
"=""4s2.4p.20d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.080834""","=""""",
"=""4s2.4p.20d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0809""","=""""",
"=""4s2.4p.20d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.081007""","=""""",
"=""4s2.4p.22s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.081289""","=""""",
"=""4s2.4p.22s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.081451""","=""""",
"=""4s2.4p.21d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.08315""","=""""",
"=""4s2.4p.21d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0836""","=""""",
"=""4s2.4p.21d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.0841""","=""""",
"=""4s2.4p.21d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.084530""","=""""",
"=""4s2.4p.21d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0846""","=""""",
"=""4s2.4p.21d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.08466""","=""""",
"=""4s2.4p.23s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.084903""","=""""",
"=""4s2.4p.23s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.08503""","=""""",
"=""4s2.4p.22d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.086579""","=""""",
"=""4s2.4p.22d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0869""","=""""",
"=""4s2.4p.22d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.0874""","=""""",
"=""4s2.4p.22d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.087706""","=""""",
"=""4s2.4p.22d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0877""","=""""",
"=""4s2.4p.22d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.08780""","=""""",
"=""4s2.4p.24s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.088012""","=""""",
"=""4s2.4p.24s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.088124""","=""""",
"=""4s2.4p.23d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0898""","=""""",
"=""4s2.4p.23d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.09012""","=""""",
"=""4s2.4p.23d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.090440""","=""""",
"=""4s2.4p.23d""","=""(3/2,5/2)*""","=""2""",5,"=""""","=""8.0905""","=""""",
"=""4s2.4p.23d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.09053""","=""""",
"=""4s2.4p.25s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.090724""","=""""",
"=""4s2.4p.25s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.09082""","=""""",
"=""4s2.4p.24d""","=""(3/2,3/2)*""","=""0""",1,"=""""","=""8.091999""","=""""",
"=""4s2.4p.24d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.09230""","=""""",
"=""4s2.4p.24d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.09251""","=""""",
"=""4s2.4p.24d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.092843""","=""""",
"=""4s2.4p.24d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.092936""","=""""",
"=""4s2.4p.26s""","=""(3/2,1/2)*""","=""2""",5,"=""""","=""8.09307""","=""""",
"=""4s2.4p.26s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.093167""","=""""",
"=""4s2.4p.25d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0944""","=""""",
"=""4s2.4p.25d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.094679""","=""""",
"=""4s2.4p.25d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.094947""","=""""",
"=""4s2.4p.25d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.09499""","=""""",
"=""4s2.4p.27s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.09520""","=""""",
"=""4s2.4p.26d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.09629""","=""""",
"=""4s2.4p.26d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.096561""","=""""",
"=""4s2.4p.26d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.096798""","=""""",
"=""4s2.4p.26d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.096841""","=""""",
"=""4s2.4p.28s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.09704""","=""""",
"=""4s2.4p.27d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0980""","=""""",
"=""4s2.4p.27d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.098215""","=""""",
"=""4s2.4p.27d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.098442""","=""""",
"=""4s2.4p.27d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.09847""","=""""",
"=""4s2.4p.29s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.09860""","=""""",
"=""4s2.4p.28d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.0995""","=""""",
"=""4s2.4p.28d""","=""(3/2,3/2)*""","=""3""",7,"=""""","=""8.099719""","=""""",
"=""4s2.4p.28d""","=""(3/2,5/2)*""","=""1""",3,"=""""","=""8.099909""","=""""",
"=""4s2.4p.28d""","=""(3/2,5/2)*""","=""3""",7,"=""""","=""8.09992""","=""""",
"=""4s2.4p.30s""","=""(3/2,1/2)*""","=""1""",3,"=""""","=""8.10009""","=""""",
"=""4s2.4p.29d""","=""(3/2,3/2)*""","=""1""",3,"=""""","=""8.100849""","=""""",
