Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3d2.(3F).4d""","=""4G""","=""11/2""",12,"=""""","=""28.96854""","=""""",
"=""3d2.(3F).4d""","=""4H""","=""9/2""",10,"=""""","=""28.97616""","=""""",
"=""3d2.(3F).4d""","=""4D""","=""3/2""",4,"=""""","=""28.98737""","=""""",
"=""3d2.(3F).4d""","=""4D""","=""5/2""",6,"=""""","=""29.02287""","=""""",
"=""3d2.(3F).4d""","=""4H""","=""11/2""",12,"=""""","=""29.02471""","=""""",
"=""3d2.(3F).4d""","=""4H""","=""13/2""",14,"=""""","=""29.07441""","=""""",
"=""3d2.(3F).4d""","=""4D""","=""7/2""",8,"=""""","=""29.07455""","=""""",
"=""3d2.(3F).4d""","=""2P""","=""1/2""",2,"=""""","=""29.22841""","=""""",
"=""3d2.(3F).4d""","=""2P""","=""3/2""",4,"=""""","=""29.32120""","=""""",
"=""3d2.(3F).4d""","=""4P""","=""1/2""",2,"=""""","=""29.48322""","=""""",
"=""3d2.(3F).4d""","=""2G""","=""7/2""",8,"=""""","=""29.50818""","=""""",
"=""3d2.(3F).4d""","=""4P""","=""3/2""",4,"=""""","=""29.52069""","=""""",
"=""3d2.(3F).4d""","=""4P""","=""5/2""",6,"=""""","=""29.56367""","=""""",
"=""3d2.(3F).4d""","=""2G""","=""9/2""",10,"=""""","=""29.57783""","=""""",
"=""3d2.(3F).4d""","=""2D""","=""3/2""",4,"=""""","=""29.69935""","=""""",
"=""3d2.(3F).4d""","=""2D""","=""5/2""",6,"=""""","=""29.69935""","=""""",
"=""3d2.(3F).4d""","=""2H""","=""9/2""",10,"=""""","=""29.70448""","=""""",
"=""3d2.(3F).4d""","=""2H""","=""11/2""",12,"=""""","=""29.78953""","=""""",
"=""3d2.(3F).4d""","=""4F""","=""3/2""",4,"=""""","=""29.87621""","=""""",
"=""3d2.(3F).4d""","=""4F""","=""5/2""",6,"=""""","=""29.90282""","=""""",
"=""3d2.(3F).4d""","=""4F""","=""7/2""",8,"=""""","=""29.93881""","=""""",
"=""3d2.(3F).4d""","=""4F""","=""9/2""",10,"=""""","=""29.98341""","=""""",
"=""3d2.(3P).4d""","=""2P""","=""3/2""",4,"=""""","=""30.63638""","=""""",
"=""3d2.(1D).4d""","=""2F""","=""5/2""",6,"=""""","=""30.65377""","=""""",
"=""3d2.(1D).4d""","=""2F""","=""7/2""",8,"=""""","=""30.69188""","=""""",
"=""3d2.(3P).4d""","=""2P""","=""1/2""",2,"=""""","=""30.71894""","=""""",
"=""3d2.(1D).4d""","=""2G""","=""9/2""",10,"=""""","=""30.98768""","=""""",
"=""3d2.(1D).4d""","=""2G""","=""7/2""",8,"=""""","=""30.99700""","=""""",
"=""3d2.(3P).4d""","=""4F""","=""5/2""",6,"=""""","=""31.06241""","=""""",
"=""3d2.(3P).4d""","=""4F""","=""7/2""",8,"=""""","=""31.08937""","=""""",
"=""3d2.(3P).4d""","=""4D""","=""3/2""",4,"=""""","=""31.12218""","=""""",
"=""3d2.(3P).4d""","=""4F""","=""9/2""",10,"=""""","=""31.13158""","=""""",
"=""3d2.(3P).4d""","=""4D""","=""1/2""",2,"=""""","=""31.13189""","=""""",
"=""3d2.(3P).4d""","=""4D""","=""5/2""",6,"=""""","=""31.13712""","=""""",
"=""3d2.(3P).4d""","=""4D""","=""7/2""",8,"=""""","=""31.16252""","=""""",
"=""3d2.(3F).5s""","=""4F""","=""3/2""",4,"=""""","=""31.18995""","=""""",
"=""3d2.(3F).5s""","=""4F""","=""5/2""",6,"=""""","=""31.22009""","=""""",
"=""3d2.(3F).5s""","=""4F""","=""7/2""",8,"=""""","=""31.26736""","=""""",
"=""3d2.(3P).4d""","=""2F""","=""5/2""",6,"=""""","=""31.30165""","=""""",
"=""3d2.(3P).4d""","=""2F""","=""7/2""",8,"=""""","=""31.31008""","=""""",
"=""3d2.(3F).5s""","=""4F""","=""9/2""",10,"=""""","=""31.33013""","=""""",
"=""3d2.(3F).5s""","=""2F""","=""5/2""",6,"=""""","=""31.42703""","=""""",
"=""3d2.(3F).5s""","=""2F""","=""7/2""",8,"=""""","=""31.51828""","=""""",
"=""3d2.(3P).4d""","=""4P""","=""5/2""",6,"=""""","=""31.55827""","=""""",
"=""3d2.(3P).4d""","=""2D""","=""3/2""",4,"=""""","=""31.69809""","=""""",
"=""3d2.(1D).4d""","=""2P""","=""1/2""",2,"=""""","=""31.71560""","=""""",
"=""3d2.(3P).4d""","=""2D""","=""5/2""",6,"=""""","=""31.71973""","=""""",
"=""3d2.(1D).4d""","=""2P""","=""3/2""",4,"=""""","=""31.77792""","=""""",
"=""3d2.(1G).4d""","=""2I""","=""11/2""",12,"=""""","=""31.84574""","=""""",
"=""3d2.(1G).4d""","=""2I""","=""13/2""",14,"=""""","=""31.84973""","=""""",
"=""3d2.(1G).4d""","=""2G""","=""7/2""",8,"=""""","=""31.93692""","=""""",
"=""3d2.(1G).4d""","=""2G""","=""9/2""",10,"=""""","=""31.95251""","=""""",
"=""3d2.(1G).4d""","=""2H""","=""9/2""",10,"=""""","=""32.20557""","=""""",
"=""3d2.(1G).4d""","=""2H""","=""11/2""",12,"=""""","=""32.21105""","=""""",
"=""3d2.(1G).4d""","=""2F""","=""7/2""",8,"=""""","=""32.71644""","=""""",
"=""3d2.(1G).4d""","=""2F""","=""5/2""",6,"=""""","=""32.72823""","=""""",
"=""3d2.(1D).5s""","=""2D""","=""5/2""",6,"=""""","=""32.85973""","=""""",
"=""3d2.(1D).5s""","=""2D""","=""3/2""",4,"=""""","=""32.86184""","=""""",
"=""3d2.(1G).4d""","=""2D""","=""3/2""",4,"=""""","=""33.08865""","=""""",
"=""3d2.(1G).4d""","=""2D""","=""5/2""",6,"=""""","=""33.09531""","=""""",
"=""3d2.(3P).5s""","=""4P""","=""1/2""",2,"=""""","=""33.09716""","=""""",
"=""3d2.(3P).5s""","=""4P""","=""3/2""",4,"=""""","=""33.11995""","=""""",
"=""3d2.(3P).5s""","=""4P""","=""5/2""",6,"=""""","=""33.16193""","=""""",
"=""3d2.(3P).5s""","=""2P""","=""1/2""",2,"=""""","=""33.28456""","=""""",
"=""3d2.(3P).5s""","=""2P""","=""3/2""",4,"=""""","=""33.32861""","=""""",
"=""3d2.(1G).5s""","=""2G""","=""9/2""",10,"=""""","=""33.95497""","=""""",
"=""3d2.(1G).5s""","=""2G""","=""7/2""",8,"=""""","=""33.95513""","=""""",
"=""Cr V (3d2 3F<2>)""","=""Limit""","=""---""",,"=""[""","=""49.16""","=""]""",
