Configuration,Term,J,g,Prefix,Level (eV),Suffix
"=""3p6.3d.5f""","=""3F*""","=""2""",5,"=""""","=""75.4063""","=""""",
"=""3p6.3d.5f""","=""3F*""","=""3""",7,"=""""","=""75.4329""","=""""",
"=""3p6.3d.5f""","=""3F*""","=""4""",9,"=""""","=""75.5182""","=""""",
"=""3p6.3d.5f""","=""3G*""","=""3""",7,"=""""","=""75.5768""","=""""",
"=""3p6.3d.5f""","=""1D*""","=""2""",5,"=""""","=""75.6367""","=""""",
"=""3p6.3d.5f""","=""3G*""","=""4""",9,"=""""","=""75.6693""","=""""",
"=""3p6.3d.5f""","=""3G*""","=""5""",11,"=""""","=""75.7041""","=""""",
"=""3p6.3d.5f""","=""3D*""","=""1""",3,"=""""","=""75.7144""","=""""",
"=""3p6.3d.5f""","=""1F*""","=""3""",7,"=""""","=""75.7200""","=""""",
"=""3p6.3d.5f""","=""3D*""","=""2""",5,"=""""","=""75.796""","=""""",
"=""3p6.3d.5f""","=""3D*""","=""3""",7,"=""""","=""75.8046""","=""""",
"=""3p6.3d.5f""","=""3P*""","=""2""",5,"=""""","=""75.8838""","=""""",
"=""3p6.3d.5f""","=""3P*""","=""1""",3,"=""""","=""75.8983""","=""""",
"=""3p6.3d.5f""","=""1H*""","=""5""",11,"=""""","=""75.9624""","=""""",
"=""3p6.3d.5f""","=""1P*""","=""1""",3,"=""""","=""76.0471""","=""""",
"=""3p6.3d.6f""","=""3F*""","=""2""",5,"=""""","=""81.5439""","=""""",
"=""3p6.3d.6f""","=""1G*""","=""4""",9,"=""""","=""81.5651""","=""""",
"=""3p6.3d.6f""","=""3F*""","=""3""",7,"=""""","=""81.6111""","=""""",
"=""3p6.3d.6f""","=""3F*""","=""4""",9,"=""""","=""81.6779""","=""""",
"=""3p6.3d.6f""","=""3G*""","=""3""",7,"=""""","=""81.6927""","=""""",
"=""3p6.3d.6f""","=""1D*""","=""2""",5,"=""""","=""81.7280""","=""""",
"=""3p6.3d.6f""","=""3G*""","=""4""",9,"=""""","=""81.8027""","=""""",
"=""3p6.3d.6f""","=""3D*""","=""1""",3,"=""""","=""81.8108""","=""""",
"=""3p6.3d.6f""","=""3D*""","=""2""",5,"=""""","=""81.8235""","=""""",
"=""3p6.3d.6f""","=""3G*""","=""5""",11,"=""""","=""82""","=""""",
"=""3p6.3d.6f""","=""3D*""","=""3""",7,"=""""","=""81.8304""","=""""",
"=""3p6.3d.6f""","=""1F*""","=""3""",7,"=""""","=""81.8943""","=""""",
"=""3p6.3d.6f""","=""1H*""","=""5""",11,"=""""","=""81.9824""","=""""",
"=""3p6.3d.6f""","=""1P*""","=""1""",3,"=""""","=""81.9855""","=""""",
"=""3p6.3d.7f""","=""3F*""","=""2""",5,"=""""","=""85.3274""","=""""",
"=""3p6.3d.7f""","=""3F*""","=""3""",7,"=""""","=""85.3554""","=""""",
"=""3p6.3d.7f""","=""1D*""","=""2""",5,"=""""","=""85.4058""","=""""",
"=""3p6.3d.7f""","=""3G*""","=""3""",7,"=""""","=""85.4060""","=""""",
"=""3p6.3d.7f""","=""3F*""","=""4""",9,"=""""","=""85.4476""","=""""",
"=""3p6.3d.7f""","=""3D*""","=""1""",3,"=""""","=""85.4664""","=""""",
"=""3p6.3d.7f""","=""3D*""","=""3""",7,"=""""","=""85.5216""","=""""",
"=""3p6.3d.7f""","=""3G*""","=""4""",9,"=""""","=""85.5298""","=""""",
"=""3p6.3d.7f""","=""3D*""","=""2""",5,"=""""","=""85.5357""","=""""",
"=""3p6.3d.7f""","=""3G*""","=""5""",11,"=""""","=""85.5485""","=""""",
"=""3p6.3d.7f""","=""1H*""","=""5""",11,"=""""","=""85.6410""","=""""",
"=""3p6.3d.8f""","=""3G*""","=""3""",7,"=""""","=""87.812""","=""""",
"=""3p6.3d.8f""","=""3G*""","=""4""",9,"=""""","=""87.951""","=""""",
"=""3p6.3d.8f""","=""3G*""","=""5""",11,"=""""","=""87.97""","=""""",
"=""3p6.3d.8f""","=""1H*""","=""5""",11,"=""""","=""88.015""","=""""",
"=""Mn VII (3d 2D<3/2>)""","=""Limit""","=""---""",,"=""""","=""95.604""","=""""",
