"=""3d6.(3G).4s.4p.(3P*)""","=""y 5H*""",13,"="" 5.93328155""",
"=""3d6.(3G).4s.4p.(3P*)""","=""v 5F*""",9,"="" 5.94256226""",
"=""3d7.(4F).5s""","=""e 3F""",9,"="" 5.94639870""",
"=""3d5.(6S).4s2.4p""","=""v 5P*""",7,"="" 5.94709859""",
"=""3d7.(4F).5s""","=""e 5F""",5,"="" 5.95578840""",
"=""3d6.(3H).4s.4p.(3P*)""","=""1I*""",13,"="" 5.96342830""",
"=""3d6.(3G).4s.4p.(3P*)""","=""v 5F*""",7,"="" 5.96648265""",
"=""3d5.(6S).4s2.4p""","=""v 5P*""",5,"="" 5.97150625""",
"=""3d7.(4F).5s""","=""e 5F""",3,"="" 5.97868220""",
"=""3d6.(3G).4s.4p.(3P*)""","=""y 5H*""",11,"="" 5.97991659""",
"=""3d6.(3G).4s.4p.(3P*)""","=""v 5F*""",5,"="" 5.98085478""",
"=""3d5.(6S).4s2.4p""","=""v 5P*""",3,"="" 5.98718095""",
"=""3d7.(4P).4p""","=""x 3P*""",5,"="" 5.98901244""",
"=""3d6.(3G).4s.4p.(3P*)""","=""v 5F*""",3,"="" 5.99471113""",
"=""3d6.(3G).4s.4p.(3P*)""","=""y 5H*""",9,"="" 5.99610917""",
"=""3d7.(2G).4p""","=""z 1H*""",11,"="" 5.99867825""",
"=""3d7.(4P).4p""","=""x 3P*""",1,"="" 6.00828827""",
"=""3d6.(3G).4s.4p.(3P*)""","=""y 5H*""",7,"="" 6.01021907""",
"=""3d7.(4P).4p""","=""x 3P*""",3,"="" 6.01523448""",
"=""3d7.(4F).5s""","=""e 3F""",7,"="" 6.01718438""",
"=""3d6.(3H).4s.4p.(3P*)""","=""y 1G*""",9,"="" 6.03834476""",
"=""3d7.(4F).5s""","=""e 3F""",5,"="" 6.06634697""",
"=""3d7.(2G).4p""","=""w 3F*""",9,"="" 6.08872711""",
"=""3d6.(3F2).4s.4p.(3P*)""","=""v 3D*""",7,"="" 6.09196644""",
"=""3d6.(3F2).4s.4p.(3P*)""","=""v 3D*""",5,"="" 6.10530689""",
"=""3d7.(2G).4p""","=""w 3F*""",7,"="" 6.10533975""",
"=""3d6.(3F2).4s.4p.(3P*)""","=""v 3D*""",3,"="" 6.11212776""",
"=""3d6.(5D).4s (6D).5p""","=""n 7D*""",11,"="" 6.11891044""",
"=""3d7.(2G).4p""","=""w 3F*""",5,"="" 6.12892712""",
"=""3d7.(2G).4p""","=""y 3H*""",13,"="" 6.12905507""",
"=""3d7.(2G).4p""","=""v 3G*""",11,"="" 6.13237029""",
"=""3d6.(3F2).4s.4p.(3P*)""","=""1F*""",7,"="" 6.13438193""",
"=""3d6.(5D).4s (6D).5p""","=""n 7D*""",9,"="" 6.14449991""",
"=""3d7.(2G).4p""","=""y 3H*""",11,"="" 6.15016512""",
"=""3d7.(2G).4p""","=""v 3G*""",9,"="" 6.15307342""",
"=""3d7.(2G).4p""","=""y 3H*""",9,"="" 6.16536100""",
"=""3d6.(5D).4s (6D).5p""","=""n 7F*""",13,"="" 6.16922335""",
"=""3d6.(5D).4s (6D).5p""","=""n 7D*""",7,"="" 6.17506487""",
"=""3d7.(2G).4p""","=""v 3G*""",7,"="" 6.18068544""",
"=""3d7.(2P).4p""","=""w 3P*""",1,"="" 6.19317735""",
"=""3d6.(5D).4s (6D).5p""","=""n 7D*""",5,"="" 6.20026651""",
"=""3d7.(2P).4p""","=""w 3P*""",3,"="" 6.20456765""",
"=""3d6.(5D).4s (6D).5p""","=""n 7F*""",11,"="" 6.20568115""",
"=""3d6.(5D).4s (6D).5p""","=""n 7D*""",3,"="" 6.21813227""",
"=""3d6.(5D).4s (6D).5p""","=""n 7P*""",9,"="" 6.22223912""",
"=""3d7.(2P).4p""","=""w 3P*""",5,"="" 6.22237439""",
"=""3d6.(5D).4s (6D).5p""","=""n 7F*""",9,"="" 6.23680503""",
"=""3d6.(5D).4s (6D).4d""","=""e 7F""",13,"="" 6.24162851""",
"=""3d6.(5D).4s (6D).4d""","=""f 7D""",11,"="" 6.24606454""",
"=""3d6.(5D).4s (6D).4d""","=""f 5D""",9,"="" 6.25167222""",
"=""3d6.(5D).4s (6D).5p""","=""n 7F*""",7,"="" 6.25289818""",
"=""3d6.(5D).4s (6D).4d""","=""e 7P""",9,"="" 6.25813812""",
"=""3d6.(5D).4s (6D).4d""","=""e 5G""",13,"="" 6.26404671""",
"=""3d6.(5D).4s (6D).4d""","=""f 5D""",7,"="" 6.26546671""",
"=""3d6.(5D).4s (6D).5p""","=""n 7F*""",5,"="" 6.26811563""",
"=""3d7.(2G).4p""","=""z 1F*""",7,"="" 6.27197352""",
"=""3d6.(5D).4s (6D).4d""","=""e 7P""",7,"="" 6.27499663""",
"=""3d6.(3F2).4s.4p.(3P*)""","=""x 1G*""",9,"="" 6.27533411""",
"=""3d6.(5D).4s (6D).5p""","=""n 7F*""",3,"="" 6.27700207""",
"=""3d6.(5D).4s (6D).5p""","=""n 7P*""",7,"="" 6.27711812""",
"=""3d6.(5D).4s (6D).4d""","=""e 7G""",15,"="" 6.28000199""",
"=""3d6.(5D).4s (6D).5p""","=""n 7F*""",1,"="" 6.28100019""",
"=""3d6.(5D).4s (6D).4d""","=""f 5D""",5,"="" 6.28582776""",
"=""3d6.(5D).4s (6D).4d""","=""e 5G""",11,"="" 6.28647868""",
"=""3d6.(5D).4s (6D).4d""","=""f 7D""",9,"="" 6.29938878""",
"=""3d6.(5D).4s (6D).4d""","=""e 7F""",11,"="" 6.30254306""",
"=""3d6.(5D).4s (6D).4d""","=""e 7P""",5,"="" 6.30600086""",
"=""3d6.(5D).4s (6D).4d""","=""f 7D""",7,"="" 6.30606149""",
"=""3d6.(5D).4s (6D).4d""","=""f 5D""",3,"="" 6.30832866""",
"=""3d6.(5D).4s (6D).5p""","=""n 7P*""",5,"="" 6.31094101""",
"=""3d6.(5D).4s (6D).4d""","=""e 7G""",13,"="" 6.31920567""",
"=""3d6.(5D).4s (6D).4d""","=""e 5G""",9,"="" 6.32066224""",
"=""3d6.(5D).4s (6D).4d""","=""f 5D""",1,"="" 6.32083991""",
"=""3d6.(5D).4s (6D).4d""","=""f 7D""",5,"="" 6.32302612""",
"=""3d6.(5D).4s (6D).5p""","=""u 5F*""",11,"="" 6.32525970""",
"=""3d6.(3G).4s.4p.(3P*)""","=""x 3H*""",13,"="" 6.32606584""",
"=""3d6.(5D).4s (6D).4d""","=""f 7D""",3,"="" 6.32915863""",
"=""3d6.(3G).4s.4p.(3P*)""","=""x 3H*""",11,"="" 6.33171407""",
"=""3d6.(5D).4s (6D).5p""","=""t 5D*""",9,"="" 6.33269478""",
"=""3d6.(5D).4s (6D).4d""","=""f 5F""",11,"="" 6.33598817""",
"=""3d6.(5D).4s (6D).4d""","=""e 7F""",7,"="" 6.34164892""",
"=""3d6.(5D).4s (6D).4d""","=""e 5S""",5,"="" 6.34165661""",
"=""3d6.(5D).4s (6D).4d""","=""e 7F""",9,"="" 6.34703293""",
"=""3d7.(2D2).4p""","=""v 3F*""",5,"="" 6.34815078""",
"=""3d6.(5D).4s (6D).4d""","=""e 7F""",3,"="" 6.34898259""",
"=""3d6.(5D).4s (6D).4d""","=""e 5G""",7,"="" 6.35034852""",
"=""3d6.(5D).4s (6D).4d""","=""e 7G""",11,"="" 6.35153108""",
"=""3d6.(5D).4s (4D).5s""","=""e 3D""",7,"="" 6.35967275""",
"=""3d7.(2D2).4p""","=""v 3F*""",9,"="" 6.36096020""",
"=""3d6.(5D).4s (6D).4d""","=""e 7F""",5,"="" 6.36423934""",
"=""3d6.(5D).4s (6D).4d""","=""e 7G""",9,"="" 6.36471779""",
"=""3d6.(5D).4s (4D).5s""","=""g 5D""",9,"="" 6.36664959""",
"=""3d6.(5D).4s (6D).5p""","=""t 5D*""",7,"="" 6.36800089""",
"=""3d7.(2D2).4p""","=""v 3F*""",7,"="" 6.36848691""",
"=""3d6.(5D).4s (6D).4d""","=""e 5G""",5,"="" 6.36908625""",
"=""3d7.(2H).4p""","=""u 3G*""",11,"="" 6.36955305""",
"=""3d6.(5D).4s (6D).5p""","=""u 5F*""",9,"="" 6.37048876""",
"=""3d6.(3G).4s.4p.(3P*)""","=""x 3H*""",9,"="" 6.37391903""",
"=""3d6.(5D).4s (6D).4d""","=""e 7G""",7,"="" 6.38029108""",
"=""3d6.(5D).4s (6D).4d""","=""f 5F""",9,"="" 6.38043390""",
