3,80,46.811756,2p1.4d1,7,3Fo
3,81,46.827194,2p1.4d1,5,1Do
3,82,46.834849,2p1.4d1,9,3Fo
3,83,46.916320,2p2.3p1,5,3Po
3,84,46.917828,2p2.3p1,3,3Po
3,85,46.919975,2p2.3p1,1,3Po
3,86,47.018169,2p1.4d1,3,3Do
3,87,47.026337,2p1.4d1,5,3Do
3,88,47.034238,2p1.4d1,7,3Do
3,89,47.189966,2p1.4f1,7,F[5/2]
3,90,47.191636,2p1.4f1,5,F[5/2]
3,91,47.197291,2p1.4f1,7,F[7/2]
3,92,47.199274,2p1.4f1,9,F[7/2]
3,93,47.201587,2p1.4d1,5,3Po
3,94,47.203001,2p1.4d1,3,3Po
3,95,47.205367,2p1.4d1,1,3Po
3,96,47.210967,2p1.4d1,7,1Fo
3,97,47.249043,2p1.4d1,3,1Po
3,98,47.260272,2p1.4f1,7,G[7/2]
3,99,47.264464,2p1.4f1,9,G[7/2]
3,100,47.288402,2p1.4f1,11,G[9/2]
3,101,47.294699,2p1.4f1,7,D[5/2]
3,102,47.296908,2p1.4f1,9,G[9/2]
3,103,47.297519,2p1.4f1,5,D[5/2]
3,104,47.315630,2p1.4f1,3,D[3/2]
3,105,47.318216,2p1.4f1,5,D[3/2]
3,106,48.580818,2p1.5s1,1,3Po
3,107,48.591609,2p1.5s1,3,3Po
3,108,48.627779,2p1.5s1,5,3Po
3,109,48.698691,2p1.5s1,3,1Po
3,110,48.859610,2p2.3s1,3,3D
3,111,48.865550,2p2.3s1,5,3D
3,112,48.874310,2p2.3s1,7,3D
3,113,48.915258,2p2.3d1,3,5F
3,114,48.920074,2p2.3d1,5,5F
3,115,48.927220,2p2.3d1,7,5F
3,116,48.936592,2p2.3d1,9,5F
3,117,48.948123,2p2.3d1,11,5F
3,118,49.363054,2p2.3d1,5,5D
3,119,49.363596,2p2.3d1,3,5D
3,120,49.364762,2p2.3d1,1,5D
3,121,49.366353,2p2.3d1,7,5D
3,122,49.374406,2p2.3d1,9,5D
3,123,49.406096,2p2.3d1,7,5P
3,124,49.414786,2p2.3d1,5,5P
3,125,49.419557,2p2.3d1,3,5P
3,126,49.637262,2p2.3d1,5,3P
3,127,49.650830,2p2.3d1,3,3P
3,128,49.657512,2p2.3d1,1,3P
3,129,49.764164,2p2.3d1,5,3F
3,130,49.776711,2p2.3d1,7,3F
3,131,49.782110,2p1.5d1,5,3Fo
3,132,49.792733,2p2.3d1,9,3F
3,133,49.807620,2p1.5d1,7,3Fo
3,134,49.815820,2p1.5d1,5,1Do
3,135,49.828400,2p1.5d1,9,3Fo
3,136,49.885400,2p1.5d1,3,3Do
3,137,49.892660,2p1.5d1,5,3Do
3,138,49.907760,2p1.5d1,7,3Do
3,139,49.989271,2p1.5f1,7,F[5/2]
3,140,49.991475,2p1.5f1,5,F[5/2]
3,141,49.993309,2p1.5f1,7,F[7/2]
3,142,49.996055,2p1.5f1,9,F[7/2]
3,143,50.012740,2p1.5d1,7,1Fo
3,144,50.028290,2p1.5g1,7,G[7/2]
3,145,50.029290,2p1.5g1,9,G[7/2]
3,146,50.030430,2p1.5g1,9,G[9/2]
3,147,50.031430,2p1.5g1,11,G[9/2]
3,148,50.031800,2p1.5d1,3,1Po
3,149,50.035405,2p1.5f1,7,G[7/2]
3,150,50.038644,2p1.5f1,9,G[7/2]
3,151,50.054474,2p1.5f1,7,D[5/2]
3,152,50.055249,2p1.5f1,11,G[9/2]
3,153,50.055840,2p1.5f1,5,D[5/2]
3,154,50.062834,2p1.5f1,9,G[9/2]
3,155,50.069926,2p1.5f1,3,D[3/2]
3,156,50.071466,2p1.5f1,5,D[3/2]
3,157,50.072020,2p1.5g1,9,H[9/2]
3,158,50.073020,2p1.5g1,11,H[9/2]
3,159,50.077560,2p1.5g1,7,F[7/2]
3,160,50.078560,2p1.5g1,9,F[7/2]
3,161,50.083450,2p1.5g1,11,H[11/2
3,162,50.084450,2p1.5g1,13,H[11/2
3,163,50.087910,2p1.5g1,5,F[5/2]
3,164,50.088910,2p1.5g1,7,F[5/2]
3,165,50.312969,2p2.3d1,3,3D
3,166,50.316549,2p2.3d1,5,3D
3,167,50.322698,2p2.3d1,7,3D
3,168,50.716050,2p1.6s1,1,3Po
3,169,50.725120,2p1.6s1,3,3Po
3,170,50.763350,2p1.6s1,5,3Po
3,171,50.804570,2p1.6s1,3,1Po
3,172,51.413300,2p1.6d1,5,1Do
3,173,51.475800,2p1.6d1,3,3Do
3,174,51.476800,2p1.6d1,5,3Do
3,175,51.477800,2p1.6d1,7,3Do
3,176,51.505520,2p1.6f1,7,F[7/2]
3,177,51.506810,2p1.6f1,7,F[5/2]
3,178,51.508120,2p1.6f1,5,F[5/2]
3,179,51.509020,2p1.6f1,9,F[7/2]
3,180,51.528920,2p1.6g1,7,G[7/2]
3,181,51.529920,2p1.6g1,9,G[7/2]
3,182,51.531430,2p1.6g1,9,G[9/2]
3,183,51.532430,2p1.6g1,11,G[9/2]
3,184,51.532810,2p1.6h1,9,H[9/2]
3,185,51.533810,2p1.6h1,11,H[9/2]
3,186,51.534920,2p1.6h1,11,H[11/2
3,187,51.535920,2p1.6h1,13,H[11/2
3,188,51.549870,2p1.6f1,7,G[7/2]
3,189,51.551730,2p1.6f1,9,G[7/2]
3,190,51.558100,2p1.6f1,5,D[5/2]
3,191,51.559100,2p1.6f1,7,D[5/2]
3,192,51.560530,2p1.6f1,11,G[9/2]
3,193,51.566400,2p1.6f1,9,G[9/2]
3,194,51.568600,2p1.6f1,3,D[3/2]
3,195,51.569600,2p1.6f1,5,D[3/2]
3,196,51.573420,2p1.6g1,9,H[9/2]
3,197,51.574420,2p1.6g1,11,H[9/2]
3,198,51.576340,2p1.6g1,7,F[7/2]
3,199,51.577340,2p1.6g1,9,F[7/2]
3,200,51.578540,2p1.6h1,11,I[11/2
3,201,51.579540,2p1.6h1,13,I[11/2
3,202,51.580840,2p1.6h1,9,G[9/2]
3,203,51.581840,2p1.6h1,11,G[9/2]
3,204,51.582520,2p1.6g1,11,H[11/2
3,205,51.583520,2p1.6g1,13,H[11/2
3,206,51.585460,2p1.6h1,13,I[13/2
3,207,51.586460,2p1.6h1,15,I[13/2
3,208,51.586730,2p1.6g1,5,F[5/2]
3,209,51.587730,2p1.6g1,7,F[5/2]
3,210,51.588680,2p1.6h1,7,G[7/2]
3,211,51.589680,2p1.6h1,9,G[7/2]
3,212,52.693300,2p2.3p1,7,1Fo
3,213,52.859400,2p2.3p1,5,1Do
3,214,53.127331,2p2.4s1,3,5P
3,215,53.142994,2p2.4s1,5,5P
3,216,53.163413,2p2.4s1,7,5P
3,217,53.316500,2p2.3p1,3,1Po
3,218,54.182640,2p2.4p1,3,3So
3,219,54.336430,2p2.4p1,3,5Do
3,220,54.344050,2p2.4p1,5,5Do
3,221,54.355800,2p2.4p1,7,5Do
3,222,54.370880,2p2.4p1,9,5Do
3,223,54.465090,2p2.4p1,3,5Po
3,224,54.471500,2p2.4p1,5,5Po
3,225,54.483710,2p2.4p1,7,5Po
3,226,54.890000,2p2.4p1,7,3Do
4,1,0.000000,2s2.2p1,2,2Po
4,2,0.047888,2s2.2p1,4,2Po
4,3,8.857410,2s1.2p2,2,4P
4,4,8.873560,2s1.2p2,4,4P
4,5,8.896550,2s1.2p2,6,4P
4,6,15.738090,2s1.2p2,6,2D
4,7,15.739820,2s1.2p2,4,2D
4,8,20.378830,2s1.2p2,2,2S
4,9,22.376770,2s1.2p2,2,2P
4,10,22.406940,2s1.2p2,4,2P
4,11,28.706990,2p3,4,4So
4,12,31.635300,2p3,6,2Do
4,13,31.638890,2p3,4,2Do
4,14,35.833340,2p3,2,2Po
4,15,35.834340,2p3,4,2Po
4,16,44.338520,2s2.3s1,2,2S
4,17,48.373820,2s2.3p1,2,2Po
4,18,48.384580,2s2.3p1,4,2Po
4,19,52.015570,2s2.3d1,4,2D
4,20,52.017640,2s2.3d1,6,2D
4,21,54.410340,2p1.3s1,2,4Po
4,22,54.427060,2p1.3s1,4,4Po
4,23,54.457690,2p1.3s1,6,4Po
4,24,56.140860,2p1.3s1,2,2Po
4,25,56.173700,2p1.3s1,4,2Po
4,26,57.929040,2p1.3p1,2,2P
4,27,57.943380,2p1.3p1,4,2P
4,28,58.066430,2p1.3p1,2,4D
4,29,58.076040,2p1.3p1,4,4D
4,30,58.092860,2p1.3p1,6,4D
4,31,58.118830,2p1.3p1,8,4D
4,32,58.827780,2p1.3p1,4,4S
