2,1,17,4.1991,2.9527,1.60(+00),4.23(+00),2.03(−01),4.2902(+00),G’155-P’133,39
2,1,17,4.1992,2.9526,1.37(+00),4.43(−01),2.41(−01),7.4680(−01),A’377-D’155,40
2,1,17,4.2010,2.9513,1.80(+00),3.53(−01),3.22(−01),5.6766(−01),A’375-D’355,41
2,1,17,4.2010,2.9513,3.21(+00),3.53(−01),5.73(−01),1.0114(+00),A’375-D’353,42
2,1,17,4.2011,2.9512,3.21(+00),9.96(−03),7.73(−01),5.3862(−02),F’357-P’335,43
2,1,17,4.2030,2.9499,2.42(+00),1.57(−01),4.61(−01),3.6319(−01),F’355-P’333,44
2,1,17,4.2039,2.9493,1.35(+00),1.57(−01),2.58(−01),2.0312(−01),F’355-P’335,45
2,1,17,4.2065,2.9475,4.12(+00),1.71(−03),6.64(−01),3.4026(−03),F’133-P’133,46
2,1,17,4.2085,2.9460,5.21(−01),6.05(−01),2.00(−01),6.0435(−01),C’335-D’357,47
2,1,17,4.2114,2.9441,2.25(+00),9.07(−02),6.20(−01),1.6890(−01),C’133-S’111,48
2,1,17,4.2129,2.9430,1.12(+00),1.58(+01),6.40(−02),1.0125(+00),E’111-P’133,49
2,1,17,4.2156,2.9411,7.85(−01),6.75(−02),4.54(−01),9.1894(−02),E’313-P’335,50
2,1,18,3.7244,3.3290,5.53(+00),9.07(−01),7.26(−01),6.5907(−01),F’111-P’133,3
2,1,18,3.7254,3.3281,5.61(+00),2.14(−01),7.83(−01),5.0237(−01),A’133-D’155,4
2,1,18,3.7270,3.3266,1.85(+00),2.09(+00),1.87(−01),2.7449(+00),A’177-D’355,5
2,1,18,3.7276,3.3262,4.60(+00),2.09(+00),4.65(−01),6.8150(+00),A’177-D’155,6
2,1,18,3.7282,3.3256,1.40(−01),8.78(+00),1.05(−02),4.6209(−01),F’155-P’335,7
2,1,18,3.7310,3.3231,5.82(+00),2.42(−03),8.86(−01),2.1430(−03),A’331-D’353,8
2,1,18,3.7314,3.3228,2.34(+00),5.98(−02),3.52(−01),6.3209(−02),A’333-D’355,10
2,1,18,3.7314,3.3228,3.06(+00),5.98(−02),4.60(−01),8.2627(−02),A’333-D’353,11
2,1,18,3.7320,3.3222,3.27(+00),7.63(+00),2.55(−01),5.8453(+00),B’133-S’111,12
2,1,18,3.7321,3.3221,2.62(+00),1.97(−03),4.00(−01),3.9261(−03),A’335-D’357,13
2,1,18,3.7323,3.3220,3.54(+00),8.78(+00),2.66(−01),1.1667(+01),F’155-P’133,14
2,1,18,3.7351,3.3195,1.88(+00),3.78(−01),2.39(−01),4.5188(−01),F’335-P’333,15
2,1,18,3.7353,3.3193,4.50(+00),6.78(−02),5.96(−01),2.8295(−01),A’357-D’357,16
2,1,18,3.7360,3.3187,3.60(+00),3.78(−01),4.57(−01),8.6545(−01),F’335-P’335,17
2,1,18,3.7362,3.3185,5.99(−01),7.63(+00),4.67(−02),1.0687(+00),B’133-D’353,18
2,1,18,3.7367,3.3180,2.80(−01),7.63(+00),2.18(−02),4.9947(−01),B’133-D’155,20
2,1,18,3.7367,3.3180,1.66(+00),2.39(+00),2.62(−01),3.1274(+00),G’355-P’333,21
2,1,18,3.7370,3.3178,2.68(+00),2.07(−01),5.99(−01),8.6778(−01),G’357-P’335,22
2,1,18,3.7371,3.3177,2.27(+00),1.05(−01),3.84(−01),1.2123(−01),F’333-P’331,23
2,1,18,3.7372,3.3176,5.87(+00),7.54(−02),8.62(−01),3.2477(−01),B’335-S’313,24
2,1,18,3.7380,3.3169,2.99(+00),8.98(−01),3.70(−01),9.9659(−01),A’353-D’355,25
2,1,18,3.7380,3.3169,2.80(+00),8.98(−01),3.46(−01),9.3110(−01),A’353-D’353,26
2,1,18,3.7391,3.3159,6.52(+00),1.35(−01),7.85(−01),1.0567(−01),F’331-P’333,27
2,1,18,3.7393,3.3158,2.42(+00),1.14(−01),4.88(−01),1.6739(−01),G’353-P’335,28
2,1,18,3.7394,3.3157,1.11(+00),3.79(+00),1.38(−01),2.6218(+00),G’155-P’335,29
2,1,18,3.7398,3.3153,4.08(+00),1.26(−01),7.35(−01),2.7749(−01),B’333-S’313,30
2,1,18,3.7400,3.3151,6.57(+00),4.42(−01),9.37(−01),3.7235(+00),A’379-D’357,31
2,1,18,3.7410,3.3142,2.37(+00),9.09(−02),5.61(−01),5.1001(−02),C’331-S’313,32
2,1,18,3.7416,3.3137,5.24(+00),6.56(−02),7.68(−01),2.5208(−01),A’155-D’155,33
2,1,18,3.7417,3.3136,8.24(−01),2.39(+00),1.30(−01),1.5500(+00),G’355-P’133,34
2,1,18,3.7422,3.3132,1.89(+00),7.47(−01),4.70(−01),1.0529(+00),C’333-S’313,35
2,1,18,3.7429,3.3126,2.78(+00),4.52(−01),3.94(−01),1.2444(+00),A’377-D’355,36
2,1,18,3.7431,3.3123,4.07(+00),5.78(−01),7.64(−01),4.4199(−01),B’331-S’313,37
2,1,18,3.7432,3.3123,1.88(+00),4.52(−01),2.66(−01),8.3992(−01),A’377-D’357,38
2,1,18,3.7434,3.3121,1.90(+00),4.52(−01),2.68(−01),8.4719(−01),A’377-D’155,39
2,1,18,3.7434,3.3121,1.80(+00),3.79(+00),2.23(−01),4.2295(+00),G’155-P’133,40
2,1,18,3.7447,3.3109,3.76(+00),1.47(−02),7.71(−01),7.9345(−02),F’357-P’335,41
2,1,18,3.7452,3.3105,2.34(+00),3.55(−01),3.36(−01),5.9746(−01),A’375-D’355,42
2,1,18,3.7452,3.3105,3.98(+00),3.55(−01),5.71(−01),1.0158(+00),A’375-D’353,43
2,1,18,3.7465,3.3094,2.89(+00),2.13(−01),4.39(−01),4.6839(−01),F’355-P’333,44
2,1,18,3.7474,3.3085,1.77(+00),2.13(−01),2.68(−01),2.8584(−01),F’355-P’335,45
2,1,18,3.7493,3.3069,5.04(+00),2.49(−03),6.55(−01),4.8910(−03),F’133-P’133,46
2,1,18,3.7515,3.3049,6.70(−01),5.95(−01),2.18(−01),6.4721(−01),C’335-D’357,47
2,1,18,3.7537,3.3030,2.77(+00),9.56(−02),6.08(−01),1.7432(−01),C’133-S’111,48
2,1,18,3.7553,3.3016,1.33(+00),1.58(+01),7.46(−02),1.1767(+00),E’111-P’133,49
2,1,18,3.7576,3.2996,9.62(−01),6.74(−02),4.61(−01),9.3213(−02),E’313-P’335,50
2,1,19,3.3412,3.7108,6.96(+00),1.01(+00),7.34(−01),7.4232(−01),F’111-P’133,3
2,1,19,3.3420,3.7099,7.05(+00),1.75(−01),7.95(−01),4.1725(−01),A’133-D’155,4
2,1,19,3.3433,3.7085,2.45(+00),2.09(+00),2.08(−01),3.0416(+00),A’177-D’355,5
2,1,19,3.3436,3.7081,3.87(−01),2.09(+00),3.28(−02),4.8013(−01),A’177-D’357,6
2,1,19,3.3438,3.7079,5.49(+00),2.09(+00),4.65(−01),6.8152(+00),A’177-D’155,7
2,1,19,3.3447,3.7070,2.58(−01),9.20(+00),1.70(−02),7.8037(−01),F’155-P’335,8
2,1,19,3.3467,3.7047,7.34(+00),3.38(−03),8.90(−01),3.0140(−03),A’331-D’353,10
2,1,19,3.3471,3.7043,4.11(+00),5.84(−02),4.93(−01),8.6429(−02),A’333-D’353,11
2,1,19,3.3478,3.7035,4.12(+00),7.63(+00),2.91(−01),6.6730(+00),B’133-S’111,12
2,1,19,3.3481,3.7032,4.59(+00),9.20(+00),3.02(−01),1.3901(+01),F’155-P’133,13
2,1,19,3.3500,3.7011,2.70(+00),8.50(−02),2.88(−01),1.7133(−01),A’357-D’355,14
2,1,19,3.3500,3.7010,2.48(+00),2.01(−01),2.62(−01),2.6317(−01),F’335-P’333,15
2,1,19,3.3504,3.7006,5.32(+00),8.50(−02),5.67(−01),3.3773(−01),A’357-D’357,16
2,1,19,3.3510,3.7000,4.39(+00),2.01(−01),4.65(−01),4.6696(−01),F’335-P’335,17
2,1,19,3.3515,3.6994,7.19(−01),7.63(+00),5.09(−02),1.1657(+00),B’133-D’353,18
2,1,19,3.3518,3.6991,2.16(+00),2.56(+00),2.84(−01),3.6297(+00),G’155-P’333,19
2,1,19,3.3520,3.6989,7.28(+00),8.63(−02),8.57(−01),3.6977(−01),B’335-S’313,20
2,1,19,3.3520,3.6988,2.98(−01),7.63(+00),2.11(−02),4.8275(−01),B’133-D’155,21
2,1,19,3.3521,3.6988,3.77(+00),2.02(−01),6.23(−01),8.8247(−01),G’357-P’335,22
2,1,19,3.3521,3.6987,2.93(+00),7.79(−02),3.52(−01),8.2368(−02),F’333-P’331,23
2,1,19,3.3532,3.6975,3.95(+00),9.06(−01),4.01(−01),1.0907(+00),A’353-D’355,25
2,1,19,3.3532,3.6975,3.21(+00),9.06(−01),3.27(−01),8.8735(−01),A’353-D’353,26
2,1,19,3.3541,3.6965,8.02(+00),1.62(−01),7.83(−01),1.2713(−01),F’331-P’333,27
2,1,19,3.3542,3.6964,8.18(+00),4.46(−01),9.48(−01),3.8075(+00),A’379-D’357,28
2,1,19,3.3544,3.6962,2.41(+00),1.43(−01),4.60(−01),1.9705(−01),G’353-P’335,29
2,1,19,3.3545,3.6961,1.31(+00),3.40(+00),1.57(−01),2.6737(+00),G’355-P’335,30
2,1,19,3.3545,3.6961,5.07(+00),1.80(−01),7.38(−01),3.9757(−01),B’333-S’313,31
2,1,19,3.3558,3.6946,2.87(+00),9.73(−02),5.61(−01),5.4618(−02),C’331-S’313,32
2,1,19,3.3560,3.6944,6.31(+00),6.05(−02),7.47(−01),2.2567(−01),A’155-D’155,33
2,1,19,3.3562,3.6942,1.06(+00),2.56(+00),1.39(−01),1.7832(+00),G’155-P’133,34
2,1,19,3.3568,3.6936,2.20(+00),7.70(−01),4.64(−01),1.0732(+00),C’333-S’313,35
2,1,19,3.3572,3.6931,3.08(+00),4.62(−01),3.53(−01),1.1400(+00),A’377-D’355,36
2,1,19,3.3576,3.6927,2.53(+00),4.62(−01),2.90(−01),9.3760(−01),A’377-D’357,37
2,1,19,3.3577,3.6925,5.16(+00),5.72(−01),7.88(−01),4.5089(−01),B’331-S’313,38
2,1,19,3.3578,3.6925,2.55(+00),4.62(−01),2.93(−01),9.4556(−01),A’377-D’155,39
2,1,19,3.3579,3.6923,2.00(+00),3.40(+00),2.40(−01),4.0702(+00),G’355-P’133,40
2,1,19,3.3586,3.6916,4.26(+00),2.13(−02),7.68(−01),1.1436(−01),F’357-P’335,41
2,1,19,3.3595,3.6906,2.97(+00),3.57(−01),3.46(−01),6.1777(−01),A’375-D’355,42
2,1,19,3.3595,3.6906,4.86(+00),3.57(−01),5.67(−01),1.0129(+00),A’375-D’353,43
2,1,19,3.3603,3.6897,3.39(+00),2.82(−01),4.15(−01),5.8434(−01),F’355-P’333,44
2,1,19,3.3613,3.6887,2.27(+00),2.82(−01),2.78(−01),3.9215(−01),F’355-P’335,45
2,1,19,3.3626,3.6872,6.02(+00),3.55(−03),6.40(−01),6.8165(−03),F’133-P’133,46
2,1,19,3.3649,3.6847,8.42(−01),5.85(−01),2.32(−01),6.7843(−01),C’335-D’357,47
2,1,19,3.3666,3.6828,3.37(+00),9.95(−02),5.92(−01),1.7688(−01),C’133-S’111,48
2,1,19,3.3682,3.6811,1.55(+00),1.57(+01),8.50(−02),1.3366(+00),E’111-P’133,49
2,1,19,3.3701,3.6790,1.16(+00),6.71(−02),4.67(−01),9.4067(−02),E’313-P’335,50
2,1,20,3.0140,4.1137,8.67(+00),1.13(+00),7.40(−01),8.3291(−01),F’111-P’133,3
2,1,20,3.0146,4.1128,8.78(+00),1.39(−01),8.06(−01),3.3627(−01),A’133-D’155,4
2,1,20,3.0152,4.1120,2.96(−01),7.66(+00),1.89(−02),4.3328(−01),B’133-S’313,5
2,1,20,3.0156,4.1115,3.16(+00),2.09(+00),2.25(−01),3.2850(+00),A’177-D’355,6
2,1,20,3.0160,4.1110,5.97(−01),2.09(+00),4.25(−02),6.2089(−01),A’177-D’357,7
2,1,20,3.0161,4.1108,6.49(+00),2.09(+00),4.62(−01),6.7502(+00),A’177-D’155,8
2,1,20,3.0171,4.1094,4.61(−01),9.62(+00),2.64(−02),1.2681(+00),F’155-P’335,9
2,1,20,3.0186,4.1073,9.14(+00),4.52(−03),8.94(−01),4.0398(−03),A’331-D’353,11
2,1,20,3.0189,4.1069,5.42(+00),5.52(−02),5.24(−01),8.6768(−02),A’333-D’353,12
2,1,20,3.0197,4.1059,5.16(+00),7.66(+00),3.29(−01),7.5662(+00),B’133-S’111,13
2,1,20,3.0200,4.1055,5.89(+00),9.62(+00),3.37(−01),1.6203(+01),F’155-P’133,14
2,1,20,3.0214,4.1036,3.64(+00),1.04(−01),3.15(−01),2.3009(−01),A’357-D’355,15
2,1,20,3.0218,4.1031,6.19(+00),1.04(−01),5.37(−01),3.9195(−01),A’357-D’357,16
2,1,20,3.0223,4.1023,5.24(+00),6.69(−02),4.61(−01),1.5410(−01),F’335-P’335,17
2,1,20,3.0231,4.1013,8.12(−01),7.66(+00),5.18(−02),1.1894(+00),B’133-D’353,18
2,1,20,3.0231,4.1013,8.74(+00),9.96(−02),8.34(−01),4.1522(−01),B’335-S’313,19
2,1,20,3.0232,4.1011,2.73(+00),2.61(+00),3.07(−01),4.0002(+00),G’155-P’333,20
2,1,20,3.0234,4.1008,5.25(+00),1.95(−01),6.45(−01),8.8207(−01),F’357-P’335,21
2,1,20,3.0236,4.1006,3.03(−01),7.66(+00),1.93(−02),4.4415(−01),B’133-D’155,22
2,1,20,3.0247,4.0990,5.14(+00),8.60(−01),4.34(−01),1.1199(+00),A’353-D’355,24
2,1,20,3.0247,4.0990,3.68(+00),8.60(−01),3.10(−01),8.0056(−01),A’353-D’353,25
2,1,20,3.0250,4.0987,1.01(+01),4.50(−01),9.57(−01),3.8792(+00),A’379-D’357,26
2,1,20,3.0254,4.0981,9.75(+00),1.90(−01),7.82(−01),1.4856(−01),F’331-P’333,27
2,1,20,3.0256,4.0979,6.18(+00),2.52(−01),7.37(−01),5.5637(−01),B’333-S’313,28
2,1,20,3.0258,4.0976,2.46(+00),1.61(−01),4.34(−01),2.0966(−01),G’353-P’335,29
2,1,20,3.0259,4.0975,1.53(+00),3.06(+00),1.75(−01),2.6754(+00),G’355-P’335,30
2,1,20,3.0269,4.0961,7.38(+00),5.39(−02),7.14(−01),1.9235(−01),A’155-D’155,31
2,1,20,3.0270,4.0960,3.44(+00),1.03(−01),5.63(−01),5.7978(−02),C’331-S’313,32
2,1,20,3.0271,4.0958,1.28(+00),2.61(+00),1.44(−01),1.8732(+00),G’155-P’133,33
2,1,20,3.0278,4.0949,2.54(+00),7.97(−01),4.56(−01),1.0910(+00),C’333-S’313,34
2,1,20,3.0280,4.0946,3.34(+00),4.73(−01),3.12(−01),1.0351(+00),A’377-D’355,35
2,1,20,3.0284,4.0940,3.35(+00),4.73(−01),3.14(−01),1.0387(+00),A’377-D’357,36
2,1,20,3.0286,4.0939,3.36(+00),4.73(−01),3.15(−01),1.0427(+00),A’377-D’155,37
2,1,20,3.0287,4.0937,6.46(+00),5.66(−01),8.08(−01),4.5720(−01),B’331-S’313,38
2,1,20,3.0288,4.0936,2.22(+00),3.06(+00),2.53(−01),3.8645(+00),G’355-P’133,39
2,1,20,3.0290,4.0932,4.65(+00),3.00(−02),7.62(−01),1.6005(−01),G’357-P’335,40
2,1,20,3.0302,4.0917,3.61(+00),3.55(−01),3.45(−01),6.1193(−01),A’375-D’355,41
2,1,20,3.0302,4.0916,5.81(+00),3.55(−01),5.56(−01),9.8609(−01),A’375-D’353,42
2,1,20,3.0306,4.0911,3.89(+00),3.64(−01),3.88(−01),7.0576(−01),F’355-P’333,43
2,1,20,3.0316,4.0897,2.89(+00),3.64(−01),2.89(−01),5.2482(−01),F’355-P’335,44
2,1,20,3.0326,4.0884,6.99(+00),4.92(−03),6.17(−01),9.0995(−03),F’133-P’133,45
2,1,20,3.0338,4.0867,5.64(−01),1.56(+01),3.02(−02),4.7182(−01),E’111-P’333,46
2,1,20,3.0349,4.0853,1.04(+00),5.77(−01),2.43(−01),6.9935(−01),C’335-D’357,47
2,1,20,3.0362,4.0836,4.04(+00),1.02(−01),5.75(−01),1.7606(−01),C’133-S’111,48
2,1,20,3.0378,4.0815,1.77(+00),1.56(+01),9.49(−02),1.4846(+00),E’111-P’133,49
2,1,20,3.0394,4.0792,1.38(+00),6.67(−02),4.72(−01),9.4460(−02),E’313-P’335,50
2,1,21,2.7323,4.5377,1.07(+01),1.25(+00),7.45(−01),9.3079(−01),F’111-P’133,3
2,1,21,2.7328,4.5370,1.08(+01),1.07(−01),8.15(−01),2.6265(−01),A’133-D’155,4
2,1,21,2.7334,4.5359,4.66(−01),7.70(+00),2.66(−02),6.1491(−01),B’133-S’313,5
2,1,21,2.7335,4.5357,3.98(+00),2.08(+00),2.39(−01),3.4711(+00),A’177-D’355,6
2,1,21,2.7339,4.5351,8.94(−01),2.08(+00),5.37(−02),7.8010(−01),A’177-D’357,7
2,1,21,2.7340,4.5349,7.61(+00),2.08(+00),4.57(−01),6.6358(+00),A’177-D’155,8
2,1,21,2.7351,4.5331,8.01(−01),1.00(+01),3.95(−02),1.9757(+00),F’155-P’335,9
2,1,21,2.7362,4.5312,1.13(+01),5.80(−03),8.98(−01),5.2092(−03),A’331-D’353,11
2,1,21,2.7365,4.5308,7.03(+00),5.10(−02),5.52(−01),8.4418(−02),A’333-D’353,12
2,1,21,2.7373,4.5295,6.46(+00),7.70(+00),3.68(−01),8.5162(+00),B’133-S’111,13
2,1,21,2.7376,4.5289,7.47(+00),1.00(+01),3.68(−01),1.8438(+01),F’155-P’133,14
2,1,21,2.7386,4.5274,4.82(+00),1.25(−01),3.44(−01),3.0062(−01),A’357-D’355,15
2,1,21,2.7390,4.5267,7.11(+00),1.25(−01),5.07(−01),4.4347(−01),A’357-D’357,16
2,1,21,2.7395,4.5258,6.08(+00),5.94(−03),4.46(−01),1.3233(−02),F’335-P’335,17
2,1,21,2.7398,4.5253,2.17(+00),3.19(−01),1.71(−01),2.7302(−01),A’375-S’313,18
2,1,21,2.7401,4.5249,8.75(+00),1.46(−01),6.85(−01),4.9870(−01),B’335-S’313,19
2,1,21,2.7404,4.5243,3.33(+00),2.54(+00),3.30(−01),4.1899(+00),G’155-P’333,20
2,1,21,2.7404,4.5243,8.68(−01),7.70(+00),4.96(−02),1.1452(+00),B’133-D’353,21
2,1,21,2.7406,4.5240,7.18(+00),1.86(−01),6.64(−01),8.6529(−01),F’357-P’335,22
2,1,21,2.7416,4.5223,1.23(+01),4.54(−01),9.64(−01),3.9409(+00),A’379-D’357,24
2,1,21,2.7421,4.5216,6.62(+00),7.72(−01),4.66(−01),1.0797(+00),A’353-D’355,25
2,1,21,2.7421,4.5216,4.20(+00),7.72(−01),2.96(−01),6.8528(−01),A’353-D’353,26
2,1,21,2.7426,4.5207,7.39(+00),3.45(−01),7.33(−01),7.5793(−01),B’333-S’313,27
2,1,21,2.7426,4.5207,1.17(+01),2.16(−01),7.81(−01),1.6899(−01),F’331-P’333,28
2,1,21,2.7431,4.5199,2.61(+00),1.73(−01),4.13(−01),2.1422(−01),G’353-P’335,29
2,1,21,2.7431,4.5199,1.78(+00),2.78(+00),1.90(−01),2.6409(+00),G’355-P’335,30
2,1,21,2.7438,4.5188,8.40(+00),4.67(−02),6.70(−01),1.5636(−01),A’155-D’155,31
2,1,21,2.7439,4.5185,1.44(+00),2.54(+00),1.42(−01),1.8050(+00),G’155-P’133,32
2,1,21,2.7440,4.5184,4.09(+00),1.08(−01),5.64(−01),6.1062(−02),C’331-S’313,33
2,1,21,2.7447,4.5173,2.90(+00),8.28(−01),4.47(−01),1.1089(+00),C’333-S’313,34
2,1,21,2.7448,4.5171,3.55(+00),4.86(−01),2.74(−01),9.3306(−01),A’377-D’355,35
2,1,21,2.7452,4.5164,4.35(+00),4.86(−01),3.35(−01),1.1423(+00),A’377-D’357,36
2,1,21,2.7453,4.5162,4.34(+00),4.86(−01),3.35(−01),1.1396(+00),A’377-D’155,37
2,1,21,2.7455,4.5159,4.89(+00),4.10(−02),7.52(−01),2.1567(−01),G’357-P’335,38
2,1,21,2.7456,4.5158,7.98(+00),5.61(−01),8.23(−01),4.6156(−01),B’331-S’313,39
2,1,21,2.7456,4.5158,2.46(+00),2.78(+00),2.62(−01),3.6469(+00),G’355-P’133,40
2,1,21,2.7468,4.5138,3.48(+00),3.19(−01),2.74(−01),4.3738(−01),A’375-D’355,41
2,1,21,2.7468,4.5138,5.96(+00),3.19(−01),4.70(−01),7.4935(−01),A’375-D’353,42
2,1,21,2.7470,4.5135,4.38(+00),4.59(−01),3.60(−01),8.2608(−01),F’355-P’333,43
2,1,21,2.7480,4.5118,3.64(+00),4.59(−01),2.99(−01),6.8568(−01),F’355-P’335,44
2,1,21,2.7487,4.5107,7.90(+00),6.57(−03),5.84(−01),1.1514(−02),F’133-P’133,45
2,1,21,2.7500,4.5086,8.30(−01),1.56(+01),4.31(−02),6.7034(−01),E’111-P’333,46
2,1,21,2.7509,4.5070,1.26(+00),5.69(−01),2.50(−01),7.1156(−01),C’335-D’357,47
2,1,21,2.7519,4.5054,4.79(+00),1.03(−01),5.56(−01),1.7170(−01),C’133-S’111,48
2,1,21,2.7535,4.5028,2.00(+00),1.56(+01),1.04(−01),1.6135(+00),E’111-P’133,49
2,1,21,2.7550,4.5004,1.62(+00),6.62(−02),4.75(−01),9.4388(−02),E’313-P’335,50
2,1,22,2.4882,4.9830,1.31(+01),1.38(+00),7.50(−01),1.0356(+00),F’111-P’133,3
2,1,22,2.4885,4.9824,1.32(+01),8.03(−02),8.24(−01),1.9849(−01),A’133-D’155,4
2,1,22,2.4890,4.9812,4.91(+00),2.06(+00),2.50(−01),3.5995(+00),A’177-D’355,5
2,1,22,2.4892,4.9810,7.14(−01),7.74(+00),3.63(−02),8.4268(−01),B’133-S’313,6
2,1,22,2.4895,4.9804,1.30(+00),2.06(+00),6.63(−02),9.5485(−01),A’177-D’357,7
2,1,22,2.4896,4.9802,8.85(+00),2.06(+00),4.50(−01),6.4857(+00),A’177-D’155,8
2,1,22,2.4897,4.9800,2.02(−01),1.03(+01),8.53(−03),4.4092(−01),F’155-P’333,9
2,1,22,2.4907,4.9779,1.34(+00),1.03(+01),5.68(−02),2.9360(+00),F’155-P’335,10
2,1,22,2.4915,4.9764,1.38(+01),7.22(−03),9.01(−01),6.5049(−03),A’331-D’353,12
2,1,22,2.4917,4.9759,8.94(+00),4.64(−02),5.77(−01),8.0383(−02),A’333-D’353,13
2,1,22,2.4926,4.9742,8.04(+00),7.74(+00),4.09(−01),9.4918(+00),B’133-S’111,14
2,1,22,2.4928,4.9736,9.34(+00),1.03(+01),3.95(−01),2.0431(+01),F’155-P’133,15
2,1,22,2.4934,4.9725,6.28(+00),1.47(−01),3.72(−01),3.8279(−01),A’357-D’355,16
2,1,22,2.4938,4.9717,8.05(+00),1.47(−01),4.77(−01),4.9060(−01),A’357-D’357,17
2,1,22,2.4944,4.9705,6.88(+00),5.28(−02),4.19(−01),1.1073(−01),F’335-P’335,18
2,1,22,2.4947,4.9700,1.09(+01),1.57(−01),7.10(−01),5.5759(−01),B’335-S’313,19
2,1,22,2.4953,4.9687,3.95(+00),2.36(+00),3.53(−01),4.1632(+00),G’155-P’333,20
2,1,22,2.4954,4.9685,9.65(+00),1.75(−01),6.81(−01),8.3300(−01),F’357-P’335,21
2,1,22,2.4954,4.9685,8.88(−01),7.74(+00),4.51(−02),1.0480(+00),B’133-D’353,22
2,1,22,2.4961,4.9672,1.48(+01),4.58(−01),9.70(−01),3.9946(+00),A’379-D’357,23
2,1,22,2.4971,4.9652,8.40(+00),6.56(−01),4.98(−01),9.7906(−01),A’353-D’355,25
2,1,22,2.4971,4.9652,4.79(+00),6.56(−01),2.83(−01),5.5744(−01),A’353-D’353,26
2,1,22,2.4973,4.9648,8.67(+00),4.61(−01),7.26(−01),1.0035(+00),B’333-S’313,27
2,1,22,2.4975,4.9644,1.39(+01),2.40(−01),7.80(−01),1.8750(−01),F’331-P’333,28
2,1,22,2.4980,4.9633,2.05(+00),2.55(+00),2.03(−01),2.5826(+00),G’355-P’335,29
2,1,22,2.4980,4.9633,2.85(+00),1.81(−01),3.98(−01),2.1596(−01),G’353-P’335,30
2,1,22,2.4984,4.9625,9.31(+00),3.97(−02),6.18(−01),1.2274(−01),A’155-D’155,31
2,1,22,2.4985,4.9624,1.51(+00),2.36(+00),1.35(−01),1.5974(+00),G’155-P’133,32
2,1,22,2.4988,4.9618,4.84(+00),1.13(−01),5.66(−01),6.3859(−02),C’331-S’313,33
2,1,22,2.4993,4.9607,3.30(+00),8.62(−01),4.37(−01),1.1297(+00),C’333-S’313,34
2,1,22,2.4994,4.9607,3.72(+00),5.01(−01),2.38(−01),8.3599(−01),A’377-D’355,35
2,1,22,2.4998,4.9599,5.55(+00),5.01(−01),3.55(−01),1.2474(+00),A’377-D’357,36
2,1,22,2.4998,4.9597,4.94(+00),5.38(−02),7.37(−01),2.7766(−01),G’357-P’335,37
2,1,22,2.4999,4.9597,5.50(+00),5.01(−01),3.52(−01),1.2371(+00),A’377-D’155,38
2,1,22,2.5002,4.9590,2.73(+00),2.55(+00),2.69(−01),3.4356(+00),G’355-P’133,39
2,1,22,2.5002,4.9590,9.77(+00),5.55(−01),8.36(−01),4.6447(−01),B’331-S’313,40
2,1,22,2.5012,4.9570,4.85(+00),5.66(−01),3.31(−01),9.3817(−01),F’355-P’333,41
2,1,22,2.5014,4.9566,5.55(+00),3.16(−01),3.63(−01),5.7371(−01),A’375-D’355,42
2,1,22,2.5014,4.9566,6.87(+00),3.16(−01),4.50(−01),7.1024(−01),A’375-D’353,43
2,1,22,2.5022,4.9550,4.53(+00),5.66(−01),3.09(−01),8.7522(−01),F’355-P’335,44
2,1,22,2.5027,4.9540,8.71(+00),8.41(−03),5.45(−01),1.3738(−02),F’133-P’133,45
2,1,22,2.5040,4.9514,1.19(+00),1.55(+01),5.95(−02),9.1982(−01),E’111-P’333,46
2,1,22,2.5049,4.9497,1.51(+00),5.62(−01),2.55(−01),7.1661(−01),C’335-D’357,47
2,1,22,2.5056,4.9483,5.62(+00),1.02(−01),5.36(−01),1.6400(−01),C’133-S’111,48
2,1,22,2.5072,4.9451,2.21(+00),1.55(+01),1.11(−01),1.7169(+00),E’111-P’133,49
2,1,22,2.5085,4.9426,1.87(+00),6.56(−02),4.77(−01),9.3850(−02),E’313-P’335,50
2,1,23,2.2751,5.4497,1.59(+01),1.52(+00),7.53(−01),1.1465(+00),F’111-P’133,3
2,1,23,2.2753,5.4492,1.60(+01),5.81(−02),8.31(−01),1.4479(−01),A’133-D’155,4
2,1,23,2.2757,5.4481,5.95(+00),2.04(+00),2.58(−01),3.6726(+00),A’177-D’355,5
2,1,23,2.2760,5.4475,1.06(+00),7.75(+00),4.80(−02),1.1164(+00),B’133-S’313,6
2,1,23,2.2761,5.4472,1.85(+00),2.04(+00),8.01(−02),1.1414(+00),A’177-D’357,7
2,1,23,2.2762,5.4469,1.02(+01),2.04(+00),4.43(−01),6.3115(+00),A’177-D’155,8
2,1,23,2.2774,5.4442,2.16(+00),1.05(+01),7.85(−02),4.1386(+00),F’155-P’335,9
2,1,23,2.2779,5.4430,1.66(+01),8.74(−03),9.04(−01),7.9052(−03),A’331-D’353,11
2,1,23,2.2781,5.4424,1.12(+01),4.20(−02),5.99(−01),7.5595(−02),A’333-D’353,12
2,1,23,2.2790,5.4403,9.95(+00),7.75(+00),4.49(−01),1.0442(+01),B’133-S’111,13
2,1,23,2.2793,5.4397,1.15(+01),1.05(+01),4.17(−01),2.1997(+01),F’155-P’133,14
2,1,23,2.2796,5.4390,8.07(+00),1.70(−01),4.00(−01),4.7603(−01),A’357-D’355,15
